PuzzleId|FEN|Moves|Rating|RatingDeviation|Popularity|NbPlays|Themes|GameUrl|OpeningTags|PatternMatch|puzzle_ref
AgQE4|3r2k1/2R2p2/4p3/p3N1pp/Bb6/7P/4RPP1/3q1K2 w - - 2 33|a4d1 d8d1 e2e1 d1e1|507|99|83|480|endgame mate mateIn2 short|https://lichess.org/DHNFvO9N#65||True|https://lichess.org/training/AgQE4
WRVsX|3R2k1/1p3p2/p3rB2/4PK1p/6r1/Pb4P1/1P3n2/4R3 b - - 0 42|g8h7 d8h8|507|100|100|424|master mate mateIn1 middlegame oneMove|https://lichess.org/HBBvBDjT/black#84||True|https://lichess.org/training/WRVsX
1S1TJ|5Qk1/1p1r2bp/pq2p1pB/8/3p4/P6P/1P4P1/5R1K b - - 3 34|g7f8 f1f8|507|106|94|306|endgame mate mateIn1 oneMove|https://lichess.org/5Bv9o8Ue/black#68||True|https://lichess.org/training/1S1TJ
k6qnX|5rk1/6pp/p3q3/3p4/3P4/2Nb1r2/PP4PP/2R1R1K1 w - - 0 23|e1e6 f3f1 c1f1 f8f1|507|107|97|868|endgame mate mateIn2 short|https://lichess.org/l6YeqrmW#45||True|https://lichess.org/training/k6qnX
iVogm|2k1r2r/3pR1pp/bp3p2/p1p5/8/P1B5/2PN1PPP/R2B2K1 w - - 1 23|e7g7 e8e1 d2f1 e1f1|507|103|93|964|kingsideAttack mate mateIn2 middlegame short|https://lichess.org/jO7RXVKt#45||True|https://lichess.org/training/iVogm
vWTce|r5k1/5p2/3R2p1/2p1B2p/P1b5/7P/8/6K1 b - - 0 38|a8a4 d6d8 g8h7 d8h8|507|110|86|253|endgame mate mateIn2 short|https://lichess.org/sTZcJCh5/black#76||True|https://lichess.org/training/vWTce
3VUD3|3r2k1/5ppp/5n2/R4P2/5bP1/7P/PPP1N1B1/1K1r3R w - - 1 24|h1d1 d8d1 e2c1 d1c1|507|109|86|229|mate mateIn2 middlegame queensideAttack short|https://lichess.org/Dr8Vo9od#47||True|https://lichess.org/training/3VUD3
5Cdza|4k2r/5pp1/4p3/prppPnB1/2P4p/1P5P/P4PP1/3RR1K1 b k - 0 24|d5c4 d1d8|507|91|100|176|endgame mate mateIn1 oneMove|https://lichess.org/JBkZbWwW/black#48||True|https://lichess.org/training/5Cdza
We7FY|5K2/1k1r3p/2r3p1/4B3/4p3/8/8/1R6 b - - 8 45|b7c8 b1b8|507|99|85|133|endgame mate mateIn1 oneMove|https://lichess.org/VeHVGTTU/black#90||True|https://lichess.org/training/We7FY
Sfqwh|4r1k1/pp3ppp/8/8/1bq5/5Q2/PP2rPPP/2R2K1R w - - 0 22|c1c4 e2e1|508|91|87|84|endgame mate mateIn1 oneMove|https://lichess.org/2gW67IZd#43||True|https://lichess.org/training/Sfqwh
CbVBV|6k1/5p2/2p5/1p6/3Pb2p/pPQ5/P2R1q2/KB2r3 w - - 4 39|d2f2 e1b1|508|85|100|164|endgame mate mateIn1 oneMove|https://lichess.org/MwPdjP3f#77||True|https://lichess.org/training/CbVBV
CrXFV|5Q2/6R1/1p4N1/1kpr2K1/p4Q2/8/1P6/3b4 w - - 7 66|g5h6 d5h5|508|100|78|250|endgame mate mateIn1 oneMove|https://lichess.org/PH6rMUoD#131||True|https://lichess.org/training/CrXFV
XgqS2|6k1/3rb2p/p3q1pB/1pp5/1P1p4/5R2/P5PP/5R1K b - - 3 34|c5b4 f3f8 e7f8 f1f8|508|104|80|311|endgame mate mateIn2 sacrifice short|https://lichess.org/qe2QEst8/black#68||True|https://lichess.org/training/XgqS2
Zl3bS|4r3/ppp3pp/2k2n2/6B1/1b1p4/3P3P/PPP2PP1/RN3K2 w - - 2 18|g5f6 e8e1|508|98|88|824|endgame mate mateIn1 oneMove|https://lichess.org/RlxSLHs3#35|Italian_Game Italian_Game_Rousseau_Gambit|True|https://lichess.org/training/Zl3bS
5mNxg|5rk1/1N3rpp/8/1bPpR3/1P6/P7/6PP/R5K1 w - - 1 33|b7d6 f7f1 a1f1 f8f1|508|109|88|524|endgame mate mateIn2 short|https://lichess.org/FacTwzdm#65||True|https://lichess.org/training/5mNxg
