PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,puzzle_ref,Valid,Quadrant,Mating_Color,Mated_King,Knight_Attack,Knight_Restrict,Bishop_Restrict
VXRgm,r2q1b1r/ppp1kBpp/3p1n2/4N1B1/4P3/1PN5/P1n2PPP/R2K3R b - - 0 10,c2a1 c3d5,1108,76,99,1556,mate mateIn1 middlegame oneMove pin,https://lichess.org/hl8rCdrg/black#20,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/VXRgm,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Nic92,r2q1b1r/pp2kBpp/3p1R2/4N3/4P3/2N5/PP4PP/R2b2K1 b - - 0 14,g7f6 c3d5,1109,76,80,112,mate mateIn1 middlegame oneMove,https://lichess.org/1HzgmUDC/black#28,Scotch_Game Scotch_Game_Scotch_Gambit,https://lichess.org/training/Nic92,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ZcIev,r2qkb1r/1p3B1p/p2p3p/2p1N3/P3P3/2NP4/1PP3PP/R2b1RK1 b kq - 0 13,e8e7 c3d5,1110,75,96,1340,mate mateIn1 middlegame oneMove,https://lichess.org/nwmkdHNd/black#26,Sicilian_Defense Sicilian_Defense_Grand_Prix_Attack,https://lichess.org/training/ZcIev,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
xICD8,r2qkbnr/1pp2Bpp/p2p4/4N3/3nP3/2N5/PPPP1PPP/R1BbK2R b KQkq - 0 8,e8e7 c3d5,1110,81,82,197,mate mateIn1 oneMove opening,https://lichess.org/d2INe0I7/black#16,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/xICD8,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Sg0X9,r2qkbnr/ppp2Bpp/3p1p2/4N3/4P3/2N5/PPP2PPP/R1BbK2R b KQkq - 1 8,e8e7 c3d5,1112,75,98,4411,master mate mateIn1 oneMove opening,https://lichess.org/IVUO1fNo/black#16,,https://lichess.org/training/Sg0X9,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
40vEw,r2q1b1r/ppp1kBpp/3p1R2/4N3/3nP3/2NP4/PPP3PP/R1Bb2K1 b - - 0 11,g7f6 c3d5,1113,83,92,483,mate mateIn1 middlegame oneMove,https://lichess.org/i5Punpcj/black#22,Kings_Gambit Kings_Gambit_Other_variations,https://lichess.org/training/40vEw,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
VNrse,r2qkbnr/1pp2Bpp/p1np4/4N3/P3P3/2N4P/1PPP1PP1/R1BbK2R b KQkq - 0 8,e8e7 c3d5,1113,76,85,608,mate mateIn1 oneMove opening,https://lichess.org/3j0IjHqy/black#16,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/VNrse,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
TtXKY,r2qkb1r/ppp2Bpp/3p4/4N3/3nPP2/2NP4/PPP5/R1BbK2R b KQkq - 0 11,e8e7 c3d5,1114,78,76,1010,mate mateIn1 oneMove opening,https://lichess.org/aDmomSeh/black#22,Kings_Gambit Kings_Gambit_Other_variations,https://lichess.org/training/TtXKY,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
QZYTU,r2qkbnr/pp3Bpp/2np4/2p1N3/4P3/P1N4P/1PPP1PP1/R1BbK2R b KQkq - 0 8,e8e7 c3d5,1114,75,95,2046,mate mateIn1 oneMove opening,https://lichess.org/wpRKFgUX/black#16,Sicilian_Defense Sicilian_Defense_Old_Sicilian,https://lichess.org/training/QZYTU,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
fjqG1,r2qkbnr/pp3Bpp/2np4/2p1N3/4P3/2N4P/PPPP1PP1/R1Bb1RK1 b kq - 0 8,e8e7 c3d5,1115,79,94,14082,mate mateIn1 oneMove opening,https://lichess.org/3dCaVkcn/black#16,,https://lichess.org/training/fjqG1,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
u0r19,r2q1b1r/ppp1kBpp/3p1n2/4N1B1/4P3/2N5/PPP2PPP/R2bK2R b KQ - 4 9,d1c2 c3d5,1116,78,95,3651,mate mateIn1 middlegame oneMove pin,https://lichess.org/OVRcOUty/black#18,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/u0r19,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
NKvoJ,rn1qkbnr/ppp2B1p/3p2p1/4N3/4Pp2/2N5/PPPP2PP/R1BbK2R b KQkq - 0 7,e8e7 c3d5,1116,85,93,3535,mate mateIn1 oneMove opening,https://lichess.org/7KfiDOfV/black#14,,https://lichess.org/training/NKvoJ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
VUay1,r2qkbnr/pppn1Bpp/3p4/4N3/4P3/2N5/PPPP1PPP/R1BbK2R b KQkq - 0 6,e8e7 c3d5,1117,78,91,2342,mate mateIn1 oneMove opening,https://lichess.org/oKpyMlPt/black#12,,https://lichess.org/training/VUay1,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
XO9Re,r2qkbnr/ppp2Bpp/3p4/4N3/3nPp2/2NP2P1/PPP2P1P/R1Bb1RK1 b kq - 1 9,e8e7 c3d5,1119,78,95,171,mate mateIn1 oneMove opening,https://lichess.org/9kk9ikQv/black#18,Vienna_Game Vienna_Game_Other_variations,https://lichess.org/training/XO9Re,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
rVtJI,r2qkb1r/ppp2B1p/3p1p2/4N3/3nP3/2NP4/PPP2PPP/R2bK2R b KQkq - 0 9,e8e7 c3d5,1119,76,85,484,mate mateIn1 middlegame oneMove,https://lichess.org/TRFoNmRr/black#18,Four_Knights_Game Four_Knights_Game_Italian_Variation,https://lichess.org/training/rVtJI,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
2M1jb,r1bBk2r/pppp1ppp/2n5/3Np3/4n3/3P4/PPP2bPP/R2QKBNR w KQkq - 0 7,e1e2 c6d4,1121,87,94,1260,mate mateIn1 oneMove opening,https://lichess.org/TxXeKK81#13,,https://lichess.org/training/2M1jb,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
aLjIc,r2qkbnr/ppp2Bpp/3p4/4N3/3nPP2/2N4P/PPPP2P1/R1BbK2R b KQkq - 0 8,e8e7 c3d5,1121,78,81,96,mate mateIn1 oneMove opening,https://lichess.org/b68xE89K/black#16,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/aLjIc,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
hBSfP,r2qkbnr/ppp2Bpp/3p4/4N3/4PN2/8/PPPP2PP/R1Bb1RK1 b kq - 0 10,e8e7 f4d5,1124,94,90,1479,mate mateIn1 oneMove opening,https://lichess.org/nyEhuN8o/black#20,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/hBSfP,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
YoQHm,r2qkbnr/ppp2Bpp/3p4/4N3/3nP3/P1N5/1PPP1PPP/R1BbK2R b KQkq - 0 7,e8e7 c3d5,1124,79,67,54,mate mateIn1 oneMove opening,https://lichess.org/w29tR7B9/black#14,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/YoQHm,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
PC5Mz,r2q1bnr/ppp1kBpp/3p4/4N3/4P3/P1N5/2nP1PPP/R1BK3R b - - 0 9,c2a1 c3d5,1125,76,86,293,mate mateIn1 middlegame oneMove,https://lichess.org/zcwgsEEv/black#18,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/PC5Mz,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
3nt0Q,r2qkbnr/1pp2Bpp/p2p4/4N3/3nPP2/2N5/PPPP2PP/R1BbK2R b KQkq - 0 8,e8e7 c3d5,1127,78,85,408,mate mateIn1 oneMove opening,https://lichess.org/nq62kvUy/black#16,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/3nt0Q,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
9Mtem,r2qkbnr/ppp2Bpp/3p4/4N3/3nP3/P1N4P/1PPP1PP1/R1BbK2R b KQkq - 0 8,e8e7 c3d5,1127,79,89,85,mate mateIn1 oneMove opening,https://lichess.org/uxBAaKGl/black#16,Three_Knights_Opening Three_Knights_Opening_Other_variations,https://lichess.org/training/9Mtem,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
gwrQk,r2qkbnr/ppp2B1p/2np4/4N1p1/4Pp2/2N5/PPPP2PP/R1Bb1RK1 b kq - 0 8,e8e7 c3d5,1128,78,95,929,mate mateIn1 middlegame oneMove,https://lichess.org/lYX8Y3lp/black#16,Kings_Gambit_Accepted Kings_Gambit_Accepted_Kings_Knights_Gambit,https://lichess.org/training/gwrQk,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
stHiK,r2qkbnr/ppp2Bpp/2np4/4N3/4Pp2/2NP3P/PPP2PP1/R1Bb1RK1 b kq - 1 9,e8e7 c3d5,1128,78,94,5696,mate mateIn1 oneMove opening,https://lichess.org/Qw0RHRAp/black#18,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/stHiK,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
vgyrJ,r2qkbnr/ppp2Bpp/3p4/4N3/4Pp2/2N5/PPP2PPP/R1BbK2R b KQkq - 1 9,e8e7 c3d5,1129,76,98,2407,mate mateIn1 oneMove opening,https://lichess.org/xnP5EztD/black#18,Italian_Game Italian_Game_Rousseau_Gambit,https://lichess.org/training/vgyrJ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
2P1jb,r2qkbnr/ppp2Bpp/3p4/n3N3/4PP2/2N5/PPPP2PP/R1BbK2R b KQkq - 0 7,e8e7 c3d5,1136,77,85,501,mate mateIn1 oneMove opening,https://lichess.org/26jyn8q7/black#14,,https://lichess.org/training/2P1jb,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
vzUue,r2qkb1r/ppp2Bpp/3p4/4N3/3pP3/2NP4/PPP2P2/R2bK2R b KQkq - 0 12,e8e7 c3d5,1138,78,93,439,mate mateIn1 middlegame oneMove,https://lichess.org/61VBWvYC/black#24,Four_Knights_Game Four_Knights_Game_Italian_Variation,https://lichess.org/training/vzUue,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
41U9h,r2qkbnr/ppp2Bpp/3p4/4Np2/4P3/2N5/PPPP2PP/R1BbK2R b KQkq - 1 8,e8e7 c3d5,1141,247,71,7,mate mateIn1 oneMove opening,https://lichess.org/DjzV2wtJ/black#16,Kings_Gambit Kings_Gambit_Other_variations,https://lichess.org/training/41U9h,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
AYjTW,r2qkb1r/ppp2Bpp/3p1n2/4N1B1/4P3/2N5/PPP2PPP/R2b1RK1 b kq - 0 11,e8e7 c3d5,1142,133,100,26,master mate mateIn1 middlegame oneMove pin,https://lichess.org/omWdpPly/black#22,Philidor_Defense Philidor_Defense_Boden_Variation,https://lichess.org/training/AYjTW,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
4d4lK,r2Bk2r/pp3ppp/2n5/4p3/4n1b1/3P4/PPP1KbPP/R2Q1BNR w kq - 2 10,g1f3 c6d4,1145,146,76,19,mate mateIn1 middlegame oneMove pin,https://lichess.org/nV3SafAP#19,Scandinavian_Defense Scandinavian_Defense_Blackburne_Gambit,https://lichess.org/training/4d4lK,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
imxoq,r1bqk2r/pppp1pp1/2n4p/2b1p3/4n2B/P2P1P2/1PP3PP/RN1QKBNR w KQkq - 0 7,h4d8 c5f2 e1e2 c6d4,1149,80,91,5188,master mate mateIn2 opening short,https://lichess.org/yzwQX75j#13,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation,https://lichess.org/training/imxoq,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
q16mb,rn1qkb1r/ppp2Bpp/3p1p2/4N3/3PPp2/2N5/PPP3PP/R2b1RK1 b kq - 1 10,e8e7 c3d5,1149,78,97,1219,mate mateIn1 middlegame oneMove,https://lichess.org/mJSlOCSI/black#20,Vienna_Game Vienna_Game_Omaha_Gambit,https://lichess.org/training/q16mb,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
qZdMT,r2qkbnr/ppp2Bpp/2np4/4N3/4Pp2/2NP4/PPP2PPP/R1Bb1RK1 b kq - 1 8,e8e7 c3d5,1150,76,93,2832,mate mateIn1 oneMove opening,https://lichess.org/ozWdwdZb/black#16,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/qZdMT,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
5XWNw,r2q1k1r/1pp2Bpp/p2p1R2/4N3/4P3/2NPB1Pn/PPP4P/R2bK3 b Q - 0 17,g7f6 e3h6 f8e7 c3d5,1150,76,92,146,mate mateIn2 middlegame short,https://lichess.org/lQcIMudM/black#34,Kings_Gambit Kings_Gambit_Other_variations,https://lichess.org/training/5XWNw,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
RsmAj,r2q1bnr/ppp1kBpp/3p4/4N1B1/4P3/2N5/PP3PPP/R2b1RK1 b - - 2 10,g8f6 c3d5,1151,76,95,7184,mate mateIn1 middlegame oneMove pin,https://lichess.org/9ZQoutMt/black#20,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/RsmAj,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Rc8V2,r2q1b1r/ppp1kBpp/3p1B2/4N3/3nP3/2NP4/PPP2PPP/R2bK2R b KQ - 0 9,g7f6 c3d5,1151,75,98,810,mate mateIn1 middlegame oneMove,https://lichess.org/roFEr24r/black#18,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/Rc8V2,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
bANey,r2qkbnr/ppp2Bpp/3p4/4N3/4P3/2N5/PB3PPP/R2b1RK1 b kq - 0 10,e8e7 c3d5,1153,80,80,95,mate mateIn1 middlegame oneMove,https://lichess.org/W716MtH2/black#20,Danish_Gambit_Accepted Danish_Gambit_Accepted_Other_variations,https://lichess.org/training/bANey,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
SupB2,rn1qkbnr/ppp3pp/3p1p2/4N3/2B1P1b1/2N5/PPPP1PPP/R1BQK2R b KQkq - 0 5,g4d1 c4f7 e8e7 c3d5,1153,83,93,489,mate mateIn2 opening short,https://lichess.org/Q8MWgfOr/black#10,Kings_Pawn_Game Kings_Pawn_Game_Damiano_Defense,https://lichess.org/training/SupB2,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
P1X8S,rn1qkb1r/ppp2Bpp/3p4/4N2n/3PPp2/2N5/PPP3PP/R1BbK2R b KQkq - 0 8,e8e7 c3d5,1153,82,93,822,mate mateIn1 oneMove opening,https://lichess.org/JTIzUjVY/black#16,,https://lichess.org/training/P1X8S,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
7k64W,rn1qkbnr/ppp3pp/3p4/4N3/2B3b1/2N5/PPPP1PPP/R1BQK2R b KQkq - 0 6,g4d1 c4f7 e8e7 c3d5,1155,81,88,2634,mate mateIn2 opening short,https://lichess.org/SK8ksdVT/black#12,Philidor_Defense Philidor_Defense_Lopez_Countergambit,https://lichess.org/training/7k64W,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Kh7kk,r2qkbnr/pp3Bpp/3p4/2p1N3/3nPp2/2NP4/PPP3PP/R1Bb1RK1 b kq - 0 9,e8e7 c3d5,1155,76,93,2177,mate mateIn1 middlegame oneMove,https://lichess.org/2hHdAdLF/black#18,Sicilian_Defense Sicilian_Defense_Closed,https://lichess.org/training/Kh7kk,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
KUlKm,r2qkbnr/ppp2Bpp/3p4/4N3/3nPp2/2NP4/PPP3PP/R1BbK2R b KQkq - 0 8,e8e7 c3d5,1158,87,93,93,mate mateIn1 oneMove opening,https://lichess.org/NnNABqUF/black#16,Vienna_Gambit_with_Max_Lange_Defense Vienna_Gambit_with_Max_Lange_Defense_Knight_Variation,https://lichess.org/training/KUlKm,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
nWWtj,r2qkb1r/pp1B1ppp/3p4/2p1N3/4P3/1PN5/PBPP2PP/R2bK2R b KQkq - 0 10,e8e7 c3d5,1160,76,95,557,mate mateIn1 middlegame oneMove,https://lichess.org/fnkOLJUM/black#20,Sicilian_Defense Sicilian_Defense_Snyder_Variation,https://lichess.org/training/nWWtj,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
N1oXp,rn1qkb1r/ppp2B2/3p1p1p/4N3/4P3/2N4P/PPP2PP1/R2bK2R b KQkq - 1 11,e8e7 c3d5,1160,87,74,34,mate mateIn1 middlegame oneMove,https://lichess.org/QdPSDKss/black#22,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/N1oXp,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
hIi7Q,r2qkbnr/ppp2Bpp/3p4/4N3/3nP3/2N4P/PPPP1PP1/R1BbK2R b KQkq - 0 8,e8e7 c3d5,1160,87,91,3139,mate mateIn1 oneMove opening,https://lichess.org/9omn1fxI/black#16,,https://lichess.org/training/hIi7Q,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
j9Fue,r2q1bnr/ppp1kBpp/3p4/4N3/3nPPb1/2N5/PPPP2PP/R1BQK2R b KQ - 0 7,g4d1 c3d5,1160,76,98,1406,mate mateIn1 oneMove opening,https://lichess.org/nj2frCqp/black#14,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/j9Fue,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
nGboY,r2qkbnr/ppp2Bpp/3p4/4N3/1P1nP3/2N5/P1PP1PPP/R1BbK2R b KQkq - 0 7,e8e7 c3d5,1160,78,85,288,mate mateIn1 oneMove opening,https://lichess.org/EAWRJ1gi/black#14,,https://lichess.org/training/nGboY,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
dSJNX,r2qkbnr/ppp2B1p/3p4/4N1p1/4Pp2/2N5/PPPP2PP/R1Bb1RK1 b kq - 0 9,e8e7 c3d5,1163,237,85,12,mate mateIn1 oneMove opening,https://lichess.org/FFRj5Xpe/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,https://lichess.org/training/dSJNX,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
09hLP,rn1qkbnr/ppp2Bpp/3p4/4Np2/4P3/2N4P/PPPP1PP1/R1BbK2R b KQkq - 1 7,e8e7 c3d5,1164,77,77,162,mate mateIn1 oneMove opening,https://lichess.org/h708gxOl/black#14,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/09hLP,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
WpgEG,r2Bk2r/1p3ppp/p1n5/8/4n1b1/3p1P2/PPPbK1PP/R2Q1B1R w kq - 0 15,c2d3 c6d4,1164,81,93,2852,mate mateIn1 middlegame oneMove pin,https://lichess.org/fxfGSK6J#29,Sicilian_Defense Sicilian_Defense_Taimanov_Variation,https://lichess.org/training/WpgEG,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
LyIuZ,rn1qkbnr/1pp2Bp1/p2p3p/4N3/4PP2/2N5/PPPP2PP/R1BbK2R b KQkq - 0 7,e8e7 c3d5,1165,79,90,347,mate mateIn1 oneMove opening,https://lichess.org/jVB7coNu/black#14,Vienna_Game Vienna_Game_Other_variations,https://lichess.org/training/LyIuZ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
rOEkI,r1bqkb1r/pppp1ppp/8/4N3/2B1n3/2N5/PP4PP/n5KR b kq - 1 11,d7d6 c4f7 e8e7 c3d5,1166,81,93,7337,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/XF8dJyt0/black#22,Indian_Defense Indian_Defense_Other_variations,https://lichess.org/training/rOEkI,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
EeKm5,r2qkbnr/pppn1B1p/3p4/4N1p1/3PPp2/2N5/PPP3PP/R1BbK2R b KQkq - 0 8,e8e7 c3d5,1167,76,100,87,mate mateIn1 oneMove opening,https://lichess.org/TClEfKHi/black#16,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,https://lichess.org/training/EeKm5,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
23otY,r2qkbnr/ppp3pp/3p4/4N3/4Ppb1/1BN5/PPP2PPP/R1BQK2R b KQkq - 0 8,g4d1 b3f7 e8e7 c3d5,1167,84,89,1044,mate mateIn2 opening short,https://lichess.org/JgasRT7E/black#16,Philidor_Defense Philidor_Defense_Lopez_Countergambit,https://lichess.org/training/23otY,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
v9uKA,r2qkbnr/ppp2Bpp/2np1p2/4N3/3PP3/2N5/PPP2PPP/R1BbK2R b KQkq - 1 7,e8e7 c3d5,1167,76,95,11725,mate mateIn1 oneMove opening,https://lichess.org/xvP842D8/black#14,Vienna_Game Vienna_Game_Other_variations,https://lichess.org/training/v9uKA,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
U4cb0,r2qkbnr/ppp2Bp1/3p4/4N2p/3nP3/2N4P/PPPP1PP1/R1Bb1RK1 b kq - 0 8,e8e7 c3d5,1168,82,92,271,mate mateIn1 oneMove opening,https://lichess.org/1LWIG8ce/black#16,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/U4cb0,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Jp8r6,r2q1b1r/ppp1kB1p/3p1p2/4N3/4P3/2N4P/PPP2PP1/R2bK2R b KQ - 1 11,d1c2 c3d5,1170,105,85,27,mate mateIn1 middlegame oneMove,https://lichess.org/CwJIgmlt/black#22,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/Jp8r6,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
dX2VG,r2qkbnr/pppn1Bpp/3p4/4N3/4Pp2/2NP3P/PPP2PP1/R1Bb1RK1 b kq - 1 9,e8e7 c3d5,1170,86,92,543,mate mateIn1 oneMove opening,https://lichess.org/dIPeeNqx/black#18,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/dX2VG,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
R6BvU,r2q1b1r/ppp1kBpp/3p1n2/4N1B1/4P3/2N5/PPn2PPP/R2R2K1 b - - 1 10,c2a1 c3d5,1172,76,72,110,mate mateIn1 middlegame oneMove pin,https://lichess.org/W1Oq9geu/black#20,Scotch_Game Scotch_Game_Other_variations,https://lichess.org/training/R6BvU,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
jMPIH,r1bBk2r/pppp1ppp/2n5/4p3/2P1n3/2NP4/PP3bPP/R2QKBNR w KQkq - 0 7,e1e2 c6d4,1173,77,87,459,mate mateIn1 oneMove opening,https://lichess.org/esUgbpox#13,English_Opening English_Opening_The_Whale,https://lichess.org/training/jMPIH,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
J4BCT,r2qkbnr/1p3Bpp/p1np4/2p1N3/P3P3/2N4P/1PPP1PP1/R1Bb1RK1 b kq - 0 9,e8e7 c3d5,1173,77,93,2021,mate mateIn1 middlegame oneMove,https://lichess.org/sBtvR3Sl/black#18,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/J4BCT,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
wCfsJ,r2qkbnr/1pp2Bpp/p2p4/4N3/3nPP2/2N5/PPPP2PP/R1Bb1RK1 b kq - 0 8,e8e7 c3d5,1174,116,78,39,mate mateIn1 oneMove opening,https://lichess.org/wLDjjhDZ/black#16,,https://lichess.org/training/wCfsJ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
wjx1q,r2q1bnr/ppp1kBpp/3p4/4N1B1/3nP3/2NP3P/PPP2PP1/R2bK2R b KQ - 2 9,g8f6 c3d5,1174,76,77,545,mate mateIn1 middlegame oneMove,https://lichess.org/fTrkI1V9/black#18,Zukertort_Opening Zukertort_Opening_Wade_Defense,https://lichess.org/training/wjx1q,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Lajyo,rn1qkbnr/1pp3pp/3p1p2/p3N3/2BPP1b1/2N5/PPP2PPP/R1BQK2R b KQkq - 0 6,g4d1 c4f7 e8e7 c3d5,1175,78,93,4849,mate mateIn2 opening short,https://lichess.org/Xr8kWBzd/black#12,Kings_Pawn_Game Kings_Pawn_Game_Damiano_Defense,https://lichess.org/training/Lajyo,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
aQhk2,rnbqkbnr/ppp2Bpp/3p4/4N3/5p2/2N5/PPPP2PP/R1BQK2R b KQkq - 1 8,e8e7 c3d5,1175,79,100,97,mate mateIn1 oneMove opening,https://lichess.org/jIGWa5l4/black#16,Vienna_Game Vienna_Game_Vienna_Gambit,https://lichess.org/training/aQhk2,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ju8NG,r2qkbnr/ppp2Bpp/3p1p2/4N3/3nP3/2N5/PPP2PPP/R1Bb1RK1 b kq - 1 8,e8e7 c3d5,1176,90,93,354,mate mateIn1 oneMove opening,https://lichess.org/aj4Q4rLE/black#16,,https://lichess.org/training/ju8NG,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
i8pI7,rnbqkb1r/ppp2Bp1/3p3p/4Np1n/4P3/2N5/PPPP1PPP/R1B1K2R b KQkq - 1 7,e8e7 c3d5,1179,77,96,5268,mate mateIn1 oneMove opening,https://lichess.org/Q9cVIKF2/black#14,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/i8pI7,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
