PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Queen_Bishop,puzzle_ref
L2IaD,1r4k1/p6p/1p4n1/4p1QP/3b2P1/3P3K/P1P3B1/1R3rq1 b - - 5 28,f1b1 g2d5 g8g7 h5h6 g7f8 g5f6 f8e8 d5c6,1908,74,81,361,mate mateIn4 middlegame veryLong,https://lichess.org/6qqKmh27/black#56,,True,https://lichess.org/training/L2IaD
L5Adq,r2q1k2/pp2bP2/3pQ1p1/2p1n1p1/4P2R/8/PPP2K2/RNB5 b - - 0 21,g5h4 c1h6,1058,94,47,36,mate mateIn1 middlegame oneMove,https://lichess.org/nqBMpmWR/black#42,,True,https://lichess.org/training/L5Adq
L6nwm,3r2k1/5p2/pr4pQ/4p2p/2BpP2P/1P3RP1/4qPK1/8 b - - 3 39,e2e4 c4f7,1184,76,89,297,endgame master mate mateIn1 oneMove,https://lichess.org/4kIKr2Hp/black#78,,True,https://lichess.org/training/L6nwm
L6uWk,r1bqkb1r/pp1pn1pp/3Q1n2/4p1N1/2B1p3/8/PPP2PPP/RNB1K2R b KQkq - 2 8,e7g6 c4f7,1278,86,60,51,mate mateIn1 oneMove opening,https://lichess.org/ZfmWJKwy/black#16,Scotch_Game Scotch_Game_Other_variations,True,https://lichess.org/training/L6uWk
LDOFB,2b1nk2/6p1/2p2n1p/2Q3N1/2B5/1N4PP/rq3P2/6K1 b - - 1 32,e8d6 c5d6 f8e8 c4f7,1537,76,82,169,hangingPiece mate mateIn2 middlegame short,https://lichess.org/Tvycj6ge/black#64,,True,https://lichess.org/training/LDOFB
LKfoS,rn6/1Q3B1p/2pb1k2/p7/8/4Pq2/PP3PrP/R3KR2 w Q - 0 18,b7a8 d6b4,996,78,91,120,mate mateIn1 middlegame oneMove,https://lichess.org/93k0aDfZ#35,Queens_Gambit_Declined Queens_Gambit_Declined_Exchange_Variation,True,https://lichess.org/training/LKfoS
LL39D,7r/4rpk1/4bR2/qBp4p/3pP3/1P4Q1/2P3PP/6K1 b - - 3 24,g7f6 e4e5 f6f5 b5d3,1542,147,88,6,endgame mate mateIn2 short,https://lichess.org/xUe0EOuG/black#48,,True,https://lichess.org/training/LL39D
LNope,r5k1/pp1b4/1q2p3/3pB1pQ/1P2n3/2P5/P5PP/5R1K b - - 0 24,e4f2 f1f2 b6f2 h5g6 g8f8 e5d6,2159,77,84,439,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/ka1vQLkE/black#48,,True,https://lichess.org/training/LNope
LQ92b,5rk1/3R3p/p1p1p1p1/2b1p1B1/4Q2P/3B3K/P1P3P1/7q w - - 5 26,h3g4 h7h5 g4g3 c5f2,1810,74,93,5943,mate mateIn2 middlegame short,https://lichess.org/i6xiHNj4#51,,True,https://lichess.org/training/LQ92b
LUFNu,2q2k2/2r3p1/p3QpBp/Pp6/3N1b2/2P2P1P/1P6/3R3K w - - 1 51,e6d5 c8h3 h1g1 f4e3,1606,74,94,4514,master masterVsMaster mate mateIn2 middlegame short,https://lichess.org/YsJhH6Zn#101,,True,https://lichess.org/training/LUFNu
Ll5Qx,5Nk1/7p/3p4/1Q1Pbpp1/4q3/P5P1/6KP/1R6 w - - 2 29,g2f1 e4f3 f1e1 e5c3,1620,75,92,1109,endgame mate mateIn2 short,https://lichess.org/DU2CZEP1#57,,True,https://lichess.org/training/Ll5Qx
LvA4K,B5k1/7p/6p1/1p2Q3/2p2p2/3q3P/1P4P1/5n1K b - - 2 33,d3g3 a8d5 g8f8 e5f6 f8e8 d5c6,1860,75,89,96,endgame long mate mateIn3,https://lichess.org/eBT6qKVS/black#66,,True,https://lichess.org/training/LvA4K
LweQL,r4rk1/pp3ppp/4pnb1/3p4/3P2P1/q1Nn1N1P/2PB1P2/1K1RQ2R w - - 0 17,c2d3 g6d3,1078,92,100,55,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/DmMSdVaO#33,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation,True,https://lichess.org/training/LweQL
M2mir,r1bq3r/pp1k1ppp/5n2/3pQ3/1b6/2N5/PPP2PPP/R1B1KB1R b KQ - 0 12,h8e8 f1b5,931,79,98,1456,master mate mateIn1 oneMove opening,https://lichess.org/HPGYXYb7/black#24,Sicilian_Defense Sicilian_Defense_Taimanov_Variation,True,https://lichess.org/training/M2mir
M3GbY,r1b5/1p4kp/3Q2p1/p3p3/PnP5/1P2qr2/4B1PP/3RK2R w K - 0 20,g2f3 b4c2 e1f1 c8h3,1142,74,99,1724,mate mateIn2 middlegame short,https://lichess.org/dn7hCs6v#39,,True,https://lichess.org/training/M3GbY
M9bkj,6k1/pp4p1/n1p3Qp/2q1pr1P/4P3/1PN2P2/bP6/2K2B1R w - - 0 23,g6f5 c5e3 c1c2 a6b4 c2d1 a2b3,1319,75,96,9228,deflection long mate mateIn3 middlegame queensideAttack,https://lichess.org/8lL1e0fb#45,,True,https://lichess.org/training/M9bkj
MAIch,8/5R1p/5Qpk/5b2/5q2/P6P/1P5K/8 w - - 0 45,h2g2 f5e4 g2g1 f4g3 g1f1 e4d3,1821,94,70,27,endgame long mate mateIn3,https://lichess.org/YmpYAVYD#89,,True,https://lichess.org/training/MAIch
MI5QI,4n1k1/7n/1p1p2NQ/3P4/2q1pPB1/7P/8/4K3 b - - 1 60,e8f6 g4e6,1248,75,100,764,endgame master mate mateIn1 oneMove,https://lichess.org/lDcHlcUu/black#120,,True,https://lichess.org/training/MI5QI
MMENc,1r5k/7p/p5p1/2p5/2P1B1P1/P2P1p1q/5P1P/Q6K b - - 3 30,h8g8 e4d5 g8f8 a1f6 f8e8 d5c6,2058,75,94,11329,endgame long mate mateIn3,https://lichess.org/hgibLQGB/black#60,,True,https://lichess.org/training/MMENc
MW9uV,r3k3/pp4pB/1b2Q3/n1p5/8/7P/P4PP1/qN4K1 b - - 0 21,e8d8 e6d6 d8e8 h7g6,1832,77,95,13090,mate mateIn2 middlegame short,https://lichess.org/RphJEB92/black#42,,True,https://lichess.org/training/MW9uV
MduLB,3k3r/6bp/2Q1Ppp1/q7/8/6BP/5PPK/3r4 b - - 4 34,f6f5 g3h4 g6g5 h4g5 g7f6 g5f6,1872,74,95,12463,endgame exposedKing long mate mateIn3,https://lichess.org/wN6aG6GB/black#68,,True,https://lichess.org/training/MduLB
MfJWQ,5r2/1p3k1p/2p4Q/8/1P1B4/P3Pq1P/5P2/5K2 b - - 2 37,f7e8 h6e6 e8d8 d4b6,1194,74,93,2309,endgame mate mateIn2 short,https://lichess.org/mLRIm9IF/black#74,,True,https://lichess.org/training/MfJWQ
Mn2km,4k2r/p4r2/2p2pQ1/1p3P2/1P5q/P7/2P2PPB/4R1K1 b - - 4 32,e8f8 h2d6 f7e7 d6e7,1242,76,65,199,endgame mate mateIn2 short,https://lichess.org/zKJFRrgf/black#64,,True,https://lichess.org/training/Mn2km
MnT5k,2r1k3/pp6/6Q1/2ppBr2/3P4/2Pq4/P5KP/8 b - - 0 38,e8f8 e5d6,1742,76,93,1594,endgame mate mateIn1 oneMove,https://lichess.org/dzbfQXwY/black#76,,True,https://lichess.org/training/MnT5k
MqC22,8/R4pk1/4p1bp/3pN3/3P1Pn1/6q1/8/2Q2K2 w - - 0 43,e5g4 g6d3,1193,74,96,6139,endgame master mate mateIn1 oneMove,https://lichess.org/43Sq3FoI#85,,True,https://lichess.org/training/MqC22
MvlMR,3q2k1/1p1bb2p/p5PQ/4p3/3P4/7P/PP6/5BK1 b - - 0 24,h7g6 f1c4 d7e6 c4e6,1216,78,88,1788,endgame mate mateIn2 short,https://lichess.org/GXokya7n/black#48,,True,https://lichess.org/training/MvlMR
MwxbE,6k1/6b1/p7/1p3p1Q/1B5P/6q1/P2p4/3R3K w - - 0 45,b4d2 g3h3 h1g1 g7d4 d2e3 d4e3,1280,75,95,9577,endgame exposedKing long mate mateIn3,https://lichess.org/UzxjDz1G#89,,True,https://lichess.org/training/MwxbE
Mx20u,5r2/1p1qk1b1/p2p3p/2pQn1p1/P1PP4/4B2P/1P4P1/4R1K1 b - - 0 23,e5d3 e3g5,1294,110,41,31,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/R9TtG07L/black#46,,True,https://lichess.org/training/Mx20u
MxzoF,r6Q/p1pk1p1p/1pn5/2bqp3/4n3/2P2N2/PP4PP/RNB2K1R w - - 1 14,h8a8 d5d3 f1e1 c5f2,2278,78,98,502,mate mateIn2 middlegame short,https://lichess.org/2CaCGk1g#27,Indian_Defense Indian_Defense_Other_variations,True,https://lichess.org/training/MxzoF
N1W0u,5kbr/2p1b1p1/2B3P1/5P1p/2p2Q1P/2q3B1/8/3KR3 w - - 0 37,f4c7 c3d3 d1c1 e7a3,1638,76,76,108,mate mateIn2 middlegame short,https://lichess.org/qLUPW2dR#73,,True,https://lichess.org/training/N1W0u
N6UET,r2qr3/p3k3/1pp2Q2/3pP3/N2P2b1/3BP3/PP6/R5K1 b - - 2 24,e7d7 f6d6 d7c8 d3a6,2050,76,95,10455,mate mateIn2 middlegame short,https://lichess.org/2Pjreifv/black#48,,True,https://lichess.org/training/N6UET
N71hk,2k5/pp1n4/1b2p3/3pPqPQ/3P3B/P7/1P2N3/7K w - - 1 36,e2g3 f5h3 h1g1 b6d4,1468,76,93,1471,endgame mate mateIn2 short,https://lichess.org/ikKSqfS6#71,,True,https://lichess.org/training/N71hk
N8YK8,1k6/pp1Qb1p1/2p4p/8/3P4/1qP2Pp1/6P1/1K2R2R w - - 1 30,b1c1 e7g5 f3f4 g5f4 e1e3 f4e3,1792,80,93,81,endgame exposedKing long mate mateIn3,https://lichess.org/YFIknllj#59,,True,https://lichess.org/training/N8YK8
NCdOJ,2Q5/3n2kp/3q2p1/p2p4/2bP3P/P1P2PN1/5P2/KR6 w - - 8 42,b1b7 d6a3 a1b1 c4d3,1637,75,87,218,endgame mate mateIn2 short,https://lichess.org/fOjxZvBq#83,,True,https://lichess.org/training/NCdOJ
NJexG,6k1/1p2brp1/p3Qn1p/2r5/8/2Pq2NP/PP1B2P1/2KR3R w - - 1 24,d2e3 c5c3 b2c3 e7a3,1837,74,96,17220,clearance mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/xP8PqDE4#47,,True,https://lichess.org/training/NJexG
NVI1a,r4k2/p1p1pB1p/1pn1Q1p1/8/2N5/2P5/PP1BKP2/R5qb b - - 5 17,g1a1 d2h6,1254,75,91,454,mate mateIn1 middlegame oneMove,https://lichess.org/J2pDFP2t/black#34,Modern_Defense Modern_Defense_Other_variations,True,https://lichess.org/training/NVI1a
NVqzo,r3kbr1/pp3p1p/4pQ2/3p4/8/1B6/PPPq1PPP/3R1RK1 b q - 2 14,d2g5 b3a4 b7b5 a4b5,1217,78,94,86,mate mateIn2 middlegame short,https://lichess.org/iiOVYHnO/black#28,Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack,True,https://lichess.org/training/NVqzo
NVtgK,Q7/5p2/2k1bB2/pp6/3P3P/2K5/P3q3/8 b - - 5 45,c6b6 f6d8,1392,105,88,126,endgame mate mateIn1 oneMove,https://lichess.org/ggoL5bFk/black#90,,True,https://lichess.org/training/NVtgK
Neezn,6k1/p4pp1/3N4/3Q3p/6K1/P5P1/1P3b1P/5q2 w - - 0 34,g4h5 f1h3 h5g5 f2e3,1458,75,97,7798,endgame mate mateIn2 short,https://lichess.org/yYkBlu32#67,,True,https://lichess.org/training/Neezn
NrT05,2q2r2/7p/2B3n1/2Q1p3/2P5/1P6/1k4PP/R5K1 b - - 0 34,b2a1 c5a3 a1b1 c6e4,1183,76,96,11473,endgame mate mateIn2 short,https://lichess.org/QagVyTbM/black#68,,True,https://lichess.org/training/NrT05
Nrgrc,6k1/1pqb1p2/p4pPQ/2p5/8/2P3r1/PPB2P2/R5K1 w - - 0 34,f2g3 c7g3 g1f1 d7b5 c3c4 b5c4 c2d3 c4d3,1765,74,92,390,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/uKsXhl8Z#67,,True,https://lichess.org/training/Nrgrc
Nuuuo,rn1q3k/pp6/2p1p2Q/3p1B2/8/2P4P/PP3PP1/6K1 b - - 1 20,h8g8 f5e6,1712,88,66,343,endgame mate mateIn1 oneMove,https://lichess.org/ffGeV5R6/black#40,,True,https://lichess.org/training/Nuuuo
Nv62Y,8/6k1/2B5/3PQ3/4Pp1P/2p5/6PK/1r2q3 b - - 0 44,g7h6 e5h8 h6g6 c6e8,2096,75,94,7820,endgame mate mateIn2 short,https://lichess.org/KYnRRSZk/black#88,,True,https://lichess.org/training/Nv62Y
O1xj4,1q3rk1/5ppp/Q1p1p3/8/2NPb3/1P2P1rP/5P2/R1R3K1 w - - 0 28,f2g3 b8g3 g1f1 e4d3,1704,75,87,342,mate mateIn2 middlegame short,https://lichess.org/XKIaMbZy#55,,True,https://lichess.org/training/O1xj4
O24h8,2kr4/1p1b3Q/p1p5/2Pp4/1P3B2/2q1P3/P4P2/1R2K2R w K - 1 33,e1d1 d7g4 f2f3 g4f3,1071,80,93,792,mate mateIn2 middlegame short,https://lichess.org/3B968M2f#65,,True,https://lichess.org/training/O24h8
O3dHY,rn2k1nr/ppp2ppp/8/2b1P3/2P3b1/4qNP1/PP1NB2P/R1BQ1K1R w kq - 4 11,d1e1 g4h3,1470,75,91,505,mate mateIn1 oneMove opening,https://lichess.org/VJfAzxvv#21,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit,True,https://lichess.org/training/O3dHY
O4qtG,4Q3/5ppk/p1p4p/3P2bn/8/1P3P1q/P3N3/3R2K1 w - - 4 28,e8f7 g5e3,987,84,91,581,endgame mate mateIn1 oneMove,https://lichess.org/B1HHEHz6#55,,True,https://lichess.org/training/O4qtG
O5mPj,8/5Qpp/1k1p4/p2Pb3/1pB5/1P2q1P1/P6P/5K2 w - - 5 36,f7d7 e3f3 f1e1 e5c3,1723,75,92,83,endgame mate mateIn2 short,https://lichess.org/46vWfXP4#71,,True,https://lichess.org/training/O5mPj
O8tL3,8/2Q2R1p/7k/6p1/3q2b1/6P1/4K3/8 w - - 6 52,e2e1 d4e3 e1f1 g4h3,2114,74,93,3117,endgame mate mateIn2 short,https://lichess.org/pyZRsV5N#103,,True,https://lichess.org/training/O8tL3
OBSyq,6k1/p4ppp/b3N3/4P3/q4Q2/r7/1P3PPP/K5R1 w - - 0 32,b2a3 a4a3 a1b1 a6d3,1037,84,94,4013,endgame mate mateIn2 short,https://lichess.org/zQIgsEHk#63,,True,https://lichess.org/training/OBSyq
OMi4W,8/pp5k/1bp5/5BQ1/7P/P5PK/8/q7 b - - 3 40,h7h8 g5h6 h8g8 f5e6,1640,75,100,146,endgame mate mateIn2 short,https://lichess.org/aSaRzhfP/black#80,,True,https://lichess.org/training/OMi4W
OSkfU,2kr3r/pp1n1p1p/3Qpp2/BBp5/8/1P3P2/P1P1K2P/7q b - - 3 19,b7b6 b5a6,1602,82,81,514,mate mateIn1 middlegame oneMove,https://lichess.org/xJZq0ZyR/black#38,,True,https://lichess.org/training/OSkfU
OU8OF,5k1r/1b4p1/pb3n2/4Nq2/4r2p/1BPQ2B1/PP3PPP/R4RK1 b - - 2 20,h4g3 d3d6 f8e8 b3f7,2006,76,87,103,fork mate mateIn2 middlegame short,https://lichess.org/b5ms1g6n/black#40,,True,https://lichess.org/training/OU8OF
OUzSo,8/5Q2/8/2P2b2/7k/6q1/PP6/R5K1 w - - 0 43,g1f1 f5d3,1263,75,88,1069,endgame mate mateIn1 oneMove,https://lichess.org/dmM7aGIz#85,,True,https://lichess.org/training/OUzSo
OVaz7,r5k1/ppp4p/4Q3/2b1p3/4P3/2Nq4/PP4PP/n1B4K b - - 2 19,g8f8 c1h6,1166,75,100,444,mate mateIn1 middlegame oneMove,https://lichess.org/nkuoBipJ/black#38,,True,https://lichess.org/training/OVaz7
OYM0R,8/p1q1r1pp/3k4/1Bp5/N2bpQ2/7P/P6K/5R2 b - - 1 35,d4e5 f1d1 d6e6 b5c4,1357,76,94,7936,mate mateIn2 middlegame short,https://lichess.org/vOd5J52U/black#70,,True,https://lichess.org/training/OYM0R
Og473,1R1n1k1r/8/p4Npb/2p1B3/4P2P/P5Pq/3r4/1Q2R1K1 w - - 5 36,e1e2 h6e3 e2f2 e3f2,1593,101,94,33,mate mateIn2 middlegame short,https://lichess.org/A9M7uRSO#71,,True,https://lichess.org/training/Og473
OgJoV,3k4/3b4/6Q1/3Pp3/4Nq2/2P5/R4P2/1r2K3 w - - 1 34,e1e2 d7b5 c3c4 b5c4,1546,75,96,2794,endgame mate mateIn2 short,https://lichess.org/GBVOGlMo#67,,True,https://lichess.org/training/OgJoV
OgZMW,2r3k1/p7/1p3pQ1/4B3/3n3P/8/q4PPK/8 b - - 2 34,g8f8 e5d6,1475,91,74,342,endgame master mate mateIn1 oneMove,https://lichess.org/JIiEW01N/black#68,,True,https://lichess.org/training/OgZMW
OlI8V,r1qk3r/p1p2Npp/2Q1b3/3p4/3P4/B7/P4PPP/b3R1K1 b - - 0 17,e6f7 a3e7,1724,358,-33,4,mate mateIn1 middlegame oneMove,https://lichess.org/RoH12mCb/black#34,Italian_Game Italian_Game_Giuoco_Piano,True,https://lichess.org/training/OlI8V
OtD71,8/5pk1/1Q1P3p/8/1P2b2P/4N1q1/8/6K1 w - - 1 58,g1f1 e4d3,1658,82,76,274,endgame mate mateIn1 oneMove,https://lichess.org/HDFShHro#115,,True,https://lichess.org/training/OtD71
OuMPf,R3Q3/5ppk/8/4P2p/4q3/2b3P1/P5KP/8 w - - 1 36,g2g1 c3d4 g1f1 e4f3 f1e1 d4c3,1831,74,96,4469,endgame long master mate mateIn3,https://lichess.org/SJwm3FeO#71,,True,https://lichess.org/training/OuMPf
P4MVm,7q/4kp2/4p1n1/6Q1/8/5P2/7P/5B1K b - - 0 34,h8f6 g5c5 e7e8 f1b5 e8d8 c5d6 d8c8 b5a6,1911,74,92,1062,endgame mate mateIn4 veryLong,https://lichess.org/hYFZs3TL/black#68,,True,https://lichess.org/training/P4MVm
P7KqV,2kr4/p2b1p1p/2pQ1n2/8/4N3/3Bq3/PPP3rP/1K1R3R b - - 1 18,f6e4 d3a6,994,75,77,122,mate mateIn1 middlegame oneMove,https://lichess.org/119HTwSZ/black#36,Indian_Defense Indian_Defense_Other_variations,True,https://lichess.org/training/P7KqV
PFU8O,4Q3/5pk1/7p/2bBPqp1/5P1K/6P1/7P/8 w - - 0 36,f4g5 h6g5 h4h5 f5h3 h5g5 c5e3,2096,101,43,24,endgame long mate mateIn3,https://lichess.org/KJblinkX#71,,True,https://lichess.org/training/PFU8O
PI5z4,8/p4k2/2bp4/6p1/4PpP1/2Q2Pq1/PB4K1/8 w - - 6 36,g2f1 c6b5 c3c4 b5c4,1197,77,75,1082,endgame master mate mateIn2 short,https://lichess.org/XdWSlz5h#71,,True,https://lichess.org/training/PI5z4
PJAz8,r4r1k/p5p1/1b2QR2/4R2p/8/1P4qP/P1P3B1/7K b - - 0 27,f8f6 e5h5 f6h6 h5h6 g7h6 e6h6 h8g8 g2d5,1672,78,94,215,mate mateIn4 middlegame veryLong,https://lichess.org/Eb33tsrB/black#54,,True,https://lichess.org/training/PJAz8
PJBo5,r4k1r/ppqn3p/2b1Q1p1/2p1p1B1/8/2P5/PP1N1PPP/R3R1K1 b - - 9 18,a8e8 g5h6,1528,102,61,176,mate mateIn1 middlegame oneMove,https://lichess.org/aoIFDfdL/black#36,Benoni_Defense Benoni_Defense_French_Benoni,True,https://lichess.org/training/PJBo5
PKCD3,8/5k1p/p3p1p1/2rp4/2PQbqP1/P6P/8/R1R3K1 w - - 0 30,d4c5 f4g3 g1f1 e4d3,1571,75,97,3834,endgame mate mateIn2 short,https://lichess.org/BahqjSm4#59,,True,https://lichess.org/training/PKCD3
PLR3J,1k6/p7/1p2Q3/4P3/2Bp1P2/bP3qP1/P1P5/3K4 w - - 7 39,d1e1 a3b4 c2c3 b4c3,1435,76,94,3399,endgame mate mateIn2 short,https://lichess.org/7aBJPrIC#77,,True,https://lichess.org/training/PLR3J
POcS6,8/1kp2p2/3p4/1p2p3/1P2P3/1qP2PR1/3Qb3/K3n3 w - - 0 45,d2e1 b3a3 a1b1 e2d3,1240,75,87,102,endgame mate mateIn2 short,https://lichess.org/tABRC2m8#89,,True,https://lichess.org/training/POcS6
PUuIu,N5k1/R6p/1p4p1/1P4Qb/5P2/R1b3nP/6PK/7q w - - 9 44,h2g3 c3e1,1267,74,100,469,mate mateIn1 middlegame oneMove,https://lichess.org/j2GtiOhz#87,,True,https://lichess.org/training/PUuIu
PY4CR,r5r1/p1Rk1p1p/5Q2/3pP3/3p4/7b/P1Pq2P1/R4BK1 b - - 0 22,d7c7 f6d6 c7c8 f1a6,1670,76,92,4529,mate mateIn2 middlegame short,https://lichess.org/vqFT432D/black#44,,True,https://lichess.org/training/PY4CR
PcpSD,8/5ppk/pqPQ3p/3Bpb2/8/5P2/PK6/3R4 w - - 12 40,b2c1 b6b1 c1d2 b1d3 d2e1 d3e3 e1f1 f5h3,1988,77,86,94,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/9nNlm5O5#79,,True,https://lichess.org/training/PcpSD
PvKPB,r3kq2/pp3p2/3p1Qp1/2p5/4P1P1/1BNP2b1/PPP5/3K4 b q - 0 20,g3e5 b3a4 b7b5 a4b5,1570,75,94,18250,endgame mate mateIn2 short,https://lichess.org/dz8WfyVl/black#40,,True,https://lichess.org/training/PvKPB
PvLff,1rbqkb1r/p2n1ppp/p3P3/3Q4/3P4/8/PP3PPP/R1B1K1NR b KQk - 0 11,d7b6 e6f7 e8e7 c1g5,1592,75,96,6748,advancedPawn attackingF2F7 mate mateIn2 opening short,https://lichess.org/wxAHmgSb/black#22,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense,True,https://lichess.org/training/PvLff
PwBaO,r5k1/qp6/4Q2p/2P5/3P4/1n6/5P1P/1KB5 b - - 2 33,g8f8 c1h6,1252,76,96,5629,endgame master mate mateIn1 oneMove,https://lichess.org/z1ZrmYqY/black#66,,True,https://lichess.org/training/PwBaO
Q5GrE,r6k/1bp2p2/3pp1pQ/pp5p/4P3/PB1P1P1P/1qP2P1K/6R1 b - - 1 26,h8g8 g1g6 f7g6 b3e6,2012,75,86,532,deflection endgame kingsideAttack mate mateIn2 sacrifice short,https://lichess.org/QTBpTJe5/black#52,,True,https://lichess.org/training/Q5GrE
Q82Lw,3r2k1/pp5p/2n3NQ/5p2/8/1PP5/P3BK2/bq6 b - - 0 27,a1c3 e2c4 d8d5 c4d5,1179,80,83,284,mate mateIn2 middlegame short,https://lichess.org/EfbQXK74/black#54,,True,https://lichess.org/training/Q82Lw
Q8RQD,1r5k/1pp3pp/p1n2r2/2b1p3/4P3/2Pq1N1Q/PP3PPP/R3KN1R w KQ - 0 16,f3g5 c5f2,1156,109,79,67,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/nWpOy3L6#31,Italian_Game Italian_Game_Classical_Variation,True,https://lichess.org/training/Q8RQD
QAHIk,b7/3k1p2/4p3/2b1P1B1/2p5/4PqPQ/5K1P/5R2 w - - 3 33,f2e1 c5b4,1286,189,88,31,endgame mate mateIn1 oneMove,https://lichess.org/WaYw8umv#65,,True,https://lichess.org/training/QAHIk
QEPdi,2rk4/2p2p1p/2Q1p3/3p4/8/2PbB3/1P1K1P2/7q b - - 1 26,d3e4 e3g5 f7f6 g5f6,902,88,92,741,endgame mate mateIn2 short,https://lichess.org/NN09gCvg/black#52,,True,https://lichess.org/training/QEPdi
QQrjp,6k1/p4ppp/1n1Q4/5b2/5P1P/1BB1q1P1/P1P5/1N4K1 w - - 3 29,g1f1 f5h3,1462,96,75,351,mate mateIn1 middlegame oneMove,https://lichess.org/7eA41KS1#57,,True,https://lichess.org/training/QQrjp
QU8Yt,r4rk1/p1p2pp1/Q2b3p/8/6n1/2NB1q2/PPP2P1P/R1B2RK1 w - - 5 18,d3e4 d6h2,1040,78,80,195,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/bRx3ssRn#35,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,True,https://lichess.org/training/QU8Yt
QUrlW,5rk1/pR3rp1/5pQb/4pP1P/2BpP3/2q5/2P5/1R5K w - - 3 33,b7f7 c3h3 h1g1 h6e3,2009,76,92,3188,mate mateIn2 middlegame short,https://lichess.org/1aY05Ivx#65,,True,https://lichess.org/training/QUrlW
QXaA0,3r3k/pqn4R/1p3p1p/8/2p5/5Q2/PB3PPP/6K1 b - - 2 28,h8h7 f3f5 h7g8 f5g6 g8f8 b2a3 d8d6 a3d6,2089,85,85,97,endgame mate mateIn4 veryLong,https://lichess.org/ALDqyC1q/black#56,,True,https://lichess.org/training/QXaA0
QY3Fx,1r2k2r/2p2pQ1/4b2p/3p4/3P4/qp4P1/P1P1NPP1/1K1R3R w k - 0 20,c2b3 b8b3 a2b3 e6f5 d1d3 f5d3,1926,180,-100,7,long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/QqOwOPz5#39,,True,https://lichess.org/training/QY3Fx
QafV0,2kr3N/ppp2ppp/3bp3/8/6P1/1BNqP2P/PP1P4/3RK2Q w - - 5 18,h8f7 d6g3,797,80,100,57,mate mateIn1 middlegame oneMove,https://lichess.org/v9Hsqpwm#35,English_Opening English_Opening_Anglo-Scandinavian_Defense,True,https://lichess.org/training/QafV0
QdC2i,5k2/8/p4Q2/1p3p2/2p5/4Bq2/PPP4K/3r4 b - - 0 35,f8e8 f6e6 e8f8 e3h6,1854,75,95,11598,endgame mate mateIn2 short,https://lichess.org/bUCsDVNN/black#70,,True,https://lichess.org/training/QdC2i
Qdqf6,r3k2r/2p2pp1/p1p4p/2PpP3/3q2b1/N5B1/P1PN3P/R2QK2R w KQkq - 2 16,d1c1 d4e3 e1f1 g4h3,1829,94,71,64,mate mateIn2 middlegame short,https://lichess.org/q1Srhagk#31,Kings_Gambit_Declined Kings_Gambit_Declined_Classical_Variation,True,https://lichess.org/training/Qdqf6
QhWza,r5k1/ppp2p2/3p1qpQ/5bNp/2B5/P1P5/1P3PP1/6K1 b - - 3 25,f6h8 c4f7,1074,80,82,132,endgame kingsideAttack mate mateIn1 oneMove,https://lichess.org/F1zcxq5Q/black#50,,True,https://lichess.org/training/QhWza
QlG9R,5r1k/p1p4p/2NbQ3/5p2/3P4/3qp2P/PP1N2P1/R1BK4 w - - 0 26,e6c4 e3e2 d1e1 d6g3,1604,74,100,2997,advancedPawn mate mateIn2 middlegame short,https://lichess.org/gHDxQ1hU#51,,True,https://lichess.org/training/QlG9R
QlpJv,q6k/5Qb1/1p4p1/p7/5P2/1P1B2P1/P1P4P/5K2 w - - 1 31,f7g6 a8f3 f1e1 g7c3,1607,265,-100,3,endgame mate mateIn2 short,https://lichess.org/WeybUyYa#61,,True,https://lichess.org/training/QlpJv
Qsgcw,5Q2/1pp4p/p1n3p1/4p2k/6PP/1B6/P1P3K1/4q3 b - - 0 38,h5h4 f8h6 h4g4 b3e6,1559,75,97,11943,endgame mate mateIn2 short,https://lichess.org/Sh1UgLDP/black#76,,True,https://lichess.org/training/Qsgcw
QuHll,r4bQ1/3pk1p1/p7/1p1P2p1/1B6/8/PP4qP/R2K4 b - - 1 22,d7d6 g8e6 e7d8 b4a5,1854,75,93,1174,endgame mate mateIn2 short,https://lichess.org/NGio3SYF/black#44,,True,https://lichess.org/training/QuHll
QwYoX,1rr3k1/8/p5Q1/7p/q4B2/6P1/P1P2P1P/6K1 b - - 0 31,g8f8 f4d6,1395,75,94,5669,endgame mate mateIn1 oneMove,https://lichess.org/17ekJWQ8/black#62,,True,https://lichess.org/training/QwYoX
