PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,RookMoves,puzzle_ref
OmThi,r1Q3k1/p6p/1p1p2p1/3Pb3/4p1P1/2R1Bp1q/PP3P2/2R3K1 b - - 0 26,a8c8 c3c8 g8f7 c1c7 f7f6 c8f8,1086,82,91,708,endgame long mate mateIn3,https://lichess.org/mOO8mUlv/black#52,,True,2,https://lichess.org/training/OmThi
LrFrZ,r1b3k1/ppp4R/3p2p1/3Pp1N1/6r1/8/PPP3P1/2K4R b - - 5 23,g4g5 h7h8 g8f7 h1h7 f7f6 h8f8,1086,86,93,120,endgame exposedKing long mate mateIn3,https://lichess.org/ABZ3LlOI/black#46,,True,2,https://lichess.org/training/LrFrZ
b9Fr3,4r1k1/R7/8/5p1p/P4p2/1PP3PK/3R3P/6r1 w - - 0 34,g3f4 e8e3 h3h4 g1g4 h4h5 e3h3,1087,77,79,92,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/VerbXPBP#67,,True,2,https://lichess.org/training/b9Fr3
de4DG,3r3k/2R3R1/7P/P3p3/4P3/4r3/3p2PK/8 b - - 1 40,d2d1q g7h7 h8g8 c7g7 g8f8 h7h8,1087,80,89,272,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/dYTdoxzk/black#80,,True,2,https://lichess.org/training/de4DG
nZ5BW,r1b5/1p3Rk1/p2pp1p1/2p3r1/4P3/P1NP4/1Pn3P1/5RK1 b - - 1 25,g7g8 f7f8 g8h7 f1f7 h7h6 f8h8,1087,91,89,80,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/S2geSk3Y/black#50,,True,2,https://lichess.org/training/nZ5BW
CO1gv,1k6/1R6/2p5/p3Pb2/8/2N5/P1r4r/KR6 b - - 0 35,b8c8 b7b8 c8d7 b1b7 d7e6 b8e8,1087,78,90,775,endgame exposedKing long master masterVsMaster mate mateIn3,https://lichess.org/duVab8I3/black#70,,True,2,https://lichess.org/training/CO1gv
oyC8r,8/4k2p/3Rp1p1/4p1PP/p3P3/P4P2/rr6/2KR4 b - - 5 34,g6h5 d6d7 e7f8 d7d8 f8f7 d1d7 f7g6 d8g8,1088,84,93,351,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/zyASCIF7/black#68,,True,2,https://lichess.org/training/oyC8r
mdbZM,6k1/7R/2pp2p1/q3p1P1/pr1nP3/3P4/1PPQr3/2K4R b - - 0 27,e2d2 h7h8 g8f7 h1h7 f7e6 h8e8,1088,78,89,83,endgame exposedKing long mate mateIn3,https://lichess.org/mgBFfXwr/black#54,,True,2,https://lichess.org/training/mdbZM
AFQeL,4R3/1p4pk/5p1p/8/1r1N2PP/5K2/r4PB1/8 w - - 0 45,d4e6 a2a3 f3e2 b4b2 e2d1 a3a1,1089,79,96,3559,endgame long mate mateIn3,https://lichess.org/a2gh5feA#89,,True,2,https://lichess.org/training/AFQeL
Dyfog,4rk2/p5R1/2p2p1p/1p1p1P1P/3P1q2/2PBn2P/PP5N/6RK b - - 2 29,e8e4 g7g8 f8e7 g1g7 e7d6 g8d8,1089,81,95,466,exposedKing long mate mateIn3 middlegame,https://lichess.org/yG9QnPAu/black#58,,True,2,https://lichess.org/training/Dyfog
tnOFt,8/5R2/k7/p5RP/2p4r/r6P/P5K1/8 b - - 5 47,a3h3 f7f6 a6b7 g5g7 b7c8 f6f8,1090,77,96,6712,endgame long master mate mateIn3 rookEndgame,https://lichess.org/vUmyk5i8/black#94,,True,2,https://lichess.org/training/tnOFt
ld6Iq,1n4k1/5R2/2p3p1/3p4/3P3q/4P3/Pr4P1/5RK1 b - - 0 34,h4g5 f7f8 g8h7 f1f7 h7h6 f8h8,1090,80,79,167,endgame exposedKing long mate mateIn3,https://lichess.org/YIT7n9On/black#68,,True,2,https://lichess.org/training/ld6Iq
echT0,2k5/1pp3p1/1p3p2/3Pp3/1PP1q3/8/P5RR/7K b - - 3 35,e4c4 h2h8 c8d7 g2g7 d7d6 h8d8,1090,147,63,18,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/2ufjVWfE/black#70,,True,2,https://lichess.org/training/echT0
GfhoR,8/8/4pk1p/1R2p3/1P6/P3RP1K/r5rP/8 w - - 1 35,b5e5 g2h2 h3g4 a2g2 g4f4 h2h4,1090,79,90,1594,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/Dh12ts8o#69,,True,2,https://lichess.org/training/GfhoR
ADgyG,4r1k1/5RR1/6pK/5p2/3r4/8/8/8 b - - 1 43,g8h8 g7h7 h8g8 f7g7 g8f8 h7h8,1090,78,89,184,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/LVBJgHRm/black#86,,True,2,https://lichess.org/training/ADgyG
DpJTe,8/3P3k/1N3p2/2p1p3/8/P6p/P1r3r1/3R3K w - - 3 44,d7d8q g2h2 h1g1 c2g2 g1f1 h2h1,1091,82,90,2187,endgame exposedKing long mate mateIn3,https://lichess.org/eWqLMaZr#87,,True,2,https://lichess.org/training/DpJTe
veEwk,2r3k1/p2RR3/1p4K1/6p1/8/4pr2/7P/8 b - - 1 52,g8h8 e7h7 h8g8 d7g7 g8f8 h7h8,1091,76,100,221,endgame exposedKing long master mate mateIn3 rookEndgame,https://lichess.org/y28B4RiH/black#104,,True,2,https://lichess.org/training/veEwk
mmIEw,5Qk1/2R2p1p/3p2pP/p3p1P1/4P3/2R2P2/1p3K2/q7 b - - 0 39,g8f8 c7c8 f8e7 c3c7 e7e6 c8e8,1091,105,76,33,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/5AwuAdK4/black#78,,True,2,https://lichess.org/training/mmIEw
l23JI,2r5/3R2p1/4R3/1Pp1Pp1k/2P1bP2/p3P3/Pr6/5K2 b - - 1 44,g7g6 d7h7 h5g4 e6g6 g4f3 h7h3,1091,82,86,42,deflection endgame long mate mateIn3,https://lichess.org/8Y8PWgHp/black#88,,True,2,https://lichess.org/training/l23JI
fY1qM,5rk1/2p4p/3p4/3P4/2P1R1Pp/3R2p1/PPP2r1P/6K1 w - - 0 26,h2g3 f2f1 g1h2 f8f2 h2h3 f1h1,1091,75,89,135,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/dsYRLflh#51,,True,2,https://lichess.org/training/fY1qM
YJ5ch,2k5/2R5/1p1p4/8/P5P1/6P1/1r4rp/2R2K2 b - - 0 39,c8b8 c7c8 b8a7 c1c7 a7a6 c8a8,1092,80,89,70,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/KlSxiQNa/black#78,,True,2,https://lichess.org/training/YJ5ch
WsZJG,1r4k1/p1p2ppp/8/Q4P2/3q4/2p2P2/1rP3PP/K2R4 w - - 0 27,d1d4 b2b1 a1a2 b8b2 a2a3 b1a1,1092,77,95,616,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/TLHFnC4R#53,,True,2,https://lichess.org/training/WsZJG
Dv7mn,6k1/ppp1p2R/1n4p1/P1b5/5K2/4r3/1P6/7R b - - 2 31,e3e6 h7h8 g8f7 h1h7 f7f6 h8f8,1092,79,89,174,endgame exposedKing long mate mateIn3,https://lichess.org/c4KbAukz/black#62,,True,2,https://lichess.org/training/Dv7mn
XOMyP,3k4/1bR2p2/p5p1/1p2Pp2/6r1/6P1/P6K/2R5 b - - 2 46,b7d5 c7c8 d8e7 c1c7 e7e6 c8e8,1092,80,93,1108,endgame exposedKing long mate mateIn3,https://lichess.org/CItV9kNT/black#92,,True,2,https://lichess.org/training/XOMyP
INluJ,5r2/R2Q4/1p4pk/2p1p2p/3pPr1P/3P2q1/2P2P2/5RK1 w - - 0 33,f2g3 f4f1 g1h2 f8f2 h2h3 f1h1,1092,174,82,18,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/AjgKJotm#65,,True,2,https://lichess.org/training/INluJ
IOHkN,3r4/k1N2R2/1R6/n1p1p3/r3P1p1/6P1/2K4P/8 w - - 3 53,b6b2 a4c4 c2b1 d8d1 b1a2 c4a4,1092,81,83,124,endgame exposedKing long master masterVsMaster mate mateIn3,https://lichess.org/Do4KYFra#105,,True,2,https://lichess.org/training/IOHkN
7Kywq,6k1/p3p3/2ppp1pR/8/1q2PP2/1P6/1KP3P1/7R b - - 3 22,b4e4 h6h8 g8f7 h1h7 f7f6 h8f8,1093,83,80,102,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/ZAOfnhBW/black#44,,True,2,https://lichess.org/training/7Kywq
nxbjD,5rk1/p1p3pp/2p2p1B/4b3/6RP/5P2/PrP3P1/3R3K b - - 1 24,f8f7 d1d8 f7f8 g4g7 g8h8 d8f8,1093,74,96,8770,deflection endgame long mate mateIn3 pin,https://lichess.org/cZ1L6Qbo/black#48,,True,2,https://lichess.org/training/nxbjD
lu2VV,1r4k1/1r3p2/6p1/R3p3/4P3/2Pp1PP1/P7/2KR4 w - - 0 37,d1d3 b7b1 c1d2 b8b2 d2e3 b1e1,1095,77,89,66,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/NotWh0Q8#73,,True,2,https://lichess.org/training/lu2VV
0QS0r,8/ppp3R1/2k5/7R/2P2rP1/7P/r7/6K1 b - - 0 25,f4c4 g7g6 c6d7 h5h7 d7e8 g6g8,1096,76,99,776,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/GB7t3vog/black#50,,True,2,https://lichess.org/training/0QS0r
SLoo1,6k1/2R4p/4p1p1/3b4/P2P3P/5P2/1q4P1/2R4K b - - 0 32,h7h5 c7c8 g8f7 c1c7 f7f6 c8f8,1096,78,77,113,endgame exposedKing long mate mateIn3,https://lichess.org/qxoHW7hb/black#64,,True,2,https://lichess.org/training/SLoo1
VFLoH,4r1k1/p2p1R2/1p1p2p1/8/7P/4Q3/2r3P1/5RK1 b - - 0 31,e8e3 f7f8 g8h7 f1f7 h7h6 f8h8,1097,76,87,171,endgame exposedKing long master mate mateIn3 rookEndgame,https://lichess.org/iQ8w1QwQ/black#62,,True,2,https://lichess.org/training/VFLoH
9IRWi,5r2/8/6pk/7p/3Q4/4R1p1/P4r1P/6K1 w - - 2 42,h2g3 f2f1 g1h2 f8f2 h2h3 f1h1,1097,80,90,141,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/gZZ24plO#83,,True,2,https://lichess.org/training/9IRWi
kPDKG,3r2k1/1R6/1p6/pP5R/2r5/P6K/7P/8 w - - 1 38,b7b6 d8d3 h3g2 c4c2 g2f1 d3d1,1097,76,100,1130,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/4Fl3Et8p#75,,True,2,https://lichess.org/training/kPDKG
jnwNF,2Q5/8/6p1/8/8/5k2/5rr1/4R1K1 w - - 5 44,g1h1 g2h2 h1g1 f2g2 g1f1 h2h1,1097,80,88,158,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/is1gbVsS#87,,True,2,https://lichess.org/training/jnwNF
X7JGE,5R2/3r3p/6k1/1p1r1p2/1P1p1K2/6RP/1P6/8 b - - 5 46,g6h6 f8f6 h6h5 g3g5 h5h4 f6h6,1098,79,95,5901,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/vAt53WOH/black#92,,True,2,https://lichess.org/training/X7JGE
2CbxM,8/1pp1kr2/p3R3/4K2p/r3b3/8/8/7R b - - 0 38,e7d7 h1d1 e4d3 d1d3 a4d4 d3d4 d7c8 e6e8,1098,77,80,150,endgame mate mateIn4 veryLong,https://lichess.org/gEn8cove/black#76,,True,2,https://lichess.org/training/2CbxM
VxpjT,6k1/2p2pp1/B2b2p1/8/3P2P1/PP2r1r1/1BP1n3/4RR1K w - - 15 32,a6e2 g3h3 h1g1 e3g3 g1f2 h3h2,1098,83,95,241,exposedKing long mate mateIn3 middlegame,https://lichess.org/JCxxbbcW#63,,True,2,https://lichess.org/training/VxpjT
IAug7,8/6p1/2R1npk1/p6p/P6P/4BP2/2R2P1K/1r1r4 w - - 2 30,c6e6 d1h1 h2g3 b1g1 g3f4 h1h4,1098,75,98,625,deflection endgame exposedKing long mate mateIn3,https://lichess.org/HWQ6Tpou#59,,True,2,https://lichess.org/training/IAug7
IhMmI,3r1k2/6R1/2p2p2/p1prbP2/N7/1P6/P6P/6RK b - - 6 33,d5d2 g7g8 f8e7 g1g7 e7d6 g8d8,1098,83,86,1371,deflection endgame exposedKing interference long mate mateIn3,https://lichess.org/tDL7kQEL/black#66,,True,2,https://lichess.org/training/IhMmI
6HGb7,5rk1/p1Q2R2/4p1p1/3qb2p/3p3P/1P1P2P1/P6K/5R2 b - - 0 37,e5c7 f7f8 g8h7 f1f7 h7h6 f8h8,1099,79,80,65,endgame exposedKing fork long mate mateIn3,https://lichess.org/w2BNYe9X/black#74,,True,2,https://lichess.org/training/6HGb7
a04OL,1r5k/5p1p/p1Q2P2/3p3N/P7/2P1P3/1r3P1P/2K3R1 w - - 0 28,g1g7 b2b1 c1d2 b8b2 d2d3 b1d1,1100,80,83,110,endgame exposedKing long mate mateIn3,https://lichess.org/lk8CRaJa#55,,True,2,https://lichess.org/training/a04OL
lA0ga,6k1/p4R2/3rp1p1/7p/2rP3P/8/P5P1/5RK1 b - - 0 29,c4d4 f7f8 g8h7 f1f7 h7h6 f8h8,1101,243,57,3,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/z71blKS6/black#58,,True,2,https://lichess.org/training/lA0ga
FWkKx,1r6/4k3/R4R2/1r2p2p/2p1P1pP/P1P3P1/1PK2P2/8 w - - 3 37,f6h6 b5b2 c2d1 b2b1 d1e2 b8b2 e2e3 b1e1,1101,80,93,1972,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/zcAXRCfJ#73,,True,2,https://lichess.org/training/FWkKx
tw3BE,2r3k1/1p3R2/6p1/4P2p/2P4P/8/2B3q1/1K3R2 b - - 0 31,c8c4 f7f8 g8h7 f1f7 h7h6 f8h8,1102,76,100,183,endgame exposedKing long mate mateIn3,https://lichess.org/05e4tzmK/black#62,,True,2,https://lichess.org/training/tw3BE
o7nBj,r1b3k1/2p4R/p2p2p1/3Pp1q1/2B1P1n1/2N3P1/PP3rQ1/1K5R b - - 2 23,f2g2 h7h8 g8f7 h1h7 f7f6 h8f8,1102,77,91,281,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/uYcer0YB/black#46,,True,2,https://lichess.org/training/o7nBj
eCWIP,8/8/8/R7/7P/5k2/5rr1/4R1K1 w - - 1 45,g1h1 g2h2 h1g1 f2g2 g1f1 h2h1,1102,80,94,2973,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/gBNXSRRY#89,,True,2,https://lichess.org/training/eCWIP
7vBN2,1k2q1nr/2R3p1/1p1r3p/1Q2pp2/4P3/8/PP3PPP/2R3K1 b - - 1 21,e8b5 c7c8 b8a7 c1c7 a7a6 c8a8,1103,151,21,40,endgame exposedKing long mate mateIn3 queensideAttack,https://lichess.org/auihNiZZ/black#42,,True,2,https://lichess.org/training/7vBN2
Xo27i,2r3r1/5p2/8/p3pk2/3R3Q/bP3P2/2P2P1P/1K6 w - - 0 29,d4d5 g8g1 d5d1 g1d1 b1a2 c8c2 a2a3 d1a1,1103,77,79,307,endgame mate mateIn4 veryLong,https://lichess.org/tLsy0iIC#57,,True,2,https://lichess.org/training/Xo27i
e8Scp,4r1kr/p1p2R2/4N1p1/1p6/4p1PP/2Pq4/PP6/2K2R2 b - - 1 27,e8e6 f7f8 g8h7 f1f7 h7h6 f8h8,1103,83,92,2163,deflection endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/uWdcH9zA/black#54,,True,2,https://lichess.org/training/e8Scp
sKix6,1r6/R7/2p4R/4k3/1K6/P7/8/2r5 w - - 5 50,b4a4 c1c4 a4a5 b8b5 a5a6 c4a4,1104,83,95,5328,endgame long mate mateIn3 rookEndgame,https://lichess.org/tumFuL8f#99,,True,2,https://lichess.org/training/sKix6
s3zXf,2k5/R6R/2p5/8/8/PK6/1r3r2/8 w - - 0 43,b3a4 f2f4 a4a5 b2b5 a5a6 f4a4,1104,74,98,1014,endgame long master mate mateIn3 rookEndgame,https://lichess.org/36J9qK7V#85,,True,2,https://lichess.org/training/s3zXf
