PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rooks,puzzle_ref
upOzw,8/3p1R2/3r2kp/2p4P/5R2/2p5/prP3P1/2K5 b - - 0 38,g6g5 f7f5,1492,200,-4,7,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/azpE3fpB/black#76,,True,https://lichess.org/training/upOzw
ErFhl,6rk/ppp2R2/3p3p/3Np3/4P2n/P2PP2P/1PP3r1/R4K2 w - - 1 23,d5f6 g2g1 f1f2 g8g2,1492,134,37,37,endgame mate mateIn2 short,https://lichess.org/VHPrj9C4#45,,True,https://lichess.org/training/ErFhl
ZTy3u,1Qk4r/2p5/1p1p4/1PnPp3/2P2bb1/5PqN/R3B1P1/R5K1 b - - 0 38,c8b8 a2a8 b8b7 a1a7,1492,75,99,2164,mate mateIn2 middlegame queensideAttack short,https://lichess.org/AfEkA6u7/black#76,,True,https://lichess.org/training/ZTy3u
nmfaJ,8/pp5N/8/7R/2k1P3/P1p1K2P/3r1r2/2R5 w - - 1 42,h7g5 d2e2,1492,106,-5,21,endgame mate mateIn1 oneMove,https://lichess.org/OBq0JDAw#83,,True,https://lichess.org/training/nmfaJ
nEHGg,r1b1R3/pp1n1k1p/5Bp1/3r2P1/5p2/2P2N1P/P4K2/4R3 b - - 5 26,d7f6 e1e7,1493,75,97,6766,mate mateIn1 middlegame oneMove,https://lichess.org/HxA2DqE7/black#52,,True,https://lichess.org/training/nEHGg
O9TWb,2r3k1/3R3p/7R/5p2/1p1P4/1N1K1P2/2r3P1/1n6 w - - 0 41,h6h7 c8c3,1493,89,84,1179,endgame mate mateIn1 oneMove,https://lichess.org/4h8hCFpo#81,,True,https://lichess.org/training/O9TWb
Rnwhx,6k1/5pPb/2r2n1P/N7/8/P3PP2/3p4/1RrK3R w - - 1 34,d1d2 c6c2,1493,76,92,367,mate mateIn1 middlegame oneMove,https://lichess.org/ztwFu24u#67,,True,https://lichess.org/training/Rnwhx
oIJRh,1r3rk1/p2n3R/4p1p1/q1p1P3/Pb3P2/1Pp4R/2P2BP1/2K5 b - - 1 22,f8f7 h7h8 g8g7 h3h7,1494,111,71,25,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/VnGqmx8i/black#44,,True,https://lichess.org/training/oIJRh
mQTV0,8/p2P4/1p2k3/4r2p/2PK1p1R/4r3/4p2P/4R3 w - - 1 46,d7d8q e5e4,1494,77,91,6832,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/RHNtH55M#91,,True,https://lichess.org/training/mQTV0
MFfLK,8/8/p2p3k/2pP3p/2Pr3p/PPK2p1P/3r1P2/5RR1 w - - 4 43,b3b4 d4d3,1494,84,75,545,endgame master masterVsMaster mate mateIn1 oneMove rookEndgame,https://lichess.org/U0oMs4l6#85,,True,https://lichess.org/training/MFfLK
N3nkw,5r2/8/p3R1p1/P1N4b/6r1/8/1Pk1R2K/8 b - - 2 34,c2d1 e2e1 d1d2 e6e2,1494,76,93,3739,endgame mate mateIn2 short,https://lichess.org/SFgL547Y/black#68,,True,https://lichess.org/training/N3nkw
Xzt19,8/8/2q5/7p/3R1k2/8/3R4/5K2 b - - 0 46,f4e3 d2d3,1495,75,97,716,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/CC2lBYIM/black#92,,True,https://lichess.org/training/Xzt19
bCcDX,1r3b2/6k1/p5p1/3pN3/2pPp3/P1P3P1/Br1R1P2/2K4R w - - 0 37,a2c4 b2b1 c1c2 b8b2,1495,75,96,9225,mate mateIn2 middlegame queensideAttack short,https://lichess.org/uVoAJb6a#73,,True,https://lichess.org/training/bCcDX
ihX2E,1R6/3R4/5k1p/4N1p1/6Pr/5PK1/7r/8 w - - 7 38,f3f4 h4h3,1495,125,62,126,endgame master mate mateIn1 oneMove,https://lichess.org/o9TAYfBd#75,,True,https://lichess.org/training/ihX2E
RRMJo,r2n1rk1/5p2/6p1/pP2p1q1/3p2PR/P2P2B1/1P1QNK2/7R b - - 0 28,g5d2 h4h8 g8g7 g3e5 f7f6 h1h7,1495,76,96,22110,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/zm82O5t6/black#56,,True,https://lichess.org/training/RRMJo
12Z7m,6k1/5pp1/1Pp4p/2R5/1QP1b3/4B2P/4KP2/3r2r1 w - - 3 35,f2f3 e4d3 e2f2 d1f1,1495,74,91,457,endgame mate mateIn2 short,https://lichess.org/ZBy2LavO#69,,True,https://lichess.org/training/12Z7m
BV9XA,3r3k/1p3prQ/p4p2/3nqP2/4B2R/2P4R/PP4PP/7K b - - 0 30,g7h7 h4h7 h8g8 h7h8 g8g7 h3h7,1496,75,96,4450,exposedKing long mate mateIn3 middlegame,https://lichess.org/LtHPcgXq/black#60,,True,https://lichess.org/training/BV9XA
Yo5R1,7r/pp1k1p1r/4pBn1/P2p1pP1/2pP2p1/2P3q1/1P3R1P/R2Q2K1 w - - 0 27,h2g3 h7h1 g1g2 h8h2,1496,75,89,1513,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/icjgshQG#53,,True,https://lichess.org/training/Yo5R1
ObZHX,1r4k1/1p2qp2/2p5/3pPB2/3P2P1/7R/7R/6K1 b - - 2 32,e7b4 h3h8 g8g7 h2h7,1497,76,88,955,endgame mate mateIn2 short,https://lichess.org/90Xu0J3y/black#64,,True,https://lichess.org/training/ObZHX
U9Fij,r2qr1k1/pp3p1R/2p2bp1/3p1b2/2QB4/2P2B2/PPP2PP1/2K4R b - - 0 19,d5c4 h7h8 g8g7 h1h7,1498,74,96,14919,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/WVaqgOsR/black#38,Russian_Game Russian_Game_Stafford_Gambit,True,https://lichess.org/training/U9Fij
jXMVY,4k3/p1pb4/8/3P1p1p/7B/4PK1P/Pr4r1/1R5R w - - 0 28,h4f6 b2f2,1498,90,65,608,endgame mate mateIn1 oneMove,https://lichess.org/GOz8RrjC#55,,True,https://lichess.org/training/jXMVY
tYQj1,b4k2/4R1bp/ppr3p1/2n2qB1/P2p1Q2/5P2/1P4PP/4R1K1 b - - 7 29,f5f4 e7e8 f8f7 e1e7,1499,75,86,79,fork mate mateIn2 middlegame short,https://lichess.org/TB9PTRyT/black#58,,True,https://lichess.org/training/tYQj1
ev3Ml,4R3/1p1n1rk1/p1r2ppp/P2Q1pq1/3P4/1PP1R1PP/8/1N4K1 b - - 0 36,f5f4 d5f7 g7f7 e3e7,1499,76,98,4487,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/ujPp9xHa/black#72,,True,https://lichess.org/training/ev3Ml
CiFBD,Qk5r/p1p3pp/Rp1p1p2/1P6/4PP2/2P2P1q/2K4P/R7 b - - 0 30,b8a8 a6a7 a8b8 a7a8 b8b7 a1a7,1499,76,96,12759,endgame long mate mateIn3 queenRookEndgame queensideAttack,https://lichess.org/V7b4yr1q/black#60,,True,https://lichess.org/training/CiFBD
w4GcL,1k5r/ppp1n1p1/4Pp1r/3p2p1/1P6/P2BRPq1/2Q4P/4R1K1 w - - 0 24,h2g3 h6h1 g1g2 h8h2,1500,110,81,14,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/zLPmLE2B#47,,True,https://lichess.org/training/w4GcL
rbC9T,1r2rk2/1ppq1pR1/5R2/3pP3/p1n2PQ1/P1P1P1P1/1P4P1/2K5 b - - 3 28,d7g4 f6f7,1500,94,67,577,endgame mate mateIn1 oneMove,https://lichess.org/4BqtCsVX/black#56,,True,https://lichess.org/training/rbC9T
BLBuJ,4rk2/5p2/5p1p/1pRp4/3P2b1/1B1K4/PP2rPPP/2R5 w - - 13 30,f2f3 e8e3,1500,77,94,6781,endgame mate mateIn1 oneMove,https://lichess.org/CFSit7Vl#59,,True,https://lichess.org/training/BLBuJ
RhVYy,r4k1R/1p6/pn2p3/1b1pP3/3P4/P3b1K1/5r2/1B5R b - - 4 38,f8g7 h1h7,1500,500,18,2,mate mateIn1 middlegame oneMove,https://lichess.org/Au5tyHPU/black#76,,True,https://lichess.org/training/RhVYy
aZYXv,4r1k1/p2b1p2/1p1r1Pp1/2pp4/7R/3P4/PPPN4/3K3R b - - 3 29,d6f6 h4h8 g8g7 h1h7,1500,500,100,11,endgame mate mateIn2 short,https://lichess.org/QLwWXFGV/black#58,,True,https://lichess.org/training/aZYXv
KgwGq,6k1/p4p1R/3p1rp1/8/1q2r3/8/PP2Q3/3K3R b - - 0 35,e4e2 h7h8 g8g7 h1h7,1501,131,5,9,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/RqfWp7Iw/black#70,,True,https://lichess.org/training/KgwGq
IZ3fq,r1b2q1r/3nR3/2p2kp1/1p1p1p2/1p1Q4/P5P1/2P3P1/4R1K1 b - - 19 37,f6g5 d4f4 g5f6 e1e6,1501,75,84,1282,mate mateIn2 middlegame short,https://lichess.org/c7Ttkrod/black#74,,True,https://lichess.org/training/IZ3fq
KxXfQ,8/8/4pR1R/3r2k1/p3K3/1b6/8/8 b - - 3 55,d5d1 f6g6,1501,83,90,1430,endgame master mate mateIn1 oneMove,https://lichess.org/3jF8fHza/black#110,,True,https://lichess.org/training/KxXfQ
qIzw2,6r1/3R4/2pQk3/p1q1pp1r/4p2p/2P1P2P/PP4P1/3R3K b - - 9 32,c5d6 d1d6,1501,90,68,62,endgame mate mateIn1 oneMove,https://lichess.org/hzLwcZ4s/black#64,,True,https://lichess.org/training/qIzw2
Vx9yP,4R3/k1p5/pp4N1/7p/6rP/1P1PB2K/P1P3r1/8 w - - 0 34,e8e7 g4g3,1501,97,77,310,endgame mate mateIn1 oneMove,https://lichess.org/G7t47vsm#67,,True,https://lichess.org/training/Vx9yP
kbUMG,8/2p3r1/4P3/p3R3/P1PN1kbp/1P4p1/5r2/4R1K1 b - - 4 56,h4h3 e1e4,1502,75,100,481,endgame mate mateIn1 oneMove,https://lichess.org/5rEErJkS/black#112,,True,https://lichess.org/training/kbUMG
80v2W,6rk/5p1p/8/2Q1RP1r/2Pq4/PP3b1P/6P1/4R2K w - - 0 37,c5d4 h5h3 h1g1 g8g2 g1f1 h3h1 d4g1 h1g1,1502,75,86,358,endgame mate mateIn4 pin veryLong,https://lichess.org/0q0vFWCn#73,,True,https://lichess.org/training/80v2W
vGZRH,7r/1R1bkp2/p2p1p1r/2pPp3/P1P1P1n1/5RP1/4N1B1/2Q3Kq w - - 2 26,g2h1 h6h1 g1g2 h8h2,1503,75,94,1607,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/rG3nvTW6#51,,True,https://lichess.org/training/vGZRH
ILivi,8/5pk1/7p/6b1/5pQP/1PpB4/2K2P2/1r1r4 w - - 3 38,h4g5 b1c1,1503,86,90,384,endgame mate mateIn1 oneMove,https://lichess.org/5rUkXtar#75,,True,https://lichess.org/training/ILivi
UvwVO,2R2B2/p3R1p1/1b2k3/1p3r1p/2b4P/8/p4PP1/6K1 b - - 3 33,e6f6 c8c6 c4e6 c6e6,1503,76,83,457,endgame mate mateIn2 short,https://lichess.org/4X6Nww8g/black#66,,True,https://lichess.org/training/UvwVO
aIRoG,2k4r/2p5/P2b3r/1Q1P1p2/4p3/8/1P3Pp1/2R3K1 w - - 0 26,a6a7 h6h1 g1g2 h8h2,1504,74,93,1386,endgame mate mateIn2 short,https://lichess.org/AySYcIct#51,,True,https://lichess.org/training/aIRoG
x1RXN,1R6/2rkbp1p/1Qp1b1p1/3pP3/q2P4/r2BP3/4N1PP/1R4K1 b - - 13 29,a3d3 b6c7 d7c7 b1b7,1504,75,96,16794,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/0t1slnOh/black#58,,True,https://lichess.org/training/x1RXN
63IF3,2k5/ppp3pp/8/5p2/2Pr1P2/1P4P1/P2rK2P/R3R3 w - - 1 29,e2e3 d4d3,1505,93,78,1604,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/hsi4m0rJ#57,,True,https://lichess.org/training/63IF3
u9ErC,r5Rk/ppp2p1P/8/8/2n1qB2/P7/1Pp2P2/2K3R1 b - - 1 29,h8h7 g1g7,1505,82,89,1731,endgame mate mateIn1 oneMove,https://lichess.org/jrLZclRR/black#58,,True,https://lichess.org/training/u9ErC
LLdPi,4r1k1/3r1p2/p4Pp1/1pp1p1p1/8/P2P3R/1PP1R3/6K1 b - - 3 36,e8e6 e2h2 e6f6 h3h8 g8g7 h2h7,1505,74,90,274,endgame long mate mateIn3 quietMove rookEndgame,https://lichess.org/Tq0cmMdP/black#72,,True,https://lichess.org/training/LLdPi
ncLrI,7r/b3q1k1/2NP1p2/pPP5/5pP1/5P1r/8/2RR2K1 w - - 0 40,d6e7 h3h1 g1g2 h8h2,1506,75,98,6753,endgame master mate mateIn2 short,https://lichess.org/n3PBVTsn#79,,True,https://lichess.org/training/ncLrI
ohyPI,r2r4/p4R2/2pp4/5R2/5k2/1B2p3/P1Pb2PP/7K b - - 0 36,f4e4 f5f4 e4e5 f7f5,1506,75,79,158,endgame mate mateIn2 short,https://lichess.org/yifRZGbv/black#72,,True,https://lichess.org/training/ohyPI
VB7dJ,5Q2/1kb1P1p1/8/p7/1ppP2pr/2P1P2r/PP6/R5K1 w - - 0 37,e7e8q h3h1 g1g2 h4h2,1506,79,95,24538,endgame mate mateIn2 short,https://lichess.org/7IwVD3xb#73,,True,https://lichess.org/training/VB7dJ
tH17Y,8/5rkp/ppb3pN/2p3Q1/7P/3Pp2B/PPP1Kr1P/R7 w - - 4 30,e2e3 f7f3,1507,80,82,525,mate mateIn1 middlegame oneMove,https://lichess.org/M5m5SvmL#59,,True,https://lichess.org/training/tH17Y
cN2Yt,8/pp6/2p1bkp1/2P5/1P2PKP1/2r2P1R/P4r2/R4B2 w - - 1 32,a2a4 g6g5 f4g3 c3f3,1507,76,92,7149,endgame mate mateIn2 short,https://lichess.org/76mbTVom#63,,True,https://lichess.org/training/cN2Yt
hvg5n,r7/3k1p2/KP6/3P1N1r/4Pp2/5Pp1/6P1/6R1 w - - 1 46,a6b7 h5h8 e4e5 h8b8,1507,75,95,1015,endgame mate mateIn2 quietMove short,https://lichess.org/oR3MwIrT#91,,True,https://lichess.org/training/hvg5n
FsQlH,5rk1/pp1bb2p/2p1p3/2Pp2pq/PP1Pp3/4P1P1/3B1r1P/R2QKRN1 w Q - 0 19,d1h5 f2f1 e1e2 f8f2,1508,79,96,23317,fork mate mateIn2 middlegame short,https://lichess.org/UeYD3GDj#37,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations,True,https://lichess.org/training/FsQlH
Y9HVb,7r/2pk1pp1/3b4/1p1N2B1/p2P4/P3Rp1r/BPP2P2/R5K1 w - - 4 23,e3f3 h3h1 g1g2 h8h2,1508,74,90,2181,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/C6Ub4hk9#45,,True,https://lichess.org/training/Y9HVb
aWp7a,1r6/7R/3R3p/1b2Pp2/6k1/2p1K3/1r5P/8 b - - 2 44,c3c2 d6g6 g4h5 h7h6,1508,75,98,5686,endgame mate mateIn2 short,https://lichess.org/a9wVQ0HZ/black#88,,True,https://lichess.org/training/aWp7a
5upIz,rn1q2k1/5r1p/2pb2Q1/3p2P1/pp1P3R/P1N2N2/1PP2P2/1K5R b - - 0 22,h7g6 h4h8 g8g7 h1h7,1508,75,92,2175,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/5x5LhEle/black#44,,True,https://lichess.org/training/5upIz
lS7hj,8/1p4p1/2p1R1P1/1b3k2/3pR3/5PK1/2r5/8 b - - 1 44,d4d3 e4e5,1509,75,93,495,endgame master mate mateIn1 oneMove,https://lichess.org/nCNZ6KKz/black#88,,True,https://lichess.org/training/lS7hj
I1S1k,3q2k1/p1r2r1p/1p2p1QR/3pP1P1/2nP4/P7/1P4P1/1KB4R b - - 0 23,h7g6 h6h8 g8g7 h1h7,1509,75,93,946,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/8Kr0LEQy/black#46,,True,https://lichess.org/training/I1S1k
nzmSF,8/8/8/5r2/1p4R1/p1r1pk2/P1P3R1/4K3 b - - 0 56,c3c2 g2g3,1509,75,91,5171,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/5sItkhic/black#112,,True,https://lichess.org/training/nzmSF
4ml7I,r7/5k2/4Np2/r7/1p5P/1R1B4/2P3P1/1K2R3 w - - 4 40,e6c7 a5a1 b1b2 a8a2,1509,156,78,14,endgame mate mateIn2 short,https://lichess.org/P9T6ScmQ#79,,True,https://lichess.org/training/4ml7I
NwPsJ,6k1/2B2ppp/B7/P1p5/1r2r3/P1K3Q1/2P1nP1P/7R w - - 1 29,c3d3 b4d4,1510,123,77,197,mate mateIn1 middlegame oneMove,https://lichess.org/EUyQPaE4#57,,True,https://lichess.org/training/NwPsJ
xDkOw,3r3k/1pp2prQ/5p2/1p1pqP2/4P2R/2P4R/PP4PP/7K b - - 0 27,g7h7 h4h7 h8g8 h7h8 g8g7 h3h7,1510,75,86,96,endgame exposedKing kingsideAttack long mate mateIn3 queenRookEndgame,https://lichess.org/8yayHKBa/black#54,,True,https://lichess.org/training/xDkOw
yE5bC,6r1/p3P3/2p5/p1N2k2/3P3R/5K2/P5r1/8 w - - 0 46,e7e8q g8g3,1511,80,88,3480,endgame master mate mateIn1 oneMove,https://lichess.org/JW7A2AlY#91,,True,https://lichess.org/training/yE5bC
xcYBN,r3r3/1p2b1R1/2p1pk1p/p7/PnPp1P1N/8/1P6/6RK b - - 0 30,e8g8 g1g6,1511,96,69,120,mate mateIn1 middlegame oneMove,https://lichess.org/GTeVPXcT/black#60,,True,https://lichess.org/training/xcYBN
vxSg7,2r2b1r/pp1R2N1/4k2p/3Rn3/4P3/5PP1/PPP2P2/6K1 b - - 0 25,f8g7 d5d6,1511,85,81,1408,endgame mate mateIn1 oneMove,https://lichess.org/Y14lSR98/black#50,,True,https://lichess.org/training/vxSg7
3e4m1,8/6R1/r3pk2/1pB2p2/4b3/1KP3RP/2r5/8 b - - 1 36,a6a2 c5d4 e6e5 g3g6,1512,75,95,98,endgame mate mateIn2 short,https://lichess.org/likpnW42/black#72,,True,https://lichess.org/training/3e4m1
tRluf,4r3/pp5R/2pp2k1/7R/2P3PK/1P2rP2/P3n3/8 b - - 17 45,e2f4 h5h6,1512,86,89,2636,endgame mate mateIn1 oneMove,https://lichess.org/Svt8CEzJ/black#90,,True,https://lichess.org/training/tRluf
zofTs,8/p1R3pp/5k2/8/1Pp5/2R3PK/4r2P/7r w - - 14 46,c3c4 h1h2 h3g4 h7h5 g4f3 h2f2,1513,76,71,125,endgame long mate mateIn3 rookEndgame,https://lichess.org/w4lxTP9A#91,,True,https://lichess.org/training/zofTs
JDoSx,r3q1k1/5r1p/1p2p1QR/p2pP3/1n4P1/5N2/PPP2P2/2K4R b - - 0 22,h7g6 h6h8 g8g7 h1h7,1513,76,96,11729,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/iQYWywAS/black#44,,True,https://lichess.org/training/JDoSx
PvfXs,8/p6p/1p2R3/5kp1/P4p2/5B2/1r1r4/4R1K1 b - - 3 47,g5g4 e1e5,1513,89,68,489,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/xJxiUq3z/black#94,,True,https://lichess.org/training/PvfXs
6fErP,6R1/pQ3p1p/5k2/4n3/7r/5PK1/PP5r/8 w - - 0 37,f3f4 h4h3,1514,93,62,350,endgame mate mateIn1 oneMove,https://lichess.org/SiWX8WAr#73,,True,https://lichess.org/training/6fErP
rTGpX,8/7p/P3pk2/8/5PpK/1P4R1/1RP1r2r/8 w - - 4 40,h4g4 h7h5 g4f3 h2f2,1514,76,94,151,endgame mate mateIn2 rookEndgame short,https://lichess.org/9GmEichx#79,,True,https://lichess.org/training/rTGpX
R70QK,7r/P7/8/1P4k1/3B1p2/5P2/2R3Kr/R7 w - - 6 48,g2g1 h2h1 g1g2 h8h2,1515,75,94,15079,endgame mate mateIn2 short,https://lichess.org/E66uoVYB#95,,True,https://lichess.org/training/R70QK
KoWWp,1R6/1p3p2/p3kp2/3p4/3r4/2K3P1/PPR2P2/3r4 w - - 0 30,b8b7 d1d3,1515,80,88,456,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/hEU6Kv6G#59,,True,https://lichess.org/training/KoWWp
jaQVg,r3r2k/1p1R3R/p4p1n/1P5N/2P5/2q1PpP1/5P1P/6K1 b - - 0 34,h8g8 d7g7 g8f8 h7h8 h6g8 h8g8,1516,76,94,3602,exposedKing fork long mate mateIn3 middlegame,https://lichess.org/Yz8qKuEQ/black#68,,True,https://lichess.org/training/jaQVg
2XTK8,3r1k2/6p1/1bpQ1p1p/1p4n1/pP1P2B1/P1q3P1/2N1RPK1/4R3 b - - 0 36,d8d6 e2e8 f8f7 g4h5 g7g6 e1e7,1516,74,93,4957,long mate mateIn3 middlegame,https://lichess.org/lhtoKmu6/black#72,,True,https://lichess.org/training/2XTK8
lLt9a,5r2/2k3P1/2p1P2p/1pP5/1P1P4/4R3/r1K5/4R3 w - - 5 57,c2b3 f8a8 d4d5 a8a3,1517,75,97,17235,endgame mate mateIn2 quietMove rookEndgame short,https://lichess.org/yE7u0S2S#113,,True,https://lichess.org/training/lLt9a
M0Ckq,3k2r1/p6p/Q1p1ppr1/3p4/1P1Pp3/2P1q2P/P3R3/1R3K2 w - - 0 26,e2e3 g6g1 f1f2 g8g2,1518,75,82,238,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/Y1jtGT4z#51,,True,https://lichess.org/training/M0Ckq
sCMgl,2k4r/pp3ppr/2n1pB2/3p4/3P2p1/2N3q1/PPPN1R1P/R2Q2K1 w - - 0 17,h2g3 h7h1 g1g2 h8h2,1518,75,97,14944,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/QT4Q29TD#33,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack,True,https://lichess.org/training/sCMgl
ecIfg,2r5/4kpR1/4p3/pBq1P3/P7/2P5/3R1P1P/1K6 b - - 0 29,c5c3 d2d7 e7f8 d7f7,1518,75,97,20977,endgame mate mateIn2 short,https://lichess.org/axXPjXWH/black#58,,True,https://lichess.org/training/ecIfg
YHBSA,3R4/p4ppk/1p2p2P/3nB3/3R4/5PK1/r6P/7r b - - 0 35,h7h6 d8h8 h6g5 d4g4 g5f5 h8h5 g7g5 h5g5,1518,74,96,15884,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/kwoXeu4x/black#70,,True,https://lichess.org/training/YHBSA
s1g4H,5R2/8/p7/1P2k2p/3p3P/4KP2/1Pr3r1/1R6 w - - 0 35,e3d3 g2d2,1518,187,-8,28,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/RMpcbWRq#69,,True,https://lichess.org/training/s1g4H
fh8jg,7R/8/p2R3p/7k/1p2K1p1/n7/r7/8 b - - 1 41,a3c4 h8h6 h5g5 d6g6,1519,77,97,4740,endgame mate mateIn2 short,https://lichess.org/pjOYZeVC/black#82,,True,https://lichess.org/training/fh8jg
N0Pr6,8/4rp1p/1rp3p1/p1RkP3/P4P2/6P1/4K2P/2R5 b - - 2 32,d5d4 c1c4,1520,95,17,211,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/PIV35Rmt/black#64,,True,https://lichess.org/training/N0Pr6
Dl5X2,2k4r/5p2/8/2p3P1/p2p1P2/3P2Kr/bPP1BR2/5R2 w - - 1 32,g3g4 a2e6 f4f5 h8h4,1520,77,97,23305,endgame mate mateIn2 short,https://lichess.org/Kv9TgmqQ#63,,True,https://lichess.org/training/Dl5X2
sEnxR,6nr/p6p/8/1R6/2k5/2r5/2P3PP/1R5K b - - 0 39,g8f6 b1b4,1520,144,100,22,endgame mate mateIn1 oneMove,https://lichess.org/WIWEx9Gc/black#78,,True,https://lichess.org/training/sEnxR
mgngG,4r1k1/5p1p/p1p3p1/2Np4/3P2P1/3K1P2/1P2r2P/Q6R w - - 2 30,h1e1 e8e3,1520,81,87,1064,endgame mate mateIn1 oneMove,https://lichess.org/rjzJ0bYL#59,,True,https://lichess.org/training/mgngG
ktjG2,r4b1r/6pp/p2p4/1p1Pk3/3R1R2/4n3/PP4PP/6K1 b - - 1 21,e3d5 d4e4,1521,88,79,954,endgame mate mateIn1 oneMove,https://lichess.org/hauhlk2S/black#42,,True,https://lichess.org/training/ktjG2
XH8DP,r4rk1/5pb1/1q2p1p1/p2pP3/1p3P2/7Q/PPP3PR/1NK4R b - - 1 21,f8c8 h3h8 g7h8 h2h8 g8g7 h1h7,1521,73,96,12598,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/sH5nDuxw/black#42,,True,https://lichess.org/training/XH8DP
3C1yu,6k1/pp3R2/2p4p/3n2r1/4B3/2P3PK/r7/5R2 b - - 5 43,a2e2 f7f8 g8g7 f1f7,1521,75,86,442,endgame mate mateIn2 short,https://lichess.org/XvYkekCX/black#86,,True,https://lichess.org/training/3C1yu
vQnSG,3r4/5kp1/2R4p/p3p3/3rKp2/PP1p1P1P/6P1/3R4 w - - 1 34,e4e5 d8d5,1522,89,79,308,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/xFkng79v#67,,True,https://lichess.org/training/vQnSG
Qd5R8,3r4/p3RRk1/1p1P2p1/7p/6b1/6P1/4r1BP/7K b - - 0 32,g7h6 f7h7 h6g5 h2h4 g5f6 h7f7,1523,75,96,12893,endgame long mate mateIn3,https://lichess.org/dQLsaZsA/black#64,,True,https://lichess.org/training/Qd5R8
US5Co,8/2p2p1p/3p1p2/2PPpP1k/1P2P2P/1RK1R1P1/r5r1/8 w - - 1 45,c5d6 a2c2 c3d3 g2d2,1523,75,87,327,endgame mate mateIn2 rookEndgame short,https://lichess.org/vw9id2Om#89,,True,https://lichess.org/training/US5Co
VO1xv,r4k2/4q2p/p3p1p1/3pBbRB/5P2/Pp6/1P5K/6R1 b - - 4 32,g6h5 g5g8 f8f7 g1g7,1524,75,99,3334,endgame mate mateIn2 short,https://lichess.org/4DKYM9A2/black#64,,True,https://lichess.org/training/VO1xv
jfCEI,1n1kQr2/2R3R1/4p2p/rp1pN3/8/3B4/P4q2/3K4 b - - 1 28,f8e8 e5c6 b8c6 g7d7,1525,75,97,10743,fork mate mateIn2 middlegame sacrifice short,https://lichess.org/RP2MRerI/black#56,,True,https://lichess.org/training/jfCEI
EkWvm,r3q1k1/pp3r1p/4p1QR/3pP3/b1pP4/P1P5/2PBKPP1/7R b - - 0 23,h7g6 h6h8 g8g7 h1h7,1526,75,98,2287,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/DVEOJ0PD/black#46,,True,https://lichess.org/training/EkWvm
17hFV,7k/7p/R1N5/p7/2P5/b7/1r2rPP1/3K1R2 w - - 4 42,a6a5 b2d2,1526,88,84,1245,endgame mate mateIn1 oneMove,https://lichess.org/ybtYqxsL#83,,True,https://lichess.org/training/17hFV
aXMyK,1r4k1/pr3pb1/3p2pp/8/2pP4/2P2NPP/P2R1PB1/2K4R w - - 0 26,f3e5 b7b1 c1c2 b8b2,1526,76,83,359,mate mateIn2 middlegame queensideAttack short,https://lichess.org/KdgrgjRs#51,,True,https://lichess.org/training/aXMyK
JeGgM,2r3k1/pQ3ppp/2rp4/7b/3p1q2/3P1P1P/PPP1B3/1KR3NR w - - 1 22,b7a7 f4c1 b1c1 c6c2 c1d1 c2c1 d1d2 c8c2,1526,76,95,18588,attraction mate mateIn4 middlegame queensideAttack sacrifice veryLong,https://lichess.org/roR73pn9#43,,True,https://lichess.org/training/JeGgM
Jkprn,3r4/p4kpp/2p5/5p2/5P2/2N2KP1/PPpr3P/2R1R3 w - - 2 30,f3e3 d8d3,1526,76,85,670,endgame mate mateIn1 oneMove,https://lichess.org/hqRjjqM3#59,,True,https://lichess.org/training/Jkprn
