PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref
sfT8E,r2q1r1k/5p1p/n2p1n2/2p1pRN1/p3P3/PP1PP1Q1/BP4PP/6K1 b - - 0 20,f8g8 g5f7,711,84,100,114,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/uwfziEmt/black#40,,True,https://lichess.org/training/sfT8E
SNqJX,2r3k1/3R3R/1p3p1p/p1b1p2P/4P1P1/2B2P2/1Pq1n3/5Q1K w - - 3 39,d7f7 e2g3,715,111,96,199,mate mateIn1 middlegame oneMove,https://lichess.org/A5fPhk0P#77,,True,https://lichess.org/training/SNqJX
5G7tu,r5rk/2qbn1bp/1pn1p3/p1p2pN1/P2pPP2/1B1P2QP/1PP1N1R1/R1B3K1 b - - 5 18,g7f6 g5f7,716,79,100,150,mate mateIn1 middlegame oneMove,https://lichess.org/XWaHtZsD/black#36,Sicilian_Defense Sicilian_Defense_Grand_Prix_Attack,True,https://lichess.org/training/5G7tu
Lohkm,r1bq1r1k/1pp2p1p/3p1b2/p1nPpPN1/2P5/6Q1/PP2N1PP/R1B2RK1 b - - 6 16,f8g8 g5f7,717,93,100,51,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Hk4Qup3o/black#32,Indian_Defense Indian_Defense_Anti-Grunfeld,True,https://lichess.org/training/Lohkm
Hob2p,r3kbnr/pp2pppp/8/q2NP3/1P6/5P2/P4P1P/R1BQK2R b KQkq - 0 12,a5b5 d5c7,719,80,90,65,mate mateIn1 middlegame oneMove,https://lichess.org/8Tri9o4g/black#24,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,True,https://lichess.org/training/Hob2p
eZQst,6k1/ppp3pp/3p2q1/3Pp3/4P1n1/3QP3/PP3r1P/2RNR2K w - - 3 23,d1f2 g4f2,720,111,88,366,endgame kingsideAttack mate mateIn1 oneMove,https://lichess.org/c25LdN4H#45,,True,https://lichess.org/training/eZQst
aDW1u,r4k1r/ppp2pq1/3p3p/8/4PPn1/2NB4/PPP4P/R2Q1R1K w - - 1 17,f1g1 g4f2,721,96,88,299,mate mateIn1 middlegame oneMove,https://lichess.org/ug3vgDW7#33,Four_Knights_Game Four_Knights_Game_Scotch_Variation_Accepted,True,https://lichess.org/training/aDW1u
5O50N,r2q2rk/2pb1p1p/p1nbp2B/6N1/2pP2Q1/P1N5/1P3PPP/R3K2R b KQ - 7 16,f7f6 g5f7,723,78,81,192,mate mateIn1 middlegame oneMove,https://lichess.org/O8Bpflzy/black#32,Nimzo-Indian_Defense Nimzo-Indian_Defense_Classical_Variation,True,https://lichess.org/training/5O50N
tdESH,1r4rk/pp2pp1p/3p4/2n2PN1/4P1Q1/1P1P3P/qbP3B1/2RK3R b - - 5 26,f7f6 g5f7,724,83,86,50,mate mateIn1 middlegame oneMove,https://lichess.org/bAP6bShS/black#52,,True,https://lichess.org/training/tdESH
QreeO,5r2/1p2p1k1/1q1ppnp1/p6p/Pn2P2P/2r2P2/1PPQB1P1/2KR3R w - - 0 18,b2c3 b4a2,724,79,100,138,mate mateIn1 middlegame oneMove,https://lichess.org/kAFmc2Co#35,Sicilian_Defense Sicilian_Defense_Open,True,https://lichess.org/training/QreeO
