PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref
vGkhh,r1r5/pp1R3p/n1p5/2k2R2/7P/2N5/PPP5/2b3K1 b - - 0 30,c5b6 c3a4,1186,76,85,322,mate mateIn1 middlegame oneMove,https://lichess.org/YMdKqRYd/black#60,,True,https://lichess.org/training/vGkhh
ML6x2,5rk1/p4ppp/bp1r4/P1p5/Q3n3/P3Pq2/B4PPP/1RB1R1K1 w - - 0 19,g2f3 d6g6 g1h1 e4f2,1186,90,91,2890,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/PqW5oWgE#37,Tarrasch_Defense Tarrasch_Defense_Symmetrical_Variation,True,https://lichess.org/training/ML6x2
S6JkL,2k3r1/ppp4p/8/8/2P5/1N5n/PP5P/4RRrK w - - 4 32,f1g1 h3f2,1186,75,97,4944,endgame master mate mateIn1 oneMove,https://lichess.org/E5LLEzXj#63,,True,https://lichess.org/training/S6JkL
tkCOA,8/2pN2k1/6bp/p5p1/3nr3/KB6/PR5P/5R2 w - - 5 37,d7c5 d4b5,1186,78,89,317,mate mateIn1 middlegame oneMove,https://lichess.org/pwQdQS9h#73,,True,https://lichess.org/training/tkCOA
orhrb,3r1br1/1p3pB1/p7/5k1R/3pN2p/5P2/PP3PK1/8 b - - 8 36,f5g6 h5g5 g6h7 e4f6,1186,108,100,44,endgame mate mateIn2 short,https://lichess.org/S9ZhUkFO/black#72,,True,https://lichess.org/training/orhrb
116e8,r4b1k/2pq1R1p/1p1p2p1/pP1P2N1/P1PnN3/7P/6P1/R5K1 b - - 1 26,d7e8 f7h7 h8g8 e4f6,1186,177,0,7,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/aVnNgDcb/black#52,,True,https://lichess.org/training/116e8
vg19t,8/3R4/r2PN1kp/4Pp1n/5P2/8/p4K1P/8 b - - 0 39,a2a1q e6f8,1186,103,85,34,endgame master mate mateIn1 oneMove,https://lichess.org/RXa43hZC/black#78,,True,https://lichess.org/training/vg19t
XKmKT,6k1/2p3pp/2B2n2/p4P2/P2B1KPb/2P2P1P/1r2r3/3R1R2 w - - 7 27,c6b5 f6d5,1186,80,94,735,mate mateIn1 middlegame oneMove,https://lichess.org/xYp5QcK8#53,,True,https://lichess.org/training/XKmKT
3XBoH,1k4r1/8/p7/3Rb3/1P6/P1Nn1B2/7K/8 w - - 5 42,h2h1 d3f2,1186,80,55,72,endgame mate mateIn1 oneMove,https://lichess.org/DMG0MklQ#83,,True,https://lichess.org/training/3XBoH
rByeC,3B2k1/pp5p/2p3p1/5p2/4r3/3n1NK1/P5PP/7R w - - 0 26,h1d1 e4g4 g3h3 d3f2,1187,78,88,65,endgame mate mateIn2 short,https://lichess.org/7URWTSVz#51,,True,https://lichess.org/training/rByeC
qcirl,4N1nr/p7/5p2/5N1k/8/P6r/1P3P1P/K5R1 b - - 14 37,g8h6 e8f6,1187,81,89,537,endgame mate mateIn1 oneMove,https://lichess.org/J8g4JH6j/black#74,,True,https://lichess.org/training/qcirl
xkscF,8/5pk1/5pp1/pR5p/P1PNn2P/1P4P1/1r3n2/3R2K1 w - - 4 36,d1e1 f2h3 g1f1 e4g3,1187,133,52,47,endgame master mate mateIn2 short,https://lichess.org/GgiIU5As#71,,True,https://lichess.org/training/xkscF
X4VVb,r1b2r2/ppp2p2/2q1p1nk/6N1/2P1Nb2/1P1P3R/1P3PPP/R5K1 b - - 1 20,h6g7 h3h7 g7g8 e4f6,1187,79,85,70,mate mateIn2 middlegame short,https://lichess.org/T8861wlr/black#40,,True,https://lichess.org/training/X4VVb
WlyEk,5r2/kppN4/p6p/2p1r3/8/2P2n1P/PP3P2/R4K1R w - - 2 25,d7f8 f3d2 f1g2 e5g5 g2h2 d2f3,1187,76,83,602,endgame long mate mateIn3,https://lichess.org/AZjpqIUC#49,,True,https://lichess.org/training/WlyEk
9I5mC,r6r/3bR1k1/1p5p/p5p1/1P6/P1N5/2B2PPP/6K1 b - - 0 27,g7f6 c3d5,1187,81,81,899,endgame mate mateIn1 oneMove,https://lichess.org/GzPerurJ/black#54,,True,https://lichess.org/training/9I5mC
8jykv,8/4k1p1/2np1pP1/4p3/2BnP3/1PK1BP2/r7/6R1 w - - 2 33,g1f1 a2c2 c3d3 c6b4,1187,76,79,206,endgame master mate mateIn2 short,https://lichess.org/DZYYa1q2#65,,True,https://lichess.org/training/8jykv
vzx3o,3r1rRk/5p1p/p2p3N/1ppP4/2b1P3/5P1P/1P5K/6R1 b - - 1 29,f8g8 h6f7,1187,83,91,2442,endgame mate mateIn1 oneMove,https://lichess.org/mqIKl93n/black#58,,True,https://lichess.org/training/vzx3o
A0rkJ,1k3r2/1R6/5p2/1p1Np1p1/pN1nPn1p/P4P1P/KP4P1/2R5 b - - 0 37,b8b7 c1c7 b7b8 b4a6 b8a8 d5b6,1187,81,92,1815,endgame exposedKing long mate mateIn3,https://lichess.org/0QIZ1CwU/black#74,,True,https://lichess.org/training/A0rkJ
5cX6P,2R5/5pk1/4p2p/p5pN/r5P1/3n3P/6PK/8 b - - 5 57,g7g6 c8g8 g6h7 h5f6,1187,75,97,621,endgame mate mateIn2 short,https://lichess.org/I84OioQA/black#114,,True,https://lichess.org/training/5cX6P
99CdO,4r2k/1pr2p1p/p4p1N/P3b2P/1P4RN/6P1/5PK1/8 b - - 2 39,c7c2 h6f7,1187,75,100,272,endgame master mate mateIn1 oneMove,https://lichess.org/Msdrt9Av/black#78,,True,https://lichess.org/training/99CdO
