PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Queen,puzzle_ref,unique_id
EDG96,4R3/ppq3k1/5r2/3n4/6Q1/6PP/PP6/1K6 b - - 5 30,g7f7 g4g8,966,86,96,1791,endgame mate mateIn1 oneMove,https://lichess.org/xzyat0oV/black#60,,True,https://lichess.org/training/EDG96,304757
EDH3v,3r3k/pp3R2/2npB1p1/6P1/3P1Q2/6KP/PP2q3/8 b - - 8 36,e2e6 f4h4 h8g8 h4h7,1379,75,96,21160,endgame mate mateIn2 short,https://lichess.org/FdVLIdUu/black#72,,True,https://lichess.org/training/EDH3v,304760
EDqXA,7r/2Q1r3/p3R1kq/1p1p1Rp1/8/PP5P/2P3P1/7K b - - 0 32,e7e6 c7f7,930,82,89,59,endgame mate mateIn1 oneMove,https://lichess.org/7zzW3139/black#64,,True,https://lichess.org/training/EDqXA,304932
EF0Ev,5k2/1pr3pp/4Rp2/3Qp3/7P/3P2P1/2q2PK1/8 b - - 5 46,c2c1 d5d8 f8f7 d8e8,1311,74,96,18006,endgame mate mateIn2 short,https://lichess.org/G1tTA4TJ/black#92,,True,https://lichess.org/training/EF0Ev,305311
EFDjD,1k6/p2Q2pp/1p1p4/3N4/1P5q/P3Pr2/1Br1K2P/R2R4 w - - 2 40,e2d3 h4c4,1177,77,89,415,mate mateIn1 middlegame oneMove,https://lichess.org/N9cLKN6r#79,,True,https://lichess.org/training/EFDjD,305394
EFeQo,5rk1/ppp3p1/4P1p1/8/6rq/P1Q1RP2/2P3K1/R7 w - - 0 25,f3g4 f8f2 g2g1 h4h2,1564,75,100,306,endgame mate mateIn2 short,https://lichess.org/x1qMjifQ#49,,True,https://lichess.org/training/EFeQo,305520
EGNkW,1k6/1p4p1/p4p2/5Q2/PPq5/2BpPRb1/3P2Kr/R6r w - - 4 34,g2g3 c4h4,1446,87,82,340,mate mateIn1 middlegame oneMove,https://lichess.org/CTTpek6f#67,,True,https://lichess.org/training/EGNkW,305774
EH0Jw,6k1/1p4pp/6q1/3pQ3/1P3P2/P7/1B3R2/3r1K2 w - - 10 34,f1e2 g6d3,1471,91,85,3056,endgame mate mateIn1 oneMove,https://lichess.org/TWetxF6g#67,,True,https://lichess.org/training/EH0Jw,306004
EJ9Le,6k1/p1q1nR2/1p2P1np/2p5/2P5/3Q2P1/P7/6K1 b - - 3 43,g6e5 d3h7,1340,190,67,25,endgame mate mateIn1 oneMove,https://lichess.org/aDA1Aoqg/black#86,,True,https://lichess.org/training/EJ9Le,306801
EJIF7,1Q6/2R1ppkp/p5p1/P7/1Q2P2b/1P2BPPq/5K1P/3r4 w - - 1 32,f2e2 h3f1,974,78,96,964,mate mateIn1 middlegame oneMove,https://lichess.org/FdT5krMw#63,,True,https://lichess.org/training/EJIF7,306847
EJcFC,5r1k/1q3r1R/p4R2/1p3p2/7Q/2N3P1/PPP2P2/6K1 b - - 0 26,f7h7 f6f8 h8g7 h4f6,1163,126,87,20,endgame hangingPiece mate mateIn2 short,https://lichess.org/2oU5MIBC/black#52,,True,https://lichess.org/training/EJcFC,306947
EKS41,1Q3R2/p2r3k/4q1p1/1P5p/2pp3P/P3p3/1P6/K7 b - - 1 48,e3e2 f8h8 h7g7 b8f8,1186,76,94,4320,endgame mate mateIn2 short,https://lichess.org/Idk1zlkY/black#96,,True,https://lichess.org/training/EKS41,307224
EL4F0,5k2/1q4bp/p2Q2p1/5p2/1p4n1/8/P5PP/4R2K b - - 3 49,f8g8 e1e8 g8f7 d6e6,1188,75,93,1287,endgame mate mateIn2 short,https://lichess.org/mkKmkQln/black#98,,True,https://lichess.org/training/EL4F0,307419
EM2gC,r7/1p3rkp/p1pp2p1/4P3/6Pq/1PPQ4/1P2N3/RNBR3K w - - 1 24,h1g2 f7f2 g2g1 h4h2,1471,74,92,2728,mate mateIn2 middlegame short,https://lichess.org/FHQJQM8e#47,,True,https://lichess.org/training/EM2gC,307746
EM90m,3r2k1/p4p1p/5K2/7P/5q2/2Q2P2/1B1Pb3/7R w - - 1 33,f6e7 f4d6,1115,83,92,940,endgame mate mateIn1 oneMove,https://lichess.org/TvPNkJtv#65,,True,https://lichess.org/training/EM90m,307785
EMM8k,3q3k/Q4R2/7p/3Pb1p1/3p4/8/Pr4PP/6K1 b - - 1 23,d4d3 f7h7 h8g8 a7f7,1392,107,54,18,endgame mate mateIn2 short,https://lichess.org/yU9ZN7BE/black#46,,True,https://lichess.org/training/EMM8k,307866
ENOjj,7r/k2qbp2/1p6/p2pP2r/P7/2B2NP1/2Q2P2/1R1R2K1 w - - 0 31,c3d4 h5h1 g1g2 d7h3,1180,75,97,11735,mate mateIn2 middlegame short,https://lichess.org/KIw9rZaF#61,,True,https://lichess.org/training/ENOjj,308248
EOyjc,2QR4/5p1k/5np1/p2bp2p/8/PP3n2/1KN3qP/8 b - - 1 39,f3d4 d8h8 h7g7 c8f8,1181,82,83,32,mate mateIn2 middlegame short,https://lichess.org/NPN7Elxa/black#78,,True,https://lichess.org/training/EOyjc,308741
EQBc4,3r2k1/1Q5R/3q4/1p2Rp2/1r6/3p2P1/5P1P/6K1 b - - 0 44,d6e5 b7f7,1174,76,95,1394,endgame mate mateIn1 oneMove,https://lichess.org/MJ1C3VwL/black#88,,True,https://lichess.org/training/EQBc4,309176
ERGTl,6k1/pp1r2p1/7p/2Np3P/b5Q1/4R3/P4PPK/q1r5 b - - 2 28,c1c5 e3e8 g8f7 g4e6,1686,74,88,1080,endgame mate mateIn2 short,https://lichess.org/HxoRn9XO/black#56,,True,https://lichess.org/training/ERGTl,309529
ES3Sl,2k5/1pp3q1/1p1pp3/1P2p1r1/2PnP3/P2P3r/5RP1/R2QN2K w - - 0 25,g2h3 g5g1 h1h2 g7g3,1094,81,94,3176,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/fYf9A4a5#49,,True,https://lichess.org/training/ES3Sl,309786
ESOWs,3r2r1/1pp3kQ/p2p4/7R/1P6/2P1P1qP/P5P1/7K b - - 4 33,g7f6 h5f5 f6e6 h7f7,1669,78,81,119,endgame mate mateIn2 short,https://lichess.org/93fbAB02/black#66,,True,https://lichess.org/training/ESOWs,309901
ET3Z9,8/1pp5/p1qr2nQ/4pp2/6kP/P5N1/1PP3P1/4R2K b - - 0 31,g4g3 h6g5 g3f2 g5e3,1538,75,94,180,endgame mate mateIn2 short,https://lichess.org/gk1v6Whf/black#62,,True,https://lichess.org/training/ET3Z9,310140
EThZz,3Q4/5R2/1k2p3/2r1q3/p1p5/Pp4PK/1P5P/8 b - - 6 45,b6b5 f7b7 b5c6 d8d7,1520,75,89,924,endgame mate mateIn2 short,https://lichess.org/vKn8ydjy/black#90,,True,https://lichess.org/training/EThZz,310343
EUZRj,3r1rk1/5R1p/p2b2p1/1pp1q3/4B2Q/P7/2P3PP/5R1K b - - 0 26,d6e7 h4h7,1035,75,100,191,mate mateIn1 middlegame oneMove,https://lichess.org/Oo3JNjad/black#52,,True,https://lichess.org/training/EUZRj,310653
EUnDy,r4rk1/pppn1p1R/5q2/3p1BpQ/3P4/2P5/PP3PP1/RN4K1 b - - 0 23,f6f5 h7h8 g8g7 h5h6,1182,76,81,189,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/S4YZUAf5/black#46,,True,https://lichess.org/training/EUnDy,310728
EVDsO,r2q2kb/p2n1R2/1p2p2p/3p2pB/3p4/P2Q2P1/1PP1N1PP/6K1 b - - 5 22,d7e5 d3h7,723,78,100,267,mate mateIn1 middlegame oneMove,https://lichess.org/WEjOvG1s/black#44,,True,https://lichess.org/training/EVDsO,310877
EVpg3,7R/pr6/3Q2pk/3bpp1p/3p1q1P/3B1P2/P1P3P1/6K1 b - - 1 36,h6g7 d6f8,974,76,100,132,endgame master mate mateIn1 oneMove,https://lichess.org/rkbUUUpD/black#72,,True,https://lichess.org/training/EVpg3,311092
EXZNu,6k1/p4ppp/4p3/4P3/6P1/P1P3qP/5Q2/R1BrK3 w - - 1 31,e1e2 g3d3,927,76,80,428,endgame mate mateIn1 oneMove,https://lichess.org/bLiHMOHg#61,,True,https://lichess.org/training/EXZNu,311710
EXf5k,6k1/1pp5/p7/3p1q1p/PP1P2p1/2P2rP1/3Q3P/4R1K1 w - - 1 28,e1e5 f3f1 g1g2 f5f3,1285,76,90,1167,endgame mate mateIn2 short,https://lichess.org/c0yPCMvo#55,,True,https://lichess.org/training/EXf5k,311743
EXs9N,r6k/ppp1QR2/3p2pp/3P4/3q4/8/PPP1B1rB/2K5 b - - 13 35,g2h2 f7h7 h8g8 e7f7,1346,74,100,1471,endgame mate mateIn2 short,https://lichess.org/XxfWj4Ay/black#70,,True,https://lichess.org/training/EXs9N,311805
EYiBc,1rb2k1r/2q2pb1/p2R1p1p/1p6/4P3/6Q1/PP3PPP/1K4NR b - - 0 17,c7c4 d6d8 f8e7 g3d6,1095,77,87,2394,mate mateIn2 middlegame short,https://lichess.org/wfQipg8L/black#34,Danish_Gambit Danish_Gambit_Other_variations,True,https://lichess.org/training/EYiBc,312070
EZWnU,5r1k/ppp3pp/6p1/3P2P1/2Pqr3/1Q3P1R/P3K3/7R w - - 0 29,f3e4 f8f2 e2e1 d4d2,1594,76,90,1355,endgame mate mateIn2 short,https://lichess.org/Z6p0D3Xg#57,,True,https://lichess.org/training/EZWnU,312349
EZYdT,r1bq3r/p4ppp/6k1/3pR3/4B3/bP3Q2/P1P2PPP/R5K1 b - - 0 19,d5e4 f3h5 g6f6 h5g5,2018,78,93,8749,mate mateIn2 middlegame short,https://lichess.org/PXbJMOtR/black#38,Sicilian_Defense Sicilian_Defense_Four_Knights_Variation,True,https://lichess.org/training/EZYdT,312357
EZxXt,2r1r3/pp5p/2b1pkp1/4R3/5Q2/7P/PPq2PP1/3R2K1 b - - 3 28,f6e7 e5e6 e7e6 d1d6 e6e7 f4f6,2231,75,94,6953,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/xFCZC6py/black#56,,True,https://lichess.org/training/EZxXt,312498
EbCCC,8/r3b1kR/p1Pq4/1p3Qr1/3pPN2/5P2/8/R4K2 b - - 2 47,g7g8 f5f7,1071,96,100,28,master mate mateIn1 middlegame oneMove,https://lichess.org/3GMrnYW4/black#94,,True,https://lichess.org/training/EbCCC,312899
Ebae1,3k1b1r/2p5/1p4qp/p3R3/P7/3R4/1P3PPP/4Q1K1 b - - 0 22,g6d3 e5e8 d8d7 e1e6,1132,78,94,128,endgame mate mateIn2 short,https://lichess.org/3SBzkoFb/black#44,,True,https://lichess.org/training/Ebae1,313039
Ecp0i,2rr2k1/2Q3Rp/5pp1/p1p5/2q5/1pN2P2/bPP3PP/2K4R b - - 7 29,g8f8 c7e7,1444,94,86,319,mate mateIn1 middlegame oneMove,https://lichess.org/Hiw9GKle/black#58,,True,https://lichess.org/training/Ecp0i,313450
EdcHv,5Q2/5ppk/3R3p/6r1/P7/5PP1/2q3KP/4R3 w - - 5 39,g2h3 g5h5 h3g4 c2f5,1591,75,94,1615,endgame mate mateIn2 short,https://lichess.org/talrf8sg#77,,True,https://lichess.org/training/EdcHv,313721
EditB,r2q1rk1/pppnbR1p/4p1p1/3n2B1/3P3Q/2NB4/PPP3PP/5RK1 b - - 0 14,e7g5 h4h7,879,79,89,417,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/f1TZRfyZ/black#28,Blackmar-Diemer_Gambit_Accepted Blackmar-Diemer_Gambit_Accepted_Teichmann_Defense,True,https://lichess.org/training/EditB,313771
Ee34H,r5k1/1q3R1p/1p2p1p1/3b2P1/1P1p4/7Q/r3B1PP/5RK1 b - - 0 31,a2e2 h3h7,1134,74,100,243,mate mateIn1 middlegame oneMove,https://lichess.org/QFr9V6g4/black#62,,True,https://lichess.org/training/Ee34H,313876
EfV1W,2Q5/p3prk1/2p2b2/1p2p2P/1Pp5/5P1B/r3q3/6RK b - - 3 31,g7h6 g1g6 h6h7 c8g8,1168,77,89,480,mate mateIn2 middlegame short,https://lichess.org/ofuJBovl/black#62,,True,https://lichess.org/training/EfV1W,314380
EfW8a,r2n1rk1/q4pp1/p2p1n2/1p2pP2/6PR/1pPP1P2/PP4K1/R6Q b - - 3 27,g7g6 h4h8 g8g7 h1h6,1401,104,76,66,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/qUh28noe/black#54,,True,https://lichess.org/training/EfW8a,314388
EfYYc,5bk1/3Q1p2/6pp/8/5B2/6PB/q6r/4R1K1 w - - 0 29,e1e8 a2f2,1177,77,94,6387,master mate mateIn1 middlegame oneMove,https://lichess.org/tYrZzDvT#57,,True,https://lichess.org/training/EfYYc,314400
EgGxT,r2q2k1/pp3p2/4bp1R/4P2Q/2pn4/3p4/5PPP/5RK1 b - - 1 28,d8d5 h6h8 g8g7 h5h6,958,77,100,397,mate mateIn2 middlegame short,https://lichess.org/8D4CDyfo/black#56,,True,https://lichess.org/training/EgGxT,314656
EgVdr,3Q1r1k/p6p/1pQ3p1/3Bpr2/6q1/8/PP2KP2/2R1R3 w - - 1 40,e2d3 g4d4 d3c2 f5f2 e1e2 f2e2 c2b3 e2b2 b3a3 d4b4,2060,76,94,4279,exposedKing mate mateIn5 middlegame veryLong,https://lichess.org/49DVFfKu#79,,True,https://lichess.org/training/EgVdr,314742
EiRxp,5k2/3nBr2/4Q3/p2pP3/2pP1P2/b4q2/Pr6/3R2KR b - - 2 36,a3e7 h1h8 f8g7 e6h6,1113,76,100,379,mate mateIn2 middlegame short,https://lichess.org/EfH1oeGQ/black#72,,True,https://lichess.org/training/EiRxp,315411
EjPB0,2B4k/6bP/6Q1/8/b4q2/4R3/PP1K2RP/3r4 w - - 3 37,d2e2 f4f1,1316,80,82,132,master mate mateIn1 middlegame oneMove,https://lichess.org/N1FtFY5E#73,,True,https://lichess.org/training/EjPB0,315752
EjsfN,2r1r1k1/1Q5R/4pbp1/2q5/8/8/PP3PPP/5RK1 b - - 0 21,c8d8 b7f7,1143,79,95,100,mate mateIn1 middlegame oneMove,https://lichess.org/qRNAtXpX/black#42,,True,https://lichess.org/training/EjsfN,315921
EkEnY,5r2/1p3p1k/1pp2P1R/3p1R2/4r1P1/2PQ4/PP4PK/2q5 b - - 0 33,h7h6 d3h3 h6g6 h3h5,1510,76,95,4615,endgame mate mateIn2 short,https://lichess.org/8drIxbj7/black#66,,True,https://lichess.org/training/EkEnY,316059
EkIpr,2kr3r/1p1qb3/p1b1R3/3p2P1/3N1B2/2P5/PP2QPp1/R5K1 w - - 0 24,e6e7 h8h1 g1g2 d7h3,1693,76,80,343,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/x7FVOGad#47,,True,https://lichess.org/training/EkIpr,316089
EkUcn,7Q/8/8/R7/p5k1/8/5p1K/7r w - - 1 45,h2g2 f2f1q,1502,78,96,3155,advancedPawn endgame master mate mateIn1 oneMove promotion,https://lichess.org/s5mVmiAC#89,,True,https://lichess.org/training/EkUcn,316150
Ekasd,4r1k1/pQ4p1/2p1rp1p/6q1/3P4/2P2PP1/PPb2RP1/R5K1 w - - 0 25,f2c2 e6e1 a1e1 e8e1 g1f2 g5e3,1175,76,91,2864,endgame kingsideAttack long mate mateIn3,https://lichess.org/3TXNsH6M#49,,True,https://lichess.org/training/Ekasd,316189
El5rC,6k1/p6p/2pr2p1/Pp1p2P1/1P1brPq1/2Q1P2R/3B1K2/7R w - - 0 37,e3d4 e4e2 f2f1 g4g2,1625,77,95,11977,mate mateIn2 middlegame short,https://lichess.org/dx7padAq#73,,True,https://lichess.org/training/El5rC,316354
ElAqK,6k1/5qp1/5r2/p6Q/B2pP2P/3N2P1/1PpP4/n1B1K3 w - - 7 42,h5a5 f6f1 e1e2 f7f3,1401,76,80,361,mate mateIn2 middlegame short,https://lichess.org/PYQHj1Z7#83,,True,https://lichess.org/training/ElAqK,316388
ElCGe,4r1k1/p1p2p2/1p6/6pR/5qP1/P7/1PP5/1K5Q b - - 4 29,e8e4 h5h8 g8g7 h1h6,1357,429,47,4,endgame mate mateIn2 short,https://lichess.org/cKlnL1Xu/black#58,,True,https://lichess.org/training/ElCGe,316394
ElVoD,R1krb2r/1Rpq3p/4p1p1/3pPp1P/3P1Pn1/2P2NN1/3KQ1P1/8 b - - 2 25,c8b7 e2a6,886,78,89,98,mate mateIn1 middlegame oneMove,https://lichess.org/0IDHhSVZ/black#50,,True,https://lichess.org/training/ElVoD,316506
Emr2N,8/6pk/P3p1q1/4P1rp/2Q2p2/7r/2R1R1P1/7K w - - 0 43,g2h3 g5g1 h1h2 g6g3,1101,75,90,539,endgame mate mateIn2 short,https://lichess.org/uYIhkeL8#85,,True,https://lichess.org/training/Emr2N,316972
EnrNJ,5rk1/pb6/3RQ2p/1p2P1p1/5p2/PN5P/1P3qP1/4b2K b - - 0 30,f8f7 e6g6 g8f8 d6d8 f8e7 g6d6,1886,75,95,3917,exposedKing long mate mateIn3 middlegame,https://lichess.org/PMMyAWPL/black#60,,True,https://lichess.org/training/EnrNJ,317315
Enx2A,5rk1/1pr1qp2/p3pRpP/3p2N1/3Q4/2Pn4/P5P1/4R2K b - - 3 36,d3e1 h6h7 g8h8 f6f7 e6e5 d4e5 e7e5 f7f8 h8g7 h7h8q,2469,80,97,173,advancedPawn deflection discoveredAttack mate mateIn5 middlegame promotion sacrifice veryLong,https://lichess.org/t1FcKPKU/black#72,,True,https://lichess.org/training/Enx2A,317342
EoJRp,4R3/1p5p/pP1bpk1q/3pN3/3P2Q1/4p3/1P3rPP/6K1 b - - 6 34,f2f5 e5d7 f6f7 g4g8,1658,74,86,92,endgame mate mateIn2 short,https://lichess.org/ydtdsiLM/black#68,,True,https://lichess.org/training/EoJRp,317475
EpHLM,2r1k2r/Q4Rp1/2pbp2p/3p4/3P3q/2PPP3/P4PPP/4K2R b Kk - 0 15,h4g5 a7d7,1085,77,93,407,mate mateIn1 middlegame oneMove,https://lichess.org/olg0YY5r/black#30,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation,True,https://lichess.org/training/EpHLM,317836
EpmnX,2kr3r/2pn4/R3Q3/p2PP2p/P3q1p1/2P3P1/6PK/8 b - - 0 30,e4b1 a6a8 c8b7 e6a6,1047,88,100,103,endgame mate mateIn2 queensideAttack short,https://lichess.org/r4DQo17u/black#60,,True,https://lichess.org/training/EpmnX,318007
Eq3x9,4rk1q/ppp2p2/4P1p1/3N4/2B1Q3/8/PP3P1r/R3R1K1 w - - 1 25,e4e5 h2h1 g1g2 h8h3,1337,75,91,981,mate mateIn2 middlegame short,https://lichess.org/D4TbEP56#49,,True,https://lichess.org/training/Eq3x9,318099
ErRnX,3q2k1/2p2p2/1pQ1p3/1P2P1Np/3r4/P6P/5PP1/2R2K2 w - - 0 31,g5e6 d4d1 f1e2 d8d3,1758,75,95,14926,endgame mate mateIn2 short,https://lichess.org/cd7ahGQN#61,,True,https://lichess.org/training/ErRnX,318572
ErkOD,3rnr2/2p2kpR/1p1p1p2/2bQ4/2P1P3/2P5/P1PK4/8 b - - 4 32,f7g6 d5h5,1041,79,85,163,endgame mate mateIn1 oneMove,https://lichess.org/H1RPVcsO/black#64,,True,https://lichess.org/training/ErkOD,318656
EtEqX,3r4/pp3Rkp/8/4bp1Q/6P1/3q3P/P5P1/7K b - - 3 31,g7g8 h5h7,1066,83,55,52,endgame mate mateIn1 oneMove,https://lichess.org/Ztn8dQc8/black#62,,True,https://lichess.org/training/EtEqX,319212
EtkRs,2kr2b1/pp2Q1p1/2p2p1p/1qN2P2/6P1/P4N1P/1B4B1/1K5n w - - 0 30,g2h1 d8d1 b1c2 g8b3 c5b3 b5d3,2011,76,92,1618,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/IV3wLbv4#59,,True,https://lichess.org/training/EtkRs,319389
EtvOV,6k1/2p3p1/1p1p3p/p7/4Q1Pq/2P1P3/5rKB/2R5 w - - 0 38,g2g1 h4h2,753,93,95,371,endgame mate mateIn1 oneMove,https://lichess.org/ohwbtdwX#75,,True,https://lichess.org/training/EtvOV,319452
Eu1rO,2q2b1r/k1p2p2/P1Q2np1/3p4/3P4/1P2P3/3B1Pp1/R4RK1 w - - 0 25,f1c1 h8h1 g1g2 c8h3,1486,76,100,275,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/wKKL1OBh#49,,True,https://lichess.org/training/Eu1rO,319486
Euf9z,r5k1/ppp1R2p/1bq2Br1/7Q/2bpNP2/8/PP5P/3R3K b - - 3 27,g6f6 h5h7 g8f8 h7g7,1374,75,97,2280,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/hOAwAg7E/black#54,,True,https://lichess.org/training/Euf9z,319719
Ev4DD,2k4q/1b3p2/p3pb1r/1p2p3/4P3/2P2NP1/PP2QP2/1B1R2K1 w - - 2 29,e2d2 h6h1 g1g2 h8h3,1187,79,94,260,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/HfHPAJVK#57,,True,https://lichess.org/training/Ev4DD,319872
EvK1w,3R1rk1/p3q2p/6pP/2p2p2/2P2P2/1P2r3/PQ4P1/3R2K1 w - - 3 33,d1d7 e3e1 g1f2 e7e3,1235,75,97,18285,endgame mate mateIn2 short,https://lichess.org/5bUF7xbv#65,,True,https://lichess.org/training/EvK1w,319960
Evm7G,5r2/pp4R1/6k1/3pQ3/3P4/2r5/1q3P1P/6K1 b - - 10 34,g6h6 e5g5,958,76,100,411,endgame mate mateIn1 oneMove,https://lichess.org/PAfoBMAN/black#68,,True,https://lichess.org/training/Evm7G,320142
EvqSZ,1k6/1b1q4/8/P1Q5/P3P3/3B1P2/1r6/R2K1R2 w - - 6 42,a5a6 d7d3 d1c1 d3d2,1500,93,86,57,fork hangingPiece mate mateIn2 middlegame short,https://lichess.org/Y2ZQKoZf#83,,True,https://lichess.org/training/EvqSZ,320171
EwhZa,r5k1/2q1p1bp/p1p3p1/2Pp2N1/Q3b1P1/2P5/PP1N1r2/R1B1R1K1 w - - 0 18,d2e4 c7h2,797,85,85,340,master mate mateIn1 middlegame oneMove,https://lichess.org/Je3pF5C3#35,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack,True,https://lichess.org/training/EwhZa,320475
EwlFU,3r2k1/Q6R/3q1bp1/4pp1p/7P/2P5/2r2PP1/4R2K b - - 9 39,c2c3 a7f7,1100,84,77,84,mate mateIn1 middlegame oneMove,https://lichess.org/8zVkWBti/black#78,,True,https://lichess.org/training/EwlFU,320489
ExqlV,1k1r4/1pb2p2/4q3/1N1R2p1/P3p3/1Q2B1P1/1P3Pb1/R5Kr w - - 1 25,g1g2 e6h3,907,79,100,157,mate mateIn1 middlegame oneMove,https://lichess.org/OolW1l4M#49,,True,https://lichess.org/training/ExqlV,320874
EyWbD,6k1/pp3qp1/2p5/3pP3/3P2pQ/4prP1/PP2RB1P/6K1 w - - 0 36,f2e3 f3f1 g1g2 f7f3,1078,178,100,6,endgame mate mateIn2 short,https://lichess.org/HHvfMVw4#71,,True,https://lichess.org/training/EyWbD,321100
Ez3iy,5nk1/1pqn3R/p4rp1/2p3N1/3p1N1Q/1P1P3P/1PP3P1/6K1 b - - 0 31,c7f4 h7h8 g8g7 h4h6,1449,76,93,1031,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/4gziRLHv/black#62,,True,https://lichess.org/training/Ez3iy,321283
EzAi1,6k1/p7/1p1p4/P2P1Q2/2PNP2p/1R2K1r1/q7/8 w - - 1 40,e3f4 a2d2 b3e3 d2e3,2056,74,93,10005,endgame fork mate mateIn2 short,https://lichess.org/HDNIa9mA#79,,True,https://lichess.org/training/EzAi1,321323
EzaMP,2kr3r/1p2Rp2/p6p/P1p3p1/5p2/2NPnQPq/1PP5/2R3K1 b - - 7 29,d8e8 f3b7 c8d8 b7c7,1470,74,93,1485,mate mateIn2 middlegame queensideAttack short,https://lichess.org/iWdyyb0X/black#58,,True,https://lichess.org/training/EzaMP,321480
F1QpT,7r/q4rk1/3R2Q1/p3p3/1pp1P2P/8/1PP2P2/6K1 b - - 0 38,g7f8 d6d8 f8e7 g6d6,1198,76,94,1091,endgame mate mateIn2 short,https://lichess.org/WzHsVx0e/black#76,,True,https://lichess.org/training/F1QpT,322129
F1csv,6k1/6p1/6p1/3p3p/3Pp2q/2P2r2/PPQ2P1K/R5R1 w - - 7 30,h2g2 h4h3,1192,77,83,376,endgame mate mateIn1 oneMove,https://lichess.org/lrFWqH1z#59,,True,https://lichess.org/training/F1csv,322196
F1jR9,2QR4/1p2rb1k/p5p1/4n2n/P3pr1P/2P1R3/1P6/1K6 b - - 5 38,h5f6 d8h8 h7g7 c8f8,1191,77,89,169,mate mateIn2 middlegame short,https://lichess.org/g4kbAiyI/black#76,,True,https://lichess.org/training/F1jR9,322238
F1uw2,2r1r1k1/2p3R1/p1p2Bpp/1p6/5n2/P4Pq1/1PQ3P1/5RK1 b - - 4 31,g8f8 c2c5 e8e7 c5e7,1161,83,93,5128,mate mateIn2 middlegame short,https://lichess.org/Gc9xCehO/black#62,,True,https://lichess.org/training/F1uw2,322306
F1zES,4r2k/2QR4/p3r1q1/4Pn1p/8/7P/PP4Pp/3R3K b - - 1 35,g6g3 d7h7 h8g8 c7f7,1135,76,97,5112,master mate mateIn2 middlegame short,https://lichess.org/HEiylae3/black#70,,True,https://lichess.org/training/F1zES,322322
F2rKD,rr4kR/4bpP1/3p1n2/4p3/6p1/1N1BQq2/PP6/1K1R4 b - - 1 28,g8g7 e3h6,1093,76,100,177,mate mateIn1 middlegame oneMove,https://lichess.org/xFXE7vEK/black#56,,True,https://lichess.org/training/F2rKD,322623
F2wA6,4k1Q1/p3q3/2R3p1/1p1n1p2/8/P1n4P/5PPK/8 b - - 2 45,e8d7 g8c8,1109,89,85,57,endgame mate mateIn1 oneMove,https://lichess.org/4lLybxIm/black#90,,True,https://lichess.org/training/F2wA6,322653
F31FB,r3brk1/p3b1B1/4Pp2/npp2P2/7R/2P5/P3q1PP/RNQ4K b - - 0 25,e8c6 h4h8 g8g7 c1h6,1041,79,95,3600,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/41jp0zbv/black#50,,True,https://lichess.org/training/F31FB,322675
F3VW4,8/p2Q4/4Nqpk/4p2p/4P2P/8/P1r2PP1/R3K2R w KQ - 0 22,d7d5 f6f2 e1d1 f2e2,1309,75,100,1752,attackingF2F7 endgame mate mateIn2 short,https://lichess.org/iIGIBn5E#43,,True,https://lichess.org/training/F3VW4,322857
F3sHe,1B2R3/3r1k2/p4ppp/1p6/2p1Qq2/7P/PP2n1P1/5K2 w - - 0 39,f1e2 d7d2 e2e1 f4f2,1712,77,83,247,endgame mate mateIn2 short,https://lichess.org/vJWAF00h#77,,True,https://lichess.org/training/F3sHe,322961
F4GVW,3Q2R1/5rk1/pp4p1/2p2p1p/5P1P/1P2P1P1/P4K2/7q b - - 4 35,g7h6 d8g5 h6h7 g5g6,1910,121,20,45,endgame mate mateIn2 short,https://lichess.org/ypRjyB6T/black#70,,True,https://lichess.org/training/F4GVW,323082
F4PqT,2kr3r/R6p/1p4p1/5p2/Pq1p4/3P1PP1/Q5KP/4R3 b - - 0 32,b4e1 a2c4 c8b8 c4c7,1189,78,94,20904,endgame mate mateIn2 short,https://lichess.org/B0aj3vEC/black#64,,True,https://lichess.org/training/F4PqT,323124
F6MM9,8/1p3kb1/p2p4/3Ppq2/2P1R3/2NQ2PK/PP3r1P/8 w - - 4 37,g3g4 f5h7 h3g3 h7h2,2056,76,85,326,endgame mate mateIn2 short,https://lichess.org/Bm88nswz#73,,True,https://lichess.org/training/F6MM9,323778
