PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Queen,puzzle_ref
PJUEW,4r1k1/4rpp1/1pnp3p/p2p4/3P2qP/2PN4/PP1Q1K2/R5NR w - - 0 23,d2f4 e7e2 g1e2 e8e2 f2f1 g4g2,1778,74,91,1349,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/K0PAGEmP#45,,True,https://lichess.org/training/PJUEW
PKdaX,r1bq1rkR/1p3p2/p3p3/3pP1n1/2p3P1/2N1bP2/PPP1B1K1/R6Q b - - 3 19,g8g7 h1h6,1522,291,4,13,mate mateIn1 middlegame oneMove,https://lichess.org/SGGoUPqw/black#38,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation,True,https://lichess.org/training/PKdaX
PKe9w,7k/6p1/7p/1N6/Pp6/3q1r2/1B3Q1P/2R4K w - - 0 37,f2c2 f3f1 h1g2 d3f3,1168,83,94,1056,endgame mate mateIn2 short,https://lichess.org/hvp2P9Pd#73,,True,https://lichess.org/training/PKe9w
PKm3k,3nRkrQ/1p1B4/p2q1b2/2p3p1/8/2P5/PP4PP/6K1 b - - 6 34,f8f7 h8g8,969,80,84,202,mate mateIn1 middlegame oneMove,https://lichess.org/rDE4Xyes/black#68,,True,https://lichess.org/training/PKm3k
PLMcx,2Q5/p1p3kp/3p2p1/4q3/1P2Nr2/2N2P1K/P3r1PP/7R w - - 4 29,c3e2 e5h5 h3g3 h5h4,1099,124,67,12,endgame mate mateIn2 short,https://lichess.org/rdV5NLAP#57,,True,https://lichess.org/training/PLMcx
PMLnv,5k2/ppp1R2p/3q2pN/5rB1/7K/3P1r2/P1P2P2/Q7 b - - 8 29,f5g5 a1g7,1428,76,91,1410,endgame mate mateIn1 oneMove,https://lichess.org/vgsxBUCe/black#58,,True,https://lichess.org/training/PMLnv
PMkvH,6R1/1b3r1k/p3p2p/1p2pp2/2r1Pq2/P7/2P3Q1/1K5R b - - 1 29,b7e4 g2g6,1188,135,82,22,mate mateIn1 middlegame oneMove,https://lichess.org/eqQqkulh/black#58,,True,https://lichess.org/training/PMkvH
PMl45,6rk/1p3Q1q/p3pR1B/3pP3/1P1P4/P6P/6K1/8 w - - 1 45,g2f3 h7e4 f3f2 g8g2 f2f1 e4e2,1607,74,99,618,endgame exposedKing long mate mateIn3,https://lichess.org/rYWbeVp6#89,,True,https://lichess.org/training/PMl45
PNht9,r6k/1R3r2/2p1P1p1/2Pp4/q2P1P2/7Q/p6P/6K1 b - - 1 37,h8g7 b7f7 g7g8 h3h7,1124,76,78,462,endgame mate mateIn2 short,https://lichess.org/SqYBPmJL/black#74,,True,https://lichess.org/training/PNht9
PODRp,6nr/2p2p1p/p1p5/8/5k2/6Q1/P1qr1PPP/4R1K1 b - - 1 25,f4f5 e1e5 f5f6 g3g5,1709,75,97,9125,endgame mate mateIn2 short,https://lichess.org/NS5jRMm5/black#50,,True,https://lichess.org/training/PODRp
POGvv,r1b1rRk1/1p1p4/p3p1p1/2B1n1q1/8/2P4Q/P1P3PP/5RK1 b - - 1 22,e8f8 f1f8 g8g7 h3h8,1070,75,100,125,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/JdFmvEbj/black#44,,True,https://lichess.org/training/POGvv
PPaac,6k1/4R3/1q3r1p/3P2p1/2p5/5NP1/2Q1K1PP/r7 b - - 3 31,a1b1 c2h7 g8f8 h7g7,1205,77,92,239,endgame mate mateIn2 short,https://lichess.org/nQGrULmt/black#62,,True,https://lichess.org/training/PPaac
PPmrV,4r3/pp4k1/2n1rp2/6qp/2BQ2b1/2B3N1/PPPN2PP/R5KR w - - 6 25,d4d5 e6e1 a1e1 e8e1 g1f2 g5e3,1734,77,95,12758,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/tSN5joY9#49,,True,https://lichess.org/training/PPmrV
PPxYf,5R2/3r1k2/p5q1/1ppb3Q/3p1p1P/2PP1P1P/PP5K/8 b - - 1 38,f7g7 h5h8,863,81,96,720,endgame mate mateIn1 oneMove,https://lichess.org/aJSFRP2M/black#76,,True,https://lichess.org/training/PPxYf
PPzfN,1R6/5kpp/5p2/BQ6/r2p4/7P/2P2P2/1K5q w - - 1 34,b1b2 h1a1 b2b3 a1a2,960,76,98,3257,endgame mate mateIn2 short,https://lichess.org/2NiE0eKs#67,,True,https://lichess.org/training/PPzfN
PQGXI,8/p4ppk/1p4qp/3Rprr1/2P1Q1P1/1P3P1P/P2R4/7K w - - 1 40,g4f5 g5g1 h1h2 g6g3,1488,203,60,9,endgame mate mateIn2 short,https://lichess.org/hL7SA41T#79,,True,https://lichess.org/training/PQGXI
PQOBh,5R2/8/4p1rk/3p2qp/2pP4/1p2PQ1P/1P4P1/7K b - - 5 42,h5h4 f8h8 h6g7 f3f8,997,264,-38,4,endgame mate mateIn2 short,https://lichess.org/jw85f1ZU/black#84,,True,https://lichess.org/training/PQOBh
PQf0B,6Q1/p1r1q3/1p3p2/4pk2/r7/2PR4/6PK/5R2 b - - 6 37,a4f4 g2g4 f5e4 g8d5,2188,74,94,1253,endgame mate mateIn2 short,https://lichess.org/GN5fMze9/black#74,,True,https://lichess.org/training/PQf0B
PQuZ1,8/2p3rk/p3RQ1p/1p3p2/1P6/P4PrP/2q3P1/6RK b - - 0 40,g3g2 f6h6 h7g8 e6e8 g8f7 h6e6,1351,75,97,14735,endgame long mate mateIn3,https://lichess.org/CtxfNSZj/black#80,,True,https://lichess.org/training/PQuZ1
PTvfS,6k1/2q4p/5Rp1/1p6/2b1p3/4QNPP/1P3P1K/3r4 b - - 0 35,e4f3 e3e8 g8g7 e8f8,1275,74,96,11425,endgame mate mateIn2 short,https://lichess.org/6t69CRCl/black#70,,True,https://lichess.org/training/PTvfS
PTxej,8/7p/R5p1/4Bk2/1P3P2/4P1P1/3pbK1P/5r2 w - - 2 47,f2e2 d2d1q,1065,79,89,563,advancedPawn endgame mate mateIn1 oneMove promotion,https://lichess.org/ztZKjbvo#93,,True,https://lichess.org/training/PTxej
PUyQZ,r1k4r/4R1pp/p7/1q1p4/8/2Q4P/2P2PP1/6K1 b - - 7 26,c8d8 c3c7,851,78,96,1212,endgame mate mateIn1 oneMove,https://lichess.org/IxWrj01e/black#52,,True,https://lichess.org/training/PUyQZ
PVf5S,r4rk1/1p6/p3p1R1/1b1p3p/q7/7Q/P4PPP/R5K1 b - - 0 28,g8f7 h3e6,1307,99,41,132,master mate mateIn1 middlegame oneMove,https://lichess.org/1RwEEYKG/black#56,,True,https://lichess.org/training/PVf5S
PW1hm,r2q1k2/pb3r2/3bQ3/2p4R/3p4/7P/PPP2PP1/R5K1 b - - 6 25,d8e7 h5h8 f8g7 e6h6,1341,75,81,157,mate mateIn2 middlegame short,https://lichess.org/TNg8oRv2/black#50,,True,https://lichess.org/training/PW1hm
PXb7H,6kR/pp3pP1/8/8/5Q2/Pqrp3P/1P2r1P1/7K b - - 1 32,g8g7 f4h6,1004,81,69,90,endgame mate mateIn1 oneMove,https://lichess.org/SwAhDdb7/black#64,,True,https://lichess.org/training/PXb7H
PXrpA,6k1/1pp2pP1/p4P1Q/7P/P1p3q1/2P5/1P1NrK2/R2Rn3 w - - 5 36,f2f1 g4g2,829,77,100,744,mate mateIn1 middlegame oneMove,https://lichess.org/4VrROmqm#71,,True,https://lichess.org/training/PXrpA
PZADk,6k1/1p5p/p3bQp1/2R3R1/P1P3P1/4q3/1P4K1/6r1 w - - 6 34,g2h2 e3g3,1281,83,75,506,endgame mate mateIn1 oneMove,https://lichess.org/xhCsWCW9#67,,True,https://lichess.org/training/PZADk
PZB1P,3r2k1/2K4p/5pp1/3q4/1B1PRQPP/2P5/1P6/8 w - - 13 43,f4f6 d8d7 c7b6 d7b7 b6a6 d5b5,2028,75,94,7104,endgame long mate mateIn3,https://lichess.org/X4wpZv71#85,,True,https://lichess.org/training/PZB1P
PZZT2,5Rk1/pp4p1/2p1R3/6q1/8/1P5Q/3r2PP/7K b - - 4 31,g8f8 h3h8 f8f7 h8e8,881,78,96,2388,endgame mate mateIn2 short,https://lichess.org/jCr9QfId/black#62,,True,https://lichess.org/training/PZZT2
PaQ60,8/5pk1/pp1p4/3P4/2PN1QP1/2K5/PP3P2/3rq3 w - - 13 42,c3b3 d1d3 b3c2 e1d1,1337,77,94,16781,endgame mate mateIn2 short,https://lichess.org/DzIXbYyG#83,,True,https://lichess.org/training/PaQ60
PaqbD,8/8/R1b2p2/2q5/p1k1p2P/3rP1P1/Q4P2/6K1 b - - 1 47,c4b5 a2a4,1150,232,50,20,endgame master mate mateIn1 oneMove,https://lichess.org/TNETTkYL/black#94,,True,https://lichess.org/training/PaqbD
PasJo,3B2k1/2p4p/4p1p1/p3P1P1/P1R5/2PR4/1pbK4/3r4 w - - 2 34,d2c2 b2b1q,1144,78,89,4430,advancedPawn endgame mate mateIn1 oneMove promotion,https://lichess.org/u3Zaax7d#67,,True,https://lichess.org/training/PasJo
Pbng2,4R3/p1q2kpp/2p3p1/2Pp4/5r2/4Q2P/P4PP1/6K1 b - - 5 28,a7a5 e3e6,1407,118,74,144,endgame mate mateIn1 oneMove,https://lichess.org/8eZWbsqi/black#56,,True,https://lichess.org/training/Pbng2
PcDvS,2q2r2/1p4Rp/p3p1k1/3pQ3/3b4/6PB/PP2P1KP/8 b - - 0 24,g6h6 e5g5,1047,76,100,329,endgame mate mateIn1 oneMove,https://lichess.org/Ge8yNmYm/black#48,,True,https://lichess.org/training/PcDvS
PdwpO,8/pp1Q2pk/7p/8/6N1/4p3/PPq3rP/3R3K w - - 0 33,g4e3 g2h2 h1g1 c2f2,1106,75,80,151,endgame mate mateIn2 short,https://lichess.org/nLVGCqXm#65,,True,https://lichess.org/training/PdwpO
PeCaW,r1b2rk1/ppp4R/2n1p3/3n1qNQ/3P4/4B3/PP3PP1/R3K3 b Q - 4 24,d5f6 h7h8 g8g7 h5h6,1386,82,85,67,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/1IvL2yx6/black#48,,True,https://lichess.org/training/PeCaW
PexS3,Q4b1k/p5pp/8/8/P2P4/4P1P1/1q3r1P/R3R2K w - - 1 29,a1b1 f2h2 h1g1 b2f2,1687,82,66,28,endgame mate mateIn2 short,https://lichess.org/0ptCc8Hb#57,,True,https://lichess.org/training/PexS3
PfGfW,r3r1k1/ppp2p2/5n2/3P1Bq1/4p3/7R/PPP4Q/1K6 b - - 3 26,g5f5 h3h8 g8g7 h2h6,1326,75,82,151,endgame mate mateIn2 short,https://lichess.org/6YOT7c8m/black#52,,True,https://lichess.org/training/PfGfW
PiX0E,7r/6R1/2q3k1/3pQ2p/3Pp3/4p2P/4KP2/8 b - - 8 37,g6h6 e5g5,971,76,90,112,endgame mate mateIn1 oneMove,https://lichess.org/bX66RjAF/black#74,,True,https://lichess.org/training/PiX0E
PjInT,Q2R4/5pk1/6p1/8/5P1p/4r3/5R2/3q1K2 w - - 2 51,f1g2 e3g3 g2h2 d1g1,1405,75,84,441,endgame master mate mateIn2 short,https://lichess.org/I2pCWzbv#101,,True,https://lichess.org/training/PjInT
PjZa6,6k1/p2q1r1p/2p1pnR1/2P4R/3Ppp1Q/7P/P3PP1K/8 b - - 0 30,h7g6 h5h8 g8g7 h4h6,1177,75,95,8325,endgame mate mateIn2 short,https://lichess.org/70koRXik/black#60,,True,https://lichess.org/training/PjZa6
PjhV3,3rb1k1/p1Q3R1/2p2pp1/1pPq4/7P/1P6/6PK/8 b - - 5 27,g8f8 c7e7,1159,77,91,2344,endgame master mate mateIn1 oneMove,https://lichess.org/v6LXEaMO/black#54,,True,https://lichess.org/training/PjhV3
Pk43s,4rbk1/Q6R/4p1p1/3qP3/1p6/7K/1P3P1P/8 b - - 6 33,d5e5 a7f7,1165,75,97,1023,endgame mate mateIn1 oneMove,https://lichess.org/yYUV9zL8/black#66,,True,https://lichess.org/training/Pk43s
Pk4uq,r5k1/pp2R3/6Q1/8/8/8/P5PK/2q2r2 b - - 0 32,g8f8 g6g7,1219,75,97,1051,endgame mate mateIn1 oneMove,https://lichess.org/NZrIa0pQ/black#64,,True,https://lichess.org/training/Pk4uq
PkQeT,6k1/2Q3p1/1pP5/1P6/3N4/4P1PP/3R3K/q4r2 w - - 3 41,d4f3 f1h1 h2g2 a1f1,1131,76,94,1281,endgame mate mateIn2 short,https://lichess.org/Mh7K1TA6#81,,True,https://lichess.org/training/PkQeT
Pkcl0,3r4/ppp1bR1k/7p/3n3Q/4p3/6qP/PPP3P1/7K b - - 2 28,h7h8 h5h6 h8g8 h6h7,1094,76,95,13967,endgame mate mateIn2 short,https://lichess.org/NWjuQZeZ/black#56,,True,https://lichess.org/training/Pkcl0
Pkg7w,4rk2/pp3r2/2pQ3R/3p4/3P4/1KP1qP2/P7/8 b - - 3 32,e3e7 h6h8 f8g7 d6h6,991,88,95,341,endgame mate mateIn2 short,https://lichess.org/L3anTPAV/black#64,,True,https://lichess.org/training/Pkg7w
Plj3A,r4rk1/ppp2p2/2n1q1bR/4p3/4N1P1/3P1P2/PPP2Kn1/R6Q b - - 1 21,g2f4 h6h8 g8g7 h1h6,1191,76,93,4635,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/eh9gWQzH/black#42,,True,https://lichess.org/training/Plj3A
PnKfn,8/pppk3r/3bpQ2/3p4/3P1P2/2q2N2/P1PN2K1/5R2 w - - 2 28,f4f5 h7h2 g2g1 c3e3 f1f2 e3f2,1598,74,93,1802,exposedKing long mate mateIn3 middlegame,https://lichess.org/IFcwC9Dh#55,,True,https://lichess.org/training/PnKfn
PqSou,6q1/4k3/3p1p1P/p3pPr1/Pp1pP2R/1P1P4/2PQ4/7K w - - 1 37,h6h7 g5g1 h1h2 g8g3,1086,82,41,39,endgame mate mateIn2 short,https://lichess.org/leuOjM4q#73,,True,https://lichess.org/training/PqSou
Pr4BC,8/Q7/4prkp/1P4p1/P5P1/2q4P/3bR3/1R1K4 w - - 0 43,e2d2 f6f1 d1e2 c3f3,1465,77,96,23544,endgame mate mateIn2 short,https://lichess.org/3c6abtcB#85,,True,https://lichess.org/training/Pr4BC
PrxAL,6k1/5r2/p2R2Q1/4P1p1/5bqp/6P1/1PP4P/6K1 b - - 1 34,g8f8 d6d8 f8e7 g6d6,1057,80,94,632,endgame mate mateIn2 short,https://lichess.org/2nFLqRby/black#68,,True,https://lichess.org/training/PrxAL
PtAss,r2q1rk1/5p2/2pb4/p2p2NR/3Pn1P1/7Q/Pp3P2/1K1R4 b - - 4 25,e4g5 h5h8 g8g7 h3h6,1134,75,100,121,mate mateIn2 middlegame short,https://lichess.org/TkYX7sgg/black#50,,True,https://lichess.org/training/PtAss
PtJlU,4r2k/pQ3Rq1/3p3p/2pP2p1/8/2P5/P5PP/6K1 b - - 4 33,g7c3 f7h7 h8g8 b7f7,1158,76,93,885,endgame mate mateIn2 short,https://lichess.org/JwyG7ieN/black#66,,True,https://lichess.org/training/PtJlU
PuTk9,8/5ppk/p1R4p/1p1P1Nq1/1p2Pn2/1P2QP1P/P3r3/5K2 w - - 4 43,e3f4 g5g2,943,89,94,707,endgame mate mateIn1 oneMove,https://lichess.org/MQw8t6WF#85,,True,https://lichess.org/training/PuTk9
Puj2s,4r1k1/p1p5/6p1/2B1b1q1/2p1P3/5R1Q/P1Br4/5R1K b - - 8 35,d2c2 f3f8 e8f8 f1f8 g8g7 h3h8,1233,79,96,8267,exposedKing long mate mateIn3 middlegame,https://lichess.org/LkXBe9Wg/black#70,,True,https://lichess.org/training/Puj2s
PvJG0,1r5k/p7/7R/1P3Q2/8/3p2rP/1q4P1/6K1 b - - 0 36,h8g7 h6h7 g7g8 f5f7,1753,75,94,1524,endgame mate mateIn2 short,https://lichess.org/yIjVjVRj/black#72,,True,https://lichess.org/training/PvJG0
PvNQd,2k4r/pppqn3/2n2p2/P2p2p1/1P1P4/2PB1NP1/2Q2P2/R4RKr w - - 1 20,g1g2 d7h3,1298,80,81,57,mate mateIn1 middlegame oneMove,https://lichess.org/ndfo9acT#39,,True,https://lichess.org/training/PvNQd
Pvu6y,r7/pb4pp/1k4q1/1Q4b1/P7/8/6PP/3R3K b - - 4 36,b6c7 d1d7 c7c8 b5b7,1597,91,4,25,endgame mate mateIn2 short,https://lichess.org/1B3y2tQ7/black#72,,True,https://lichess.org/training/Pvu6y
PwbeP,5qk1/6n1/1Q6/pp6/2pP4/2P2r2/P2BR2P/6K1 w - - 0 41,b6g6 f3f1 g1g2 f8f3,1103,111,100,37,endgame mate mateIn2 short,https://lichess.org/QwbqlEwc#81,,True,https://lichess.org/training/PwbeP
PxWab,k4r1r/1p6/p1ppBQ2/8/4P3/3P2R1/PPP4p/7K w - - 1 32,f6d4 f8f1 h1g2 h2h1q,952,76,96,3568,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/AvdjiwK6#63,,True,https://lichess.org/training/PxWab
PxhVt,5b1r/3n1ppp/4p1k1/1R6/1B1Q1P2/3p3q/P1P4P/6K1 b - - 7 25,f8b4 b5g5 g6h6 d4g7,1572,75,97,14639,endgame mate mateIn2 short,https://lichess.org/kV3pVomg/black#50,,True,https://lichess.org/training/PxhVt
PxkAy,6k1/1Q4p1/p2p2qp/1p5r/4p3/2P1Nr2/P1P2P1P/1R3R1K w - - 0 31,f1g1 h5h2 h1h2 g6h5 h2g2 h5h3,1381,75,97,1565,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/t4xNTvzp#61,,True,https://lichess.org/training/PxkAy
PxnlN,2k4q/pp2b1p1/2n1p1p1/3pP3/PP3BP1/2P5/4QP2/R4RKr w - - 3 23,g1g2 h8h3,1162,77,93,754,mate mateIn1 middlegame oneMove,https://lichess.org/r26FxPXf#45,,True,https://lichess.org/training/PxnlN
PzV8y,6k1/5p1p/6p1/2Q5/2Pp2Pq/1P1R1P1P/P3r3/3R2K1 w - - 1 32,c5d4 h4g3 g1f1 g3g2,1349,75,93,1198,endgame mate mateIn2 short,https://lichess.org/K8WtuNsR#63,,True,https://lichess.org/training/PzV8y
Q0B5v,3q2k1/Q5R1/5b1P/4p3/p7/3P4/1r3PP1/3nK3 b - - 2 36,g8h8 g7h7 h8g8 a7f7,1414,160,67,19,endgame mate mateIn2 short,https://lichess.org/HZAL66VW/black#72,,True,https://lichess.org/training/Q0B5v
Q0MPb,5b1k/Q4R2/3p3p/4pqp1/4r3/7P/P5PK/8 b - - 1 36,f5c8 f7h7 h8g8 a7f7,1108,81,99,2583,endgame mate mateIn2 short,https://lichess.org/0JPlCWtN/black#72,,True,https://lichess.org/training/Q0MPb
Q0xiW,8/7R/1p3qp1/4p1k1/6r1/1PQ3K1/P3PP2/7R w - - 1 34,g3h2 f6f2 h2h3 f2g2,1604,74,96,2320,endgame mate mateIn2 short,https://lichess.org/PxXADSYp#67,,True,https://lichess.org/training/Q0xiW
Q10T7,k6r/ppQ3p1/8/3r4/8/3P2P1/Pq3P2/3RRK2 w - - 0 30,d1b1 h8h1 f1g2 h1h2 g2h2 b2f2 h2h3 d5h5 h3g4 f2f5,1754,79,89,88,attraction deflection endgame mate mateIn5 sacrifice veryLong,https://lichess.org/tq5gUXNb#59,,True,https://lichess.org/training/Q10T7
Q1NC8,3R1Q2/1k6/2p5/p2p3r/P5p1/BP2q1K1/2P3P1/8 w - - 2 49,g3g4 h5g5 g4h4 e3g3,1847,89,63,84,endgame mate mateIn2 short,https://lichess.org/uPZtxF5N#97,,True,https://lichess.org/training/Q1NC8
Q2nkc,8/pp3BQ1/2b4r/4R2p/3q1k2/1P5P/6P1/7K b - - 0 33,h6d6 g7g5,1105,79,88,372,endgame mate mateIn1 oneMove,https://lichess.org/eDNRILiz/black#66,,True,https://lichess.org/training/Q2nkc
Q37HQ,6r1/p2r2p1/1p1q1k1p/1Q5R/2PPP3/1KP5/P7/8 b - - 3 35,f6g6 b5f5,1175,76,100,159,endgame mate mateIn1 oneMove,https://lichess.org/Hg1hXbIM/black#70,,True,https://lichess.org/training/Q37HQ
Q3qmA,r2r2k1/p1q3pp/1p6/1P2R3/1Pp5/4QP2/6P1/R6K b - - 0 30,d8d3 e5e8 g8f7 e3e6,1219,77,77,490,endgame mate mateIn2 short,https://lichess.org/6bgINIpY/black#60,,True,https://lichess.org/training/Q3qmA
Q4v65,B5k1/5pp1/7p/2q5/4Q3/rK5P/5P2/1R6 w - - 3 46,b3b2 c5c3,925,83,95,295,endgame mate mateIn1 oneMove,https://lichess.org/n6Rvqj4y#91,,True,https://lichess.org/training/Q4v65
Q5H5t,8/5p1k/6p1/3PQ3/2P1PnPq/5B2/7r/R3R1K1 w - - 1 38,e5f4 h4f2,969,75,98,2452,endgame master mate mateIn1 oneMove,https://lichess.org/5QIJDXFP#75,,True,https://lichess.org/training/Q5H5t
Q5Hvg,R1kr3r/2p3qp/6p1/5p2/1bQ5/5N2/PPK2PPP/3n4 b - - 1 26,c8b7 c4a6,1102,76,100,141,mate mateIn1 middlegame oneMove,https://lichess.org/Vyuh2s3p/black#52,,True,https://lichess.org/training/Q5Hvg
Q6Vea,Rnq3kr/1pp2pp1/8/1P6/1Q6/2P2NPr/5P2/4R1K1 w - - 0 27,b4e7 h3h1 g1g2 c8h3,1244,76,83,343,mate mateIn2 middlegame short,https://lichess.org/NDDhxOEx#53,,True,https://lichess.org/training/Q6Vea
Q7pIo,4r2k/2Q2R1p/p5r1/8/5p2/2N3P1/PPP2PKP/4q3 b - - 0 24,f4g3 f7h7 h8g8 c7f7,1183,75,100,488,endgame mate mateIn2 short,https://lichess.org/K9kZnjAC/black#48,,True,https://lichess.org/training/Q7pIo
QAApb,1r4k1/5R1p/p2q2pQ/1rpPb3/4P3/7P/6P1/5RK1 b - - 4 37,b5b1 h6h7,1285,78,88,233,mate mateIn1 middlegame oneMove,https://lichess.org/S8eGUR75/black#74,,True,https://lichess.org/training/QAApb
QAOd8,8/7p/3Q2p1/1p1p1P2/8/3qr1k1/p7/5RK1 b - - 1 48,g3h3 d6h2 h3g4 f1f4 g4g5 h2h4,1551,74,96,23227,endgame long mate mateIn3,https://lichess.org/sqkA4TkZ/black#96,,True,https://lichess.org/training/QAOd8
QCDgT,7k/pp3p2/1n4QB/8/5N2/1B4PP/P6K/q3r3 w - - 1 31,b3f7 e1h1 h2g2 a1f1,1763,78,80,54,mate mateIn2 middlegame short,https://lichess.org/ToDH1H14#61,,True,https://lichess.org/training/QCDgT
QCIwR,3k2r1/p1p3Bp/2pbR3/8/8/8/P1q2PPP/4Q1K1 b - - 0 21,g8g7 e6e8 d8d7 e1e6,1186,80,71,128,endgame mate mateIn2 short,https://lichess.org/YMZPwGnt/black#42,,True,https://lichess.org/training/QCIwR
QCfJP,8/8/2k5/8/2B5/2R5/1p1K4/3r4 w - - 3 60,d2c2 b2b1q,1312,75,100,366,advancedPawn endgame mate mateIn1 oneMove promotion,https://lichess.org/90gdmeiQ#119,,True,https://lichess.org/training/QCfJP
QCqYP,r2r2k1/pb2R2p/1p4p1/3p4/5qPQ/1P3p1K/P1B5/8 b - - 5 34,f3f2 h4h7 g8f8 h7g7,1379,86,88,36,mate mateIn2 middlegame short,https://lichess.org/lgeHJKgs/black#68,,True,https://lichess.org/training/QCqYP
QCwHU,7r/8/8/3pQp2/3P3q/P3kp2/8/K5R1 b - - 11 43,e3f2 e5e1,948,80,92,435,endgame mate mateIn1 oneMove,https://lichess.org/IweKMsYt/black#86,,True,https://lichess.org/training/QCwHU
QDfsz,r4rk1/pp3pp1/2p1pn2/8/7R/3B3Q/PqP2PPP/3R2K1 b - - 1 22,g7g6 h4h8 g8g7 h3h6,1186,76,95,124,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/XTS7VXvI/black#44,,True,https://lichess.org/training/QDfsz
QE4DI,r7/pppR3p/4k2q/8/2PQp1n1/PP3p2/2K1NP2/8 b - - 5 34,f3e2 d4d5 e6f6 d7f7 f6g6 d5f5,1783,74,92,3499,endgame exposedKing long mate mateIn3,https://lichess.org/Dh8k83Jl/black#68,,True,https://lichess.org/training/QE4DI
QE9GP,r5k1/p1q3pp/2n1R2n/1p1p4/1PpP1pB1/P1B4P/2P1QPP1/6K1 b - - 7 27,h6g4 e6e8 g8f7 e2e6,1507,76,96,14506,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/y7tCzanP/black#54,,True,https://lichess.org/training/QE9GP
QFDfo,8/ppp1n3/3k2R1/1Q1pp2p/P3P2q/2PP3r/1P6/5RK1 b - - 7 29,e7g6 b5d5 d6e7 f1f7 e7e8 d5d7,1681,74,96,14824,endgame long mate mateIn3,https://lichess.org/T4F6FoHn/black#58,,True,https://lichess.org/training/QFDfo
QFIDG,5r1k/2p4p/8/ppq1N2Q/4P3/3PK3/6PP/7R w - - 2 28,e3e2 f8f2 e2d1 c5c2 d1e1 c2d2,2121,84,82,210,endgame long mate mateIn3,https://lichess.org/mPbGOxCt#55,,True,https://lichess.org/training/QFIDG
QFTe9,4B3/2p1kp1p/8/3Q1n2/3P4/P5bp/1PP2r2/R1B2K2 w - - 3 35,f1g1 h3h2 g1h1 f2f1 h1g2 h2h1q,2051,74,95,469,advancedPawn exposedKing long mate mateIn3 middlegame promotion,https://lichess.org/jO1QEm1k#69,,True,https://lichess.org/training/QFTe9
QFjdW,r1bq1rk1/pp2bR1p/2p1p1p1/3nN1B1/3P3Q/3B4/PPP3PP/R5K1 b - - 0 14,e7g5 h4h7,1254,111,75,110,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/dsm4iLtV/black#28,Caro-Kann_Defense Caro-Kann_Defense_von_Hennig_Gambit,True,https://lichess.org/training/QFjdW
QGDfc,r2q1k2/pb3r2/1p2Q2R/2pp1p2/3P1P2/1P2P3/PnP3PP/R5K1 b - - 0 24,d8d7 h6h8 f8g7 e6h6,991,75,98,1850,master mate mateIn2 middlegame short,https://lichess.org/2AiGHxTZ/black#48,,True,https://lichess.org/training/QGDfc
QGYo8,2Q5/pp2p3/1k1p4/4q2n/2P5/4r3/2R3P1/6KR w - - 5 42,h1h5 e3e1 g1f2 e5e3,1212,74,93,9121,endgame master mate mateIn2 short,https://lichess.org/doUXs6Mf#83,,True,https://lichess.org/training/QGYo8
QIfwz,1rr4k/Q5R1/4p2p/4qp2/8/6RP/1P3PP1/5nK1 b - - 4 38,f1g3 g7h7 h8g8 a7f7,1346,76,78,715,endgame mate mateIn2 short,https://lichess.org/Rb300KKz/black#76,,True,https://lichess.org/training/QIfwz
QJDvt,r1br3Q/1p2q3/p1n1ppkR/5p2/8/5P2/2P2P1P/4R1K1 b - - 5 25,g6g5 f3f4 g5f4 h6h4 f4g5 h8h6,2383,80,94,1379,attraction long mate mateIn3 middlegame,https://lichess.org/0qaCCmhK/black#50,,True,https://lichess.org/training/QJDvt
QL8f5,4r2k/p2Q1R2/8/4N2p/3bq3/6PP/P4P1K/8 b - - 1 33,e4e5 f7h7 h8g8 d7f7,1319,74,97,17292,endgame mate mateIn2 short,https://lichess.org/niQwu5sR/black#66,,True,https://lichess.org/training/QL8f5
QMLcg,3qr1k1/1pr2R1p/1n2p1p1/p1pnP1N1/P2P4/2P4Q/1P2B1PP/5RK1 b - - 2 22,d8g5 h3h7,858,86,71,211,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/AYPwOt55/black#44,,True,https://lichess.org/training/QMLcg
QMqYH,3R1b1r/pk3ppp/2p1pn2/q7/N7/1Q4PP/PPP2P1K/8 b - - 2 20,b7c7 b3b8,988,84,100,53,mate mateIn1 middlegame oneMove,https://lichess.org/krRQdI8e/black#40,,True,https://lichess.org/training/QMqYH
