PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Queen,puzzle_ref
myB9i,2R1Q3/5ppk/1rNK3p/2p1p3/4P2P/P2q1P2/8/8 w - - 2 42,d6c5 b6b5,2030,83,92,8604,endgame mate mateIn1 oneMove,https://lichess.org/HxzonvHA#83,,True,https://lichess.org/training/myB9i
mzHXH,8/p1r2p1p/1pq1PQpk/4P3/6r1/5R2/P6P/7K b - - 2 34,c6e6 f3h3 g4h4 h3h4,1168,78,93,13014,endgame mate mateIn2 short,https://lichess.org/xhAHSQRC/black#68,,True,https://lichess.org/training/mzHXH
mzl7p,1r4r1/p2Q1kbR/3p3q/2p5/1p2Pp2/2PP4/Pn1B1K2/8 b - - 1 28,f7g6 d7f5,1780,76,90,2905,mate mateIn1 middlegame oneMove,https://lichess.org/YQBnhIqo/black#56,,True,https://lichess.org/training/mzl7p
mzwNT,2k5/ppp4p/8/2nP1p2/1PPP1PpP/4q3/1PK3Q1/r4B1R w - - 0 29,d4c5 a1c1,1584,86,87,1656,endgame mate mateIn1 oneMove,https://lichess.org/uo8E4gwI#57,,True,https://lichess.org/training/mzwNT
n1Ni3,r4rk1/pp2p2p/5ppQ/8/7P/3R4/PPP2Pq1/2KR4 b - - 0 17,f8f7 d3d8 a8d8 d1d8 f7f8 d8f8,825,84,88,173,endgame long mate mateIn3,https://lichess.org/U0nmAJaJ/black#34,Sicilian_Defense Sicilian_Defense_Accelerated_Dragon,True,https://lichess.org/training/n1Ni3
n2ACe,2r2Rk1/3qp2p/3p2pQ/pp1P2p1/8/P1r5/6PP/5RK1 b - - 1 28,c8f8 f1f8,487,87,100,77,endgame mate mateIn1 oneMove,https://lichess.org/AfUAeaKB/black#56,,True,https://lichess.org/training/n2ACe
n2Rid,2r1R1k1/p5p1/3p3p/3r3P/6P1/1qP5/1P3P2/1QK1R3 b - - 1 31,c8e8 e1e8 g8f7 b1g6,1056,80,92,1163,endgame mate mateIn2 short,https://lichess.org/vl1TdUoR/black#62,,True,https://lichess.org/training/n2Rid
n3YuL,5r2/5p1k/Q6R/P7/3p4/8/6PP/2r1qB1K b - - 4 34,h7g7 a6f6 g7g8 h6h8,1442,78,86,400,endgame mate mateIn2 short,https://lichess.org/QrPWc7ke/black#68,,True,https://lichess.org/training/n3YuL
n68zx,r3k3/pb3pr1/1ppQp3/6q1/4B2p/2P5/P4RPP/4R2K b q - 3 25,a8d8 e4c6 b7c6 e1e6 f7e6 f2f8,2193,81,96,122,discoveredAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/CnSVUmKT/black#50,,True,https://lichess.org/training/n68zx
n8AYJ,5rk1/pp6/7p/6p1/2P1Q3/5rPq/P1R1RP2/6K1 w - - 0 29,e4b7 f3g3 f2g3 f8f1,1817,75,92,903,clearance endgame mate mateIn2 sacrifice short,https://lichess.org/Mjqvrkif#57,,True,https://lichess.org/training/n8AYJ
n8XxN,r1bq1k2/pp1n2p1/2nbp1Q1/2pp1p2/3P1P2/2P1P2R/PP4PP/RNB3K1 b - - 1 15,d8f6 h3h8 f8e7 h8e8,1018,78,100,121,mate mateIn2 middlegame short,https://lichess.org/sfQI0IM8/black#30,Queens_Pawn_Game Queens_Pawn_Game_Stonewall_Attack,True,https://lichess.org/training/n8XxN
n8zu1,3r4/q5pk/p3R1Qp/1p6/2r5/2P3pP/P4P2/4R1K1 b - - 1 37,h7g8 e6e8 d8e8 e1e8,1140,76,90,4861,endgame mate mateIn2 short,https://lichess.org/6j0JICtL/black#74,,True,https://lichess.org/training/n8zu1
n9lO4,8/1q2b1Q1/4p2p/1pR2k2/1P6/4r1rP/6PK/3q4 b - - 2 49,e3e5 c5e5 f5f4 g7g3,1566,84,73,91,master mate mateIn2 middlegame short,https://lichess.org/316zxnYN/black#98,,True,https://lichess.org/training/n9lO4
n9lqq,5r2/2pk4/5q2/1P1p4/3Pp1p1/7p/1P1Q1PP1/4RNK1 w - - 0 37,g2g3 f6f3 f1e3 h3h2 g1h2 f8h8 h2g1 h8h1,1647,74,97,2220,advancedPawn attraction endgame mate mateIn4 veryLong,https://lichess.org/e5gtiY4N#73,,True,https://lichess.org/training/n9lqq
nBFL3,3R4/4rp1k/p4Qpp/1p6/2p5/2P2PP1/PP2q2P/6K1 b - - 2 34,e2e5 d8h8,1324,75,99,2580,endgame mate mateIn1 oneMove,https://lichess.org/kQEx6HR0/black#68,,True,https://lichess.org/training/nBFL3
nBG7J,1k1r3r/6p1/Q3pp1p/n1R1P3/1q3P2/6P1/PP5P/1KR5 b - - 0 28,d8d5 c5c8 h8c8 c1c8,1668,74,85,233,mate mateIn2 middlegame queensideAttack short,https://lichess.org/PMFwmFa9/black#56,,True,https://lichess.org/training/nBG7J
nEUR2,7k/r2r2N1/2p1QpRp/1p1np3/1P2n2P/p7/P3qPP1/B4RK1 b - - 0 40,d7g7 g6h6 g7h7 e6e8 h8g7 h6g6,2104,75,91,1721,exposedKing kingsideAttack long master mate mateIn3 middlegame,https://lichess.org/y4lprEwA/black#80,,True,https://lichess.org/training/nEUR2
nEo3R,Rb4k1/1p4p1/8/3p3p/1P1Bpq2/2P2rN1/1P2QPK1/8 w - - 4 28,g3h5 f4h2 g2f1 h2h1,1963,76,94,11243,mate mateIn2 middlegame short,https://lichess.org/yf9sh0i8#55,,True,https://lichess.org/training/nEo3R
nEw7R,7R/2p1rkR1/2Q5/3r1q2/3Pp3/1Pp5/2KP1P2/8 b - - 0 37,f7g7 c6h6 g7f7 h8f8,1587,74,96,8387,endgame master mate mateIn2 short,https://lichess.org/LnkGstzE/black#74,,True,https://lichess.org/training/nEw7R
nGMSD,r4r2/p1p2p1k/2pp1Qp1/3qp3/6R1/2P1K2P/8/5R2 b - - 3 30,d5e6 g4h4 h7g8 h4h8,1219,95,67,33,endgame mate mateIn2 short,https://lichess.org/IB3iMUYT/black#60,,True,https://lichess.org/training/nGMSD
nHIIf,5rk1/1p3p2/p5RQ/2p1q3/2b5/6NP/P4RPK/3r4 b - - 0 30,f7g6 f2f8,1648,78,91,2477,mate mateIn1 middlegame oneMove,https://lichess.org/tNTtFBsl/black#60,,True,https://lichess.org/training/nHIIf
nNeZb,5kr1/1r4p1/p4R2/4Q3/1q6/2p3P1/PP1R1PP1/2K5 b - - 0 29,g7f6 e5f6 b7f7 d2d8,1626,74,93,669,endgame master mate mateIn2 short,https://lichess.org/MS6Hbu4b/black#58,,True,https://lichess.org/training/nNeZb
nO6VY,Q3r1k1/5p1p/3q2pQ/2p5/3P2P1/2r4P/5P2/R5K1 b - - 0 34,e8a8 a1a8 d6f8 a8f8,1076,83,72,70,endgame mate mateIn2 short,https://lichess.org/rC6jskQj/black#68,,True,https://lichess.org/training/nO6VY
nOwjk,8/p1pk1R2/Qp1p3r/4p2P/1P2P3/2P1q1p1/P5P1/5K2 b - - 2 30,d7e6 a6c4 d6d5 c4d5,1261,75,96,10601,endgame mate mateIn2 short,https://lichess.org/m1JOlmZa/black#60,,True,https://lichess.org/training/nOwjk
nQpuY,5rk1/p2r1p1p/1p2pRBQ/8/8/2P5/P3q1PP/5R1K b - - 0 25,h7g6 f6g6 f7g6 f1f8,1768,92,78,113,discoveredAttack endgame mate mateIn2 short,https://lichess.org/zRoSfG3v/black#50,,True,https://lichess.org/training/nQpuY
nRx0j,6k1/p4p2/5Qp1/3b4/3B1P2/P3PK2/4R2q/2r5 w - - 2 42,e3e4 h2h3 f3f2 c1f1,1919,83,77,60,endgame mate mateIn2 short,https://lichess.org/pym0UMj9#83,,True,https://lichess.org/training/nRx0j
nRzhv,rn3rk1/1bq2p1p/p3N1pQ/1p2p3/8/P1PBP3/2P3PP/R4RK1 b - - 1 17,f7e6 f1f8,739,76,98,1042,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/FGFMzfh6/black#34,Sicilian_Defense Sicilian_Defense_Kan_Variation,True,https://lichess.org/training/nRzhv
nTJyA,2r1r1k1/5pp1/Q6p/8/8/4PP2/1P1RKP1q/3R4 w - - 0 39,b2b4 e8e3 e2e3 h2e5 e3d3 c8c3,1988,76,92,1293,attraction endgame long mate mateIn3 pin sacrifice,https://lichess.org/qSmmOYiu#77,,True,https://lichess.org/training/nTJyA
nU0Pw,r6r/2qR1pk1/p3p1p1/1p2P1Q1/2p4R/7P/PPP2PP1/5BK1 b - - 0 26,c7d7 g5f6 g7g8 h4h8,1147,242,85,4,endgame mate mateIn2 short,https://lichess.org/hhi2Gy6O/black#52,,True,https://lichess.org/training/nU0Pw
nUW8F,3r2k1/p4p2/5Q1p/2q3r1/2pp4/8/PPP3P1/3RR1K1 b - - 0 28,d8d6 e1e8 g8h7 e8h8,1881,75,95,12687,endgame mate mateIn2 short,https://lichess.org/OJx4sisp/black#56,,True,https://lichess.org/training/nUW8F
nUw6W,r3q2r/kpQ1p3/p3Rb1p/2Rp1Np1/3P4/8/PP3PP1/6K1 b - - 6 28,e8d8 e6a6 a7a6 c5a5,1601,73,96,19237,attraction mate mateIn2 middlegame pin sacrifice short,https://lichess.org/eYMIsT7L/black#56,,True,https://lichess.org/training/nUw6W
nWRI8,8/5p1k/2p2Qp1/1p3p2/p1q2R2/2Pr1PKP/6P1/8 b - - 0 38,c4e6 f4h4 h7g8 h4h8,1114,76,92,398,endgame mate mateIn2 short,https://lichess.org/3XWBipGO/black#76,,True,https://lichess.org/training/nWRI8
nWUXu,5k2/pb4Rp/1p6/1Q1pB2q/3P3b/P3P1pK/1P1N1rB1/8 w - - 3 29,b5b4 h4e7 h3g3 h5h4,2508,85,94,1295,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/DS3rWXkj#57,,True,https://lichess.org/training/nWUXu
nXFsW,r4r2/1b1q1p1k/pp3Q2/4Pp2/PNp2R2/2Pp2PP/7K/8 b - - 6 33,d7e6 f4h4 h7g8 h4h8,1188,76,94,7821,mate mateIn2 middlegame short,https://lichess.org/XxZ5dCPc/black#66,,True,https://lichess.org/training/nXFsW
nXZF1,2k3r1/2p5/bp1pr2n/p2Q4/P1P1P1q1/1P4P1/5R2/5RK1 b - - 5 27,e6g6 d5a8 c8d7 f2f7 h6f7 f1f7 d7e6 a8d5,1948,75,95,9827,fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/6Hmcq7ms/black#54,,True,https://lichess.org/training/nXZF1
naOz7,1R2Q3/p7/1pk4p/3r4/5n1P/P1P5/4nPPK/5q2 b - - 3 42,c6c5 b8c8 c5d6 c8c6,1901,76,77,168,endgame mate mateIn2 short,https://lichess.org/L9evicpE/black#84,,True,https://lichess.org/training/naOz7
naU1D,3r1rk1/1pp2p2/p3p1pP/2q1P3/5P1Q/2P5/P1K2P2/6R1 b - - 2 26,c5c4 h6h7 g8g7 h4f6 g7h7 g1h1 h7g8 h1h8,1535,77,96,23351,advancedPawn endgame mate mateIn4 veryLong,https://lichess.org/ZqmUzW6Z/black#52,,True,https://lichess.org/training/naU1D
nagiG,5Q2/3r3p/6p1/P1p4k/5R2/7P/6PK/3q4 b - - 8 45,d1d6 g2g4 h5g5 h3h4 g5h4 f8h6,1496,74,96,11758,attraction endgame long mate mateIn3,https://lichess.org/rTqEnf1m/black#90,,True,https://lichess.org/training/nagiG
nalh3,7k/8/8/1Q6/2P4P/1q5r/5P1K/5R2 w - - 2 43,h2g2 b3f3 g2g1 h3h1,1072,85,94,5830,endgame mate mateIn2 short,https://lichess.org/vqDrz8SS#85,,True,https://lichess.org/training/nalh3
nbbUg,7r/1Q3pk1/6p1/P7/N7/6PP/1P3P1K/5q2 w - - 0 32,b7f3 h8h3,1575,76,90,192,endgame mate mateIn1 oneMove,https://lichess.org/KPHF9T1F#63,,True,https://lichess.org/training/nbbUg
nbkPO,r4r2/5p1k/1q2p1p1/3bP3/3P2Q1/pp5R/5PPP/1R4K1 b - - 1 25,h7g7 g4h4 f8h8 h4f6 g7g8 h3h8,1588,76,80,482,discoveredAttack long mate mateIn3 middlegame quietMove,https://lichess.org/iJi8dtB0/black#50,,True,https://lichess.org/training/nbkPO
ndhcV,2n2k2/pN2q2r/4b1pp/2p2p2/2P1p3/1PQ3PB/P2RPP1P/6K1 b - - 0 24,e7b7 c3f6 b7f7 d2d8,1880,83,78,133,fork mate mateIn2 middlegame short,https://lichess.org/JsjxX3ww/black#48,,True,https://lichess.org/training/ndhcV
nennq,3r4/P4pk1/1R3np1/1Pp2q2/2Pp2p1/3P2P1/2NQ1P1r/R5K1 w - - 0 40,g1h2 d8h8 h2g1 f5f3 d2h6 h8h6 a7a8q h6h1,2050,81,91,2847,mate mateIn4 middlegame veryLong,https://lichess.org/cuLhqtwa#79,,True,https://lichess.org/training/nennq
nfQhd,2kr4/R1b1rppp/2Q3b1/8/1q3BP1/3P3P/2P2P2/5RK1 b - - 0 23,b4f4 a7a8,1414,83,78,1137,master mate mateIn1 middlegame oneMove,https://lichess.org/JabXUovK/black#46,,True,https://lichess.org/training/nfQhd
nhzro,r1bR2k1/pp2r3/2p2Q1p/4q3/2P5/4B2P/P4PP1/6K1 b - - 2 22,g8h7 d8h8,1254,77,91,178,mate mateIn1 middlegame oneMove,https://lichess.org/Z4gQegtW/black#44,,True,https://lichess.org/training/nhzro
ni0St,6kr/b1q2b2/p4p1p/8/PPN5/7P/2Q3P1/4R2K b - - 0 34,f7c4 c2g6 c7g7 e1e8,1552,75,99,690,endgame mate mateIn2 short,https://lichess.org/mTH3mvt2/black#68,,True,https://lichess.org/training/ni0St
nmEuW,B6k/p4Qp1/7p/1p5r/5P2/3Pq3/PP4R1/R5K1 w - - 5 32,g1f1 h5h1 g2g1 h1g1,1491,74,95,19882,endgame mate mateIn2 short,https://lichess.org/jU9VWmoU#63,,True,https://lichess.org/training/nmEuW
nn3UP,rn2kb1r/pp3p2/2p1pQb1/4N3/2Bq4/2N5/PP3P1P/3RK2R b Kkq - 2 15,d4h4 d1d8,1726,75,90,879,mate mateIn1 middlegame oneMove,https://lichess.org/LTsuYj0B/black#30,Scandinavian_Defense Scandinavian_Defense_Valencian_Variation,True,https://lichess.org/training/nn3UP
nn7kF,4r3/3Qpk2/p2p1p1r/5P1q/2P3p1/1P3BRP/P5P1/6K1 b - - 3 39,g4f3 d7e6 f7f8 g3g8,1004,78,95,5331,endgame mate mateIn2 short,https://lichess.org/Y5ltXU8v/black#78,,True,https://lichess.org/training/nn7kF
nnTqb,R5k1/5pb1/5np1/4p3/1PrqP3/3P1K2/3Q4/7R b - - 1 36,g7f8 h1h8 g8h8 d2h6 f6h7 a8f8,1878,77,86,93,attraction long mate mateIn3 middlegame pin sacrifice,https://lichess.org/7qOAuTTF/black#72,,True,https://lichess.org/training/nnTqb
noA6q,4r1rk/p1p2R1p/2p3q1/4b3/3pP3/3P1Q1P/PPP3P1/5RK1 b - - 6 23,g6g3 f7h7 h8h7 f3h5 h7g7 f1f7,1690,74,86,162,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/zbIQ1yK5/black#46,,True,https://lichess.org/training/noA6q
noSmt,1k6/1pp5/5p2/p6r/3Pp3/P1P2qP1/1P3P2/1R2QK2 w - - 1 37,e1e2 h5h1,840,76,99,2048,endgame mate mateIn1 oneMove,https://lichess.org/6I5OULie#73,,True,https://lichess.org/training/noSmt
nqDUK,r7/5kb1/pp1pR1Qp/3b2p1/5qP1/7P/1PP2P2/4R1K1 b - - 1 36,f7f8 e6e8 a8e8 e1e8,1053,82,94,894,mate mateIn2 middlegame short,https://lichess.org/zerRqVYe/black#72,,True,https://lichess.org/training/nqDUK
nqcwb,8/1p3kpp/p2p4/3r1pQ1/8/1P1P1P1P/P4qPK/2R1q3 b - - 1 34,e1d2 c1c7 f7e6 c7e7,1048,76,84,423,endgame mate mateIn2 short,https://lichess.org/zwCJwV0r/black#68,,True,https://lichess.org/training/nqcwb
nrpeZ,3R4/p3rkpp/4p3/2b1qp1Q/2P5/P5P1/5P1P/6K1 b - - 5 35,f7f6 d8f8 e7f7 f8f7,1743,75,90,1631,endgame mate mateIn2 short,https://lichess.org/gJ3ltIXi/black#70,,True,https://lichess.org/training/nrpeZ
nsYQ2,1k1R3r/p1r5/Qp6/6p1/1q5p/2P1n3/PP4PP/2KR4 b - - 3 28,h8d8 d1d8 c7c8 d8c8,662,82,100,67,endgame mate mateIn2 short,https://lichess.org/dIO43KDu/black#56,,True,https://lichess.org/training/nsYQ2
nsiA4,1r2q1k1/7p/p1npB1pQ/2p1n1P1/5R2/1pP4P/1P6/5RK1 b - - 0 31,e8e6 f4f8 b8f8 f1f8,848,78,86,347,mate mateIn2 middlegame short,https://lichess.org/RyNJ2HH9/black#62,,True,https://lichess.org/training/nsiA4
nswMp,2b1r3/1pq2p1k/p4Q2/8/P2P1Pr1/2P5/1P3K2/7R b - - 1 30,h7g8 h1h8,719,78,88,98,endgame mate mateIn1 oneMove,https://lichess.org/9z5v6r0S/black#60,,True,https://lichess.org/training/nswMp
ntPW9,6k1/Qp3pp1/2p1p2p/8/8/2P2qPP/PP2RP1K/3r4 w - - 1 28,a7e3 d1h1,854,77,73,67,endgame mate mateIn1 oneMove,https://lichess.org/sSmV1CVN#55,,True,https://lichess.org/training/ntPW9
ntdWF,2r5/q3r3/2p1P1kR/1p1pQp2/p2P1Pp1/P5P1/1P3K2/2R5 b - - 0 34,g6h6 e5f6 h6h7 c1h1 h7g8 h1h8,1862,76,88,143,endgame exposedKing long mate mateIn3,https://lichess.org/pP8d3SdL/black#68,,True,https://lichess.org/training/ntdWF
nv2Qy,5k2/2Q3pp/3p4/4b1B1/4P1b1/P7/1rPNK2P/R5q1 w - - 3 26,e2d3 g1d4,1133,76,93,2988,mate mateIn1 middlegame oneMove,https://lichess.org/xRhGEkEO#51,,True,https://lichess.org/training/nv2Qy
nviEr,3rrkqQ/pp4p1/2p2R2/3p4/3P4/7R/PPP3P1/6K1 b - - 0 29,g7f6 h8f6 g8f7 h3h8,1158,77,94,9505,endgame mate mateIn2 short,https://lichess.org/IYvyHu2V/black#58,,True,https://lichess.org/training/nviEr
nwh45,r5k1/pp1r1p2/3p1Qp1/2p5/2P1P2R/3q3P/6P1/R6K b - - 1 30,d3d4 h4h8,1508,95,81,112,endgame mate mateIn1 oneMove,https://lichess.org/DT2wP5oN/black#60,,True,https://lichess.org/training/nwh45
nxNNG,rn5r/2Q2ppp/1k4q1/1p1R4/1q6/4PK2/5PPP/2R5 b - - 3 25,b6a6 c1a1 b4a4 a1a4 b5a4 d5a5,1833,117,79,43,long mate mateIn3 middlegame,https://lichess.org/J6kHuH3S/black#50,,True,https://lichess.org/training/nxNNG
nxyck,2bq4/2r1R2p/1p4p1/p2P1pk1/5P2/7Q/PPP3PP/2K5 b - - 0 24,g5f6 h3h4 g6g5 h4g5,1463,76,93,6410,endgame mate mateIn2 short,https://lichess.org/MfK55GqL/black#48,,True,https://lichess.org/training/nxyck
o1BmY,3R2k1/1pp2p2/p1p3p1/5bPp/7P/8/PPq1r3/K5Q1 b - - 3 32,g8g7 g1d4 f7f6 d4f6 g7h7 d8h8,1358,74,96,8109,endgame long mate mateIn3,https://lichess.org/YpQxGyXo/black#64,,True,https://lichess.org/training/o1BmY
o3vNK,3Q4/pk4p1/6r1/2qpP3/5PK1/P4B2/3B2P1/8 w - - 13 42,g4f5 c5c2 f3e4 c2e4,1394,74,95,3453,endgame fork mate mateIn2 short,https://lichess.org/gBUamFGV#83,,True,https://lichess.org/training/o3vNK
o48iJ,2r3k1/q1r3p1/2n1R1Qp/pp1p4/3P4/2P5/PP2RPPP/6K1 b - - 0 26,c6d4 e6e8 c8e8 e2e8,1191,77,89,1066,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/h9ZN5vyy/black#52,,True,https://lichess.org/training/o48iJ
o4PVh,5qk1/p4pp1/Q6R/7P/8/2r1PP2/Pr1K1P2/6R1 w - - 2 27,d2c3 f8b4 c3d3 b2d2,1488,75,97,9276,endgame mate mateIn2 short,https://lichess.org/CZsxU18w#53,,True,https://lichess.org/training/o4PVh
o4kZL,7Q/4rk1p/3p1pp1/2pP2n1/1p4Bq/1P6/6P1/5RK1 b - - 9 44,h4g4 f1f6,1751,76,91,967,endgame mate mateIn1 oneMove,https://lichess.org/4Z68J361/black#88,,True,https://lichess.org/training/o4kZL
o68BQ,6k1/ppp3p1/3p1b1p/3P3P/5q2/8/PPQ5/1K2R3 b - - 1 36,f4d4 e1e8 g8f7 c2g6,875,84,96,2048,endgame mate mateIn2 short,https://lichess.org/UOrf9Fep/black#72,,True,https://lichess.org/training/o68BQ
o6ZLz,2r1r2k/3bp3/p2p2Q1/1p1P4/2P5/1P2q3/P5PP/5R1K b - - 1 25,e8g8 g6h5 h8g7 f1f7,1347,74,92,3979,endgame mate mateIn2 short,https://lichess.org/kVONrLKo/black#50,,True,https://lichess.org/training/o6ZLz
o6n8n,2kr3r/p3qpp1/1Pp1p3/3p4/Q2P2P1/1P2P2P/2P3P1/R4NK1 b - - 0 24,a7b6 a4c6 e7c7 a1a8,1800,75,96,1443,endgame mate mateIn2 queensideAttack short,https://lichess.org/t0fYDQv3/black#48,,True,https://lichess.org/training/o6n8n
o7JLW,5rk1/pp1r1p2/5RpQ/P2q4/6P1/2p5/6P1/5R1K b - - 1 33,c3c2 f6g6 f7g6 f1f8,1788,95,81,51,discoveredAttack endgame mate mateIn2 short,https://lichess.org/QebTphpS/black#66,,True,https://lichess.org/training/o7JLW
o8hUo,4r1k1/3R3p/p5p1/5pQ1/8/1P3q1P/P4P2/6K1 w - - 2 33,g5g3 e8e1 g1h2 e1h1,1035,77,93,1483,endgame mate mateIn2 short,https://lichess.org/kG4nkBaF#65,,True,https://lichess.org/training/o8hUo
o8vH4,2qk4/2p4r/1pQ1R3/5p2/3P1p2/2P4p/PP4rP/7K b - - 1 34,g2b2 e6e8,904,81,79,155,endgame mate mateIn1 oneMove,https://lichess.org/sY6qxwcg/black#68,,True,https://lichess.org/training/o8vH4
o9A6y,8/7p/5p1k/2q3p1/P3P3/1PK2P2/3R2Q1/4r3 w - - 12 59,c3d3 e1e3,1646,202,16,36,endgame mate mateIn1 oneMove,https://lichess.org/TJEgTumb#117,,True,https://lichess.org/training/o9A6y
oBAUg,r1R3k1/5r1p/5ppQ/3pp3/8/8/q4PPP/2R3K1 b - - 2 33,a8c8 c1c8 f7f8 c8f8,714,108,91,74,endgame mate mateIn2 short,https://lichess.org/glH3cpk9/black#66,,True,https://lichess.org/training/oBAUg
oCQnv,4r1k1/p1p5/3b1Qp1/3qn3/2p2B2/5PP1/PP2P1K1/7R b - - 1 29,d5f7 h1h8,1088,75,90,193,mate mateIn1 middlegame oneMove,https://lichess.org/11aKGUuI/black#58,,True,https://lichess.org/training/oCQnv
oEBcd,3rn3/p5kp/4pp2/7q/5P1N/P5RQ/6PP/3rR1K1 b - - 4 31,g7f7 h3e6 f7f8 g3g8,1259,75,96,11499,mate mateIn2 middlegame short,https://lichess.org/Waadsbyy/black#62,,True,https://lichess.org/training/oEBcd
oEtUk,1R6/1Q6/2p3kp/P2qPp2/5Pp1/4P1P1/5K1P/3r4 w - - 4 39,b7b3 d5f3,960,79,95,873,endgame mate mateIn1 oneMove,https://lichess.org/hIsmvCab#77,,True,https://lichess.org/training/oEtUk
oGkEf,4Q3/6pk/7p/1p3r2/7K/6P1/2PR3P/5q2 w - - 6 38,e8e4 g7g5 h4g4 h6h5 g4h5 f1h3 e4h4 g5h4,1411,75,94,688,attraction discoveredAttack endgame mate mateIn4 veryLong,https://lichess.org/6ntxNh6N#75,,True,https://lichess.org/training/oGkEf
oHonu,2Q5/p1p5/2pqp3/k4p2/1P1PnP1p/4r2P/P6K/2R5 b - - 0 32,a5a4 c8a6 a4b4 c1c4,1887,76,93,597,endgame mate mateIn2 short,https://lichess.org/XPZ9qLFS/black#64,,True,https://lichess.org/training/oHonu
oL4MU,6r1/1pp3k1/3p4/p2P3Q/2P1N3/6qP/PP3nP1/5RK1 b - - 0 36,f2e4 f1f7,1600,81,87,2247,endgame master mate mateIn1 oneMove,https://lichess.org/f8vC8ya8/black#72,,True,https://lichess.org/training/oL4MU
oLzMy,5rk1/pp1brp2/4qRpQ/4N3/3p2P1/P3P3/1P5P/5RK1 b - - 1 27,e6e5 f6g6 f7g6 f1f8,1863,122,23,16,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/HXBpNW90/black#54,,True,https://lichess.org/training/oLzMy
oMZQU,7r/5pk1/2p3p1/8/2QP2p1/1P3qP1/5P2/2R3K1 w - - 7 44,c4c6 h8h1,1450,78,84,672,endgame mate mateIn1 oneMove,https://lichess.org/kXzHkrTz#87,,True,https://lichess.org/training/oMZQU
oNkp8,6k1/1p2Q2p/pPp2r2/2Pp2p1/4p3/4PqP1/P1RR1P1r/6K1 w - - 8 40,g1h2 f6h6 h2g1 h6h1,1263,76,97,15483,endgame mate mateIn2 short,https://lichess.org/9JMm5b6j#79,,True,https://lichess.org/training/oNkp8
oPZLU,1r3k2/2q4r/2p2Qp1/Pp1p4/4B3/P3P3/2K2P1R/8 b - - 1 34,h7f7 h2h8,1270,83,64,85,endgame mate mateIn1 oneMove,https://lichess.org/NDYauwSe/black#68,,True,https://lichess.org/training/oPZLU
oPgn1,8/3n1Qkp/1p1b4/pP3R2/4q3/P6P/6P1/2r2NK1 b - - 1 28,g7h6 f5h5,1642,75,95,8525,mate mateIn1 middlegame oneMove,https://lichess.org/Ip0GNTN3/black#56,,True,https://lichess.org/training/oPgn1
oPmny,6k1/1p2rp2/1Rp2Qp1/2Pp3p/5P2/P1N2rPq/4P2P/6K1 w - - 0 30,f6e7 f3f1,943,103,76,97,endgame mate mateIn1 oneMove,https://lichess.org/nZ0RzcDp#59,,True,https://lichess.org/training/oPmny
oRRDl,r1k5/3n4/2p1R3/1pP1P3/1P1P1P2/1Q6/8/q1KR4 w - - 0 41,b3b1 a1c3 b1c2 a8a1,1309,76,87,287,clearance endgame mate mateIn2 short,https://lichess.org/5TY3L5zp#81,,True,https://lichess.org/training/oRRDl
oTIHy,4r1k1/5pp1/p5P1/1p1B4/1P1R4/P5qP/2bQ4/6K1 w - - 1 29,d2g2 e8e1,1030,78,90,1779,endgame mate mateIn1 oneMove pin,https://lichess.org/CtZvySIk#57,,True,https://lichess.org/training/oTIHy
oTp7W,3r4/1p1k1prq/1PpQnR2/p1Pp1R2/P2P2p1/8/4N2P/6K1 b - - 3 39,d7e8 f6e6 f7e6 f5f8,1786,78,82,437,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/fZ6sDp3h/black#78,,True,https://lichess.org/training/oTp7W
oUEx1,6k1/pp4p1/7p/1q1p3P/3P2n1/2P5/8/1QK1R3 b - - 0 34,b5c4 e1e8 g8f7 b1g6,1065,76,94,2096,endgame mate mateIn2 short,https://lichess.org/J9pUZTvn/black#68,,True,https://lichess.org/training/oUEx1
oUJu0,k5r1/pp3p2/4p3/3P4/8/1P3qP1/P2R3p/3RQ1K1 w - - 0 33,g1h2 g8h8 h2g1 h8h1,1665,75,84,515,endgame mate mateIn2 short,https://lichess.org/f5EFPZFR#65,,True,https://lichess.org/training/oUJu0
oUhjS,8/2p5/p3p1r1/2qn1p2/3R1PPQ/3R4/P3k1KP/1r6 b - - 2 35,d5e3 d3e3 e2e3 h4f2,1165,79,93,1947,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/1AdmhrWK/black#70,,True,https://lichess.org/training/oUhjS
oVc7E,r1b3r1/2b1k1p1/p1n3Qp/1pNq1p2/8/3P4/PPP3PP/R1B1R1K1 b - - 3 21,e7f8 e1e8,924,75,100,291,mate mateIn1 oneMove opening,https://lichess.org/Z0IN3CkN/black#42,,True,https://lichess.org/training/oVc7E
