PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rooks,puzzle_ref
nO37I,5Rk1/8/6rp/5R2/1p2P2p/7P/Pr6/5K2 b - - 2 43,g8g7 f5f7,1104,183,82,8,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/nWLDLzdB/black#86,,True,https://lichess.org/training/nO37I
nOSIz,8/pp1r2kR/8/3B4/2P3K1/6P1/P3rq2/7R b - - 2 35,g7g6 h1h6,1238,75,100,347,endgame mate mateIn1 oneMove,https://lichess.org/P7rpLA4F/black#70,,True,https://lichess.org/training/nOSIz
nObM7,r1b2r2/pppp2q1/5n2/8/2B1k3/1P1R2P1/P1P4P/4KR2 b - - 0 22,d7d6 f1f4 e4e5 d3e3 f6e4 e3e4,1337,75,87,837,long mate mateIn3 middlegame,https://lichess.org/iqgHytRN/black#44,,True,https://lichess.org/training/nObM7
nQ66u,5rk1/1R4R1/7P/p1p5/2P2r2/6K1/8/8 b - - 4 41,g8h8 g7h7 h8g8 b7g7,1198,78,47,217,endgame mate mateIn2 rookEndgame short,https://lichess.org/URvqLGnk/black#82,,True,https://lichess.org/training/nQ66u
nRE9M,2k5/pp4p1/2p1p3/8/3Pn2r/1R2PPrP/P6K/2R5 w - - 3 31,f3e4 h4h3,1116,78,82,139,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/asBRW6ad#61,,True,https://lichess.org/training/nRE9M
nS9vD,8/1R5p/1p2k3/1N1pr3/R7/5PP1/4rKP1/8 w - - 1 47,f2f1 e2e1 f1f2 e5e2,746,112,94,450,endgame mate mateIn2 short,https://lichess.org/MYxR8jzU#93,,True,https://lichess.org/training/nS9vD
nSRGt,r4qB1/ppp4R/3p1pk1/2b3p1/4PpP1/2PP1P2/PP4K1/7R b - - 0 26,a8e8 g8f7 f8f7 h1h6,1843,79,66,356,endgame fork mate mateIn2 sacrifice short,https://lichess.org/foJSFbjb/black#52,,True,https://lichess.org/training/nSRGt
nSuUR,8/1kp4p/p4Bp1/6P1/3R3P/8/1r3r2/2K4R w - - 6 38,d4d1 f2c2,1127,93,62,79,endgame mate mateIn1 oneMove,https://lichess.org/aQ7YKSl8#75,,True,https://lichess.org/training/nSuUR
nTlrJ,3k2r1/p7/1p2R2P/8/3P2rK/4R3/8/8 w - - 9 50,h4h5 g8g5,1082,77,73,739,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/mb5W3m0E#99,,True,https://lichess.org/training/nTlrJ
nWF4h,3r2k1/2p2pp1/6p1/2p1p3/R1P1P2P/4KPP1/3r2n1/2R2B2 w - - 1 34,f1g2 d8d3,1106,84,87,6791,endgame master mate mateIn1 oneMove,https://lichess.org/Tj4zVMLz#67,,True,https://lichess.org/training/nWF4h
nY4p2,7r/3b2R1/p2pk3/1p1r2PP/2p5/2P5/PP3R2/6K1 b - - 0 40,h8h5 f2f6 e6e5 g7e7 d7e6 e7e6,1602,75,93,1659,endgame fork long mate mateIn3,https://lichess.org/0lppFVmU/black#80,,True,https://lichess.org/training/nY4p2
nYO32,4q1k1/1r3r1p/3p2Q1/2n1p1P1/1p2P3/1p3P1R/1PP1N3/1K5R b - - 0 27,h7g6 h3h8 g8g7 h1h7,1421,76,96,5929,mate mateIn2 middlegame short,https://lichess.org/cQ6Otnoj/black#54,,True,https://lichess.org/training/nYO32
nZjXH,3q4/1p3R2/p3p1k1/3p2p1/P1pP2Pp/2P5/1P6/5RK1 b - - 5 38,d8d6 f1f6,1061,92,85,28,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/LY76B6kD/black#76,,True,https://lichess.org/training/nZjXH
nZoG9,7r/4nppp/8/2p5/3p1P2/r5P1/k4K2/1RRB4 b - - 3 33,a3c3 b1a1 a2b2 c1b1,1538,74,88,278,endgame mate mateIn2 short,https://lichess.org/t6CEJIPT/black#66,,True,https://lichess.org/training/nZoG9
nb4VV,1k4rr/2p1q3/1p1p4/1P1bp3/Q7/2PPbN2/R5Pp/R6K b - - 5 33,e7g7 a4a8 d5a8 a2a8 b8b7 a1a7,1615,77,95,9284,long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/K1SBF3KK/black#66,,True,https://lichess.org/training/nb4VV
nbayE,8/6pk/4Q2p/4p3/5rPP/4N3/5rK1/8 w - - 0 38,g2g3 f4f3,1429,75,92,2713,endgame mate mateIn1 oneMove,https://lichess.org/443ppcxw#75,,True,https://lichess.org/training/nbayE
nc2w4,4R3/5kp1/r6p/2p2p1P/p1Pp1Bn1/P2r4/1P3PK1/4R3 b - - 3 31,g4f6 e1e7,921,75,91,296,endgame master mate mateIn1 oneMove,https://lichess.org/RGoJfqSM/black#62,,True,https://lichess.org/training/nc2w4
nc8n2,8/7p/5Rp1/3bk2P/4p1P1/2K5/r7/5R2 b - - 5 44,g6h5 f1f5,1158,76,91,1359,endgame mate mateIn1 oneMove,https://lichess.org/HMsHVoiv/black#88,,True,https://lichess.org/training/nc8n2
ncAWd,r4b1r/p1R1nQpp/1p1kNn2/3p4/8/8/4q1PP/2R4K b - - 13 28,e2e5 f7e7 f8e7 c1c6,2182,76,94,7170,mate mateIn2 middlegame sacrifice short,https://lichess.org/N2c7LURR/black#56,,True,https://lichess.org/training/ncAWd
ncLrI,7r/b3q1k1/2NP1p2/pPP5/5pP1/5P1r/8/2RR2K1 w - - 0 40,d6e7 h3h1 g1g2 h8h2,1617,75,98,6437,endgame master mate mateIn2 short,https://lichess.org/n3PBVTsn#79,,True,https://lichess.org/training/ncLrI
nflBl,r1r3k1/5pb1/3p1pp1/q2P4/ppB4Q/5P2/PPP3PR/1K5R b - - 1 22,a5c5 h4h8 g7h8 h2h8 g8g7 h1h7,1550,73,96,15514,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/FmlXR2qq/black#44,,True,https://lichess.org/training/nflBl
ngaPE,4k3/1p1R1p2/p4r2/6K1/6P1/r7/8/3R4 b - - 14 49,f6e6 d7d8 e8e7 d1d7,893,75,98,1052,endgame mate mateIn2 rookEndgame short,https://lichess.org/bjgZkXzt/black#98,,True,https://lichess.org/training/ngaPE
nhpuW,7r/p3kp2/1p5r/2p1p3/1PR5/P2P1pP1/4PP2/2R3K1 w - - 0 26,e2f3 h6h1 g1g2 h8h2,1334,85,86,38,endgame mate mateIn2 rookEndgame short,https://lichess.org/goGFJXXd#51,,True,https://lichess.org/training/nhpuW
nj4Bg,1nk2r2/1Np1q2p/p3b3/P2p4/Q2P4/1RKP3P/4r3/1R6 b - - 7 34,f8f2 b7d6 c7d6 b3b8 c8c7 b1b7,1375,101,56,56,discoveredAttack long mate mateIn3 middlegame queensideAttack,https://lichess.org/QT5LkUTz/black#68,,True,https://lichess.org/training/nj4Bg
njp4H,7r/4k1RP/3rp3/5p1R/5P2/1n2PK2/2p5/8 b - - 1 48,e7f6 h5g5 b3d2 f3g2 e6e5 g5g6,2415,80,84,336,defensiveMove endgame long mate mateIn3,https://lichess.org/zfjsZfqH/black#96,,True,https://lichess.org/training/njp4H
nlToo,1r4k1/5r1p/2n1p1Q1/q2pP1P1/p1pP4/P4N1R/4NP2/2K4R b - - 0 30,h7g6 h3h8 g8g7 h1h7,1295,76,96,4212,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/p23XTdPO/black#60,,True,https://lichess.org/training/nlToo
nmfaJ,8/pp5N/8/7R/2k1P3/P1p1K2P/3r1r2/2R5 w - - 1 42,h7g5 d2e2,1492,106,-5,21,endgame mate mateIn1 oneMove,https://lichess.org/OBq0JDAw#83,,True,https://lichess.org/training/nmfaJ
nnawe,r3r3/p2pN2k/1p1KbpRp/7R/8/8/P1P4P/8 b - - 3 37,e8e7 h5h6,1265,75,88,625,endgame mate mateIn1 oneMove,https://lichess.org/0yCpQOU7/black#74,,True,https://lichess.org/training/nnawe
npByg,4R3/2p2p2/p1Bp1r2/8/1P2R3/p2k1P2/7r/2K5 b - - 10 39,f6g6 e4e3 d3d4 e8e4,1092,77,90,837,endgame mate mateIn2 short,https://lichess.org/HY4AmTtv/black#78,,True,https://lichess.org/training/npByg
nr2jQ,6k1/pppb1r1p/3p2BR/4r1P1/2P5/2N5/PP6/2K4R b - - 0 23,h7g6 h6h8 g8g7 h1h7,1023,84,94,594,endgame mate mateIn2 short,https://lichess.org/4jGO4aPG/black#46,,True,https://lichess.org/training/nr2jQ
nrIwS,8/6k1/5p2/3B1R2/3KP2P/1Pr1rP2/8/8 w - - 3 37,b3b4 e3d3,1489,112,100,39,endgame mate mateIn1 oneMove,https://lichess.org/PGHZ6bdN#73,,True,https://lichess.org/training/nrIwS
ns9kM,r5r1/pp3p2/2p2R2/6k1/6p1/P5P1/1PP3P1/2K2R2 b - - 8 27,g8g7 f1f5,1062,86,91,783,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/cRf1adAw/black#54,,True,https://lichess.org/training/ns9kM
nsRpa,1B6/3Q2pp/p1p2p1k/1p1n3P/3P4/8/PPPK1PP1/1r2r3 w - - 1 36,d7f5 b1d1,1348,213,68,23,endgame mate mateIn1 oneMove,https://lichess.org/fwrcWcFE#71,,True,https://lichess.org/training/nsRpa
nu7nM,3r2k1/5p1p/1R2p3/1P4p1/1P2R3/4KPP1/3rB2P/3n4 w - - 1 33,e2d1 d8d3,1202,76,93,5249,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/TAoIFqeu#65,,True,https://lichess.org/training/nu7nM
nvGRG,1r2r1k1/4R1Rp/6p1/8/1p6/6PP/2p5/7K b - - 1 56,g8f8 e7f7,1249,81,83,1224,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/iZHusvPJ/black#112,,True,https://lichess.org/training/nvGRG
nvSe6,8/3b4/p7/2pN2p1/P1Prp2p/1r1p3P/5k1K/4R1R1 b - - 5 44,d3d2 g1f1,1695,75,98,865,endgame mate mateIn1 oneMove,https://lichess.org/zYdv2GmQ/black#88,,True,https://lichess.org/training/nvSe6
nvoW1,8/pp1k3p/4p2r/3p4/3P1Q2/1PP1pPrq/P5PK/5RR1 w - - 0 37,g2h3 h6h3,1095,91,100,40,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/rJG52Npx#73,,True,https://lichess.org/training/nvoW1
nwh6W,5k2/p4p2/8/3QN3/3P4/3KP3/PPr2rP1/8 w - - 1 38,d3e4 f7f5 e4d3 f2d2,1386,74,100,485,endgame mate mateIn2 short,https://lichess.org/Nrnf5wH9#75,,True,https://lichess.org/training/nwh6W
nx4VS,8/b1Rk1p1p/4p2p/P2pr3/4r3/8/5PPP/2R3K1 b - - 3 25,d7d6 c1c6,1339,195,62,30,endgame mate mateIn1 oneMove,https://lichess.org/efEdGyYd/black#50,,True,https://lichess.org/training/nx4VS
nzmSF,8/8/8/5r2/1p4R1/p1r1pk2/P1P3R1/4K3 b - - 0 56,c3c2 g2g3,1512,75,91,5139,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/5sItkhic/black#112,,True,https://lichess.org/training/nzmSF
o0SWX,1k3r2/p6p/1b6/3RP3/3P3P/P1R1Kr2/1P3P2/8 w - - 0 36,e3e4 f8f4,976,77,100,199,endgame mate mateIn1 oneMove,https://lichess.org/jJLYKVhQ#71,,True,https://lichess.org/training/o0SWX
o1aar,8/1p1k3p/p1p1R3/5N2/P2N4/1P6/3r2r1/5RK1 w - - 2 33,g1h1 g2h2 h1g1 d2g2,990,78,87,240,endgame mate mateIn2 short,https://lichess.org/zMXWiIVT#65,,True,https://lichess.org/training/o1aar
o3jyJ,7k/1r4pp/p5q1/2pPR3/2p2p2/2P2P2/Pr1B2R1/2K2Q2 w - - 0 39,g2g6 b2b1 c1c2 b7b2,1634,85,73,31,endgame mate mateIn2 queensideAttack short,https://lichess.org/B2QcWbq4#77,,True,https://lichess.org/training/o3jyJ
o3rxK,1k5r/pp4R1/1npbp3/6p1/3Pp3/PB2PP2/1P1B1P2/2R3Kr w - - 4 25,g1g2 h8h2,1251,76,79,199,mate mateIn1 middlegame oneMove,https://lichess.org/kiqF7L4X#49,,True,https://lichess.org/training/o3rxK
o4aAn,r1b1r2R/5kQ1/1p1q1p2/p2p1B2/P2P4/4P1P1/1P3PK1/7R b - - 0 32,f7g7 h1h7,1181,75,97,1930,master masterVsMaster mate mateIn1 middlegame oneMove,https://lichess.org/u9APTlNt/black#64,,True,https://lichess.org/training/o4aAn
o5BWI,2r5/pp1k1ppp/4p3/b7/3PP3/P2KB3/2r2PPP/R6R w - - 5 18,h1c1 c8c3,1472,75,86,499,endgame mate mateIn1 oneMove,https://lichess.org/GrUwwiTX#35,Queens_Gambit_Declined Queens_Gambit_Declined_Exchange_Variation,True,https://lichess.org/training/o5BWI
o5elF,8/2R2R1p/p2kp3/nr1p4/5P2/1p4PP/8/6K1 b - - 0 36,b3b2 f7d7,1093,81,89,144,endgame mate mateIn1 oneMove,https://lichess.org/BQT1wZYA/black#72,,True,https://lichess.org/training/o5elF
o6YFK,r3r1k1/p4p2/1pp3pR/3p2P1/2BpPn2/3P4/PPP2P2/2K4R b - - 0 25,d5c4 h6h8 g8g7 h1h7,1074,76,100,1150,endgame kingsideAttack mate mateIn2 short,https://lichess.org/95IKntaY/black#50,,True,https://lichess.org/training/o6YFK
o6fAc,r2k4/2R1R3/4p1p1/3pPb1r/q6p/7P/6P1/2Q4K b - - 3 40,a4a1 c7d7,1579,78,80,1008,mate mateIn1 middlegame oneMove,https://lichess.org/kjIIRWQU/black#80,,True,https://lichess.org/training/o6fAc
o7Iyf,4q1k1/pp3bb1/6p1/3pP3/3P4/1r4PQ/5PKR/7R b - - 4 37,e8e6 h3h8 g7h8 h2h8 g8g7 h1h7,1637,75,97,7972,exposedKing long master mate mateIn3 middlegame sacrifice,https://lichess.org/YHY3X7Q5/black#74,,True,https://lichess.org/training/o7Iyf
o8AZA,3r2r1/4R2R/p5k1/1p3pP1/2np1P2/8/PP5K/8 b - - 0 37,g8h8 e7g7,1261,74,97,1891,endgame master mate mateIn1 oneMove,https://lichess.org/jByh1dER/black#74,,True,https://lichess.org/training/o8AZA
o8RIT,7r/8/8/1R6/4pRp1/2k1P1P1/5PK1/7r w - - 7 61,f4e4 h8h2,975,128,100,31,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/Px5k71t8#121,,True,https://lichess.org/training/o8RIT
o9t53,5r2/8/2p3kp/pp1pR1p1/3R2P1/PP5P/2P1NrK1/8 w - - 0 30,g2g3 f8f3,986,80,100,1352,endgame mate mateIn1 oneMove,https://lichess.org/kCMSbF10#59,,True,https://lichess.org/training/o9t53
oALNl,r7/2p1R3/p2p2p1/1p3k2/4R2P/P7/1PPq2P1/6K1 b - - 4 28,d2c2 g2g4 f5f6 e4e6,1709,75,93,3368,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/tKtM0QxS/black#56,,True,https://lichess.org/training/oALNl
oAOyP,8/p2Rrp2/1p4p1/1PpR1k1p/P3r2P/1P4P1/5PK1/8 b - - 6 41,f5e6 d7d6,1437,82,86,1467,endgame master masterVsMaster mate mateIn1 oneMove rookEndgame,https://lichess.org/HsJQ3xXU/black#82,,True,https://lichess.org/training/oAOyP
oBY92,r7/r4ppp/PR6/2kpp3/2p5/2P1P3/3K1PPP/1R6 b - - 4 30,a7a6 b1b5,1227,76,94,224,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/VEyXrXLE/black#60,,True,https://lichess.org/training/oBY92
oC6Ju,8/4R1k1/4p1pp/5p2/5P1P/P2r2P1/4RK2/3q4 b - - 2 56,g7f6 e2e6,1298,297,47,15,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/5laBcxQ0/black#112,,True,https://lichess.org/training/oC6Ju
oDR35,1k1r2r1/R1p5/2p5/3qp2p/8/3PBQ1P/2P2PP1/R5K1 b - - 4 24,d5f3 a7a8 b8b7 a1a7,1370,89,86,142,endgame mate mateIn2 short,https://lichess.org/6NtX5bFS/black#48,,True,https://lichess.org/training/oDR35
oENeE,5r2/1R2Rpp1/2pk2p1/1p1p4/1P3P2/P2r3P/5PK1/8 b - - 2 32,d3a3 b7d7,1193,75,64,123,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/fpK3QWk9/black#64,,True,https://lichess.org/training/oENeE
oEVQv,4kr2/1p1R3R/4p3/2b5/3N4/P7/KP6/6r1 b - - 5 37,c5d4 h7e7,1038,77,100,603,endgame mate mateIn1 oneMove,https://lichess.org/OwFxdbLK/black#74,,True,https://lichess.org/training/oEVQv
oHwAo,3R1bk1/5R1p/r2Np3/4r1p1/pp6/1P4P1/P6P/6K1 b - - 1 32,a6d6 d8f8,1078,79,90,270,endgame mate mateIn1 oneMove,https://lichess.org/dXCER2lE/black#64,,True,https://lichess.org/training/oHwAo
oIJRh,1r3rk1/p2n3R/4p1p1/q1p1P3/Pb3P2/1Pp4R/2P2BP1/2K5 b - - 1 22,f8f7 h7h8 g8g7 h3h7,1525,116,70,24,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/VnGqmx8i/black#44,,True,https://lichess.org/training/oIJRh
oJQHv,8/8/3R3R/5pk1/8/pr4P1/r7/2K5 b - - 2 44,b3b2 d6g6,974,79,97,1844,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/7qFfiJKA/black#88,,True,https://lichess.org/training/oJQHv
oLFwB,3r2k1/Q6p/6p1/5p2/5P2/1P6/P2r1KPP/8 w - - 1 44,f2e3 d8d3,1374,86,56,224,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/90JZhHxa#87,,True,https://lichess.org/training/oLFwB
oMzxc,8/pk5p/1p6/5N2/7R/8/Pr3r1P/1K1R4 w - - 0 28,b1c1 f2c2,1047,79,93,163,endgame mate mateIn1 oneMove,https://lichess.org/GbTjsEQa#55,,True,https://lichess.org/training/oMzxc
oNL90,r5k1/3n1p2/4p1pR/3p2P1/2pP2B1/2Pn1K2/2rN1P2/7R b - - 5 35,c2d2 h6h8 g8g7 h1h7,1468,75,94,11258,mate mateIn2 middlegame short,https://lichess.org/8qC8eUG7/black#70,,True,https://lichess.org/training/oNL90
oOuVr,8/1r1r2pp/1p1P4/4p3/2p1P3/2k1KP2/1R1R1P2/8 b - - 2 41,d7d6 d2c2,1604,75,96,1515,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/kV4kOnEE/black#82,,True,https://lichess.org/training/oOuVr
oPGJU,8/1R5p/3k2p1/8/P4P2/6P1/2r3r1/4R1K1 w - - 1 34,g1f1 c2f2,1060,98,52,44,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/QlpIDDxM#67,,True,https://lichess.org/training/oPGJU
oPHgm,5r2/p6R/8/6p1/1R1n2k1/4P1P1/P2r2NP/5K2 w - - 11 28,f1e1 d2e2 e1d1 f8f1 g2e1 f1e1,1555,80,97,17861,endgame exposedKing fork long mate mateIn3,https://lichess.org/VjbSZ3qc#55,,True,https://lichess.org/training/oPHgm
oPcxU,5k2/2b3p1/1q1rR1p1/1ppQ1pPp/p2p4/P2P3P/1PPB4/4R1K1 b - - 0 30,d6d5 e6e8 f8f7 e1e7,994,76,99,986,endgame mate mateIn2 short,https://lichess.org/rys4f3hh/black#60,,True,https://lichess.org/training/oPcxU
oRKsr,3b2k1/3P3r/8/1p1RPpP1/pB3P2/4R3/2r3K1/8 w - - 5 39,g2g3 c2h2 e5e6 h7h3,2026,75,80,496,endgame mate mateIn2 quietMove short,https://lichess.org/oiGKVA1N#77,,True,https://lichess.org/training/oRKsr
oSlM9,r2q1r2/1p2pp2/p1n4R/3p2k1/3P2p1/2N3B1/PPP3P1/1K5R b - - 1 22,f8h8 h1h5,1510,89,89,4968,mate mateIn1 middlegame oneMove,https://lichess.org/FMbJpNFy/black#44,,True,https://lichess.org/training/oSlM9
oTw8v,r3r1k1/1pp1qpb1/p5p1/4p1P1/2Pn3Q/5N2/PP3PPR/2K4R b - - 7 21,e7c5 h4h8 g7h8 h2h8 g8g7 h1h7,1920,123,81,24,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/FMShvfOg/black#42,,True,https://lichess.org/training/oTw8v
oUSLk,8/8/p3rp2/1bR3p1/5P1k/6R1/6PK/8 b - - 4 44,g5f4 g3h3 h4g4 c5h5 f4f3 h3h4,1803,75,95,13111,endgame long mate mateIn3,https://lichess.org/iL16A9B9/black#88,,True,https://lichess.org/training/oUSLk
oWtRr,r6r/pR4pp/3kp3/3p3q/3P4/2N1n2P/P5P1/1R5K b - - 2 27,h5g6 c3b5 d6c6 b5a7 a8a7 b1b6,2057,174,77,12,long mate mateIn3 middlegame sacrifice,https://lichess.org/5U6nGpHI/black#54,,True,https://lichess.org/training/oWtRr
oWv47,8/P7/1knR4/8/8/1PR5/1KP5/1r3r2 w - - 9 63,b2a3 b1a1 a3b2 f1b1,945,76,100,142,endgame mate mateIn2 short,https://lichess.org/AJJqfLZu#125,,True,https://lichess.org/training/oWv47
oX9LI,4k2r/1r1p1ppp/1ppQp3/4P3/2q5/P4R2/1P4PP/1K3R2 b k - 1 24,h8f8 d6f8 e8f8 f3f7 f8e8 f7f8 e8e7 f1f7,1655,74,100,456,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/xJtlUOJi/black#48,,True,https://lichess.org/training/oX9LI
oXTRP,4r3/1p3R2/p1p3kp/8/1P1P2PP/8/r7/5R1K b - - 2 33,e8e2 f1f6,1256,78,100,129,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/ElJgJ54l/black#66,,True,https://lichess.org/training/oXTRP
oXfgK,8/ppp1Rk2/2p5/3r2p1/1P1P2P1/8/P6r/3KR3 b - - 2 28,f7f6 e1e6,1474,105,72,68,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/UibrWPVG/black#56,,True,https://lichess.org/training/oXfgK
oXxoo,8/1bR5/4Bp1k/p3pP2/Pp5p/1P5P/3r2r1/4RK2 w - - 5 44,c7b7 d2f2,1003,76,100,264,endgame mate mateIn1 oneMove,https://lichess.org/28R141A3#87,,True,https://lichess.org/training/oXxoo
oag5p,r4R2/1b2r1kp/p2pp1p1/1pp3q1/4P1n1/P1NP1Q2/BPP3P1/5RK1 b - - 3 26,g5h6 f3f7 e7f7 f1f7,2106,78,89,1952,mate mateIn2 middlegame sacrifice short,https://lichess.org/OK68Otuu/black#52,,True,https://lichess.org/training/oag5p
ocueX,r1b3R1/ppp3r1/4pNkp/2BnP3/8/8/PPP4P/2K3R1 b - - 7 27,g6f7 g1g7,1084,202,33,6,mate mateIn1 middlegame oneMove,https://lichess.org/Ib9c8zfo/black#54,,True,https://lichess.org/training/ocueX
odX3B,8/kp6/p7/P1p1R3/2B4P/1PP3P1/3r2r1/4R1K1 w - - 3 37,g1f1 d2f2,969,86,88,191,endgame mate mateIn1 oneMove,https://lichess.org/pFelSINk#73,,True,https://lichess.org/training/odX3B
ofgOK,5r2/pp2R2p/5kp1/5p2/2rP3P/P7/1P3PP1/4R1K1 b - - 0 32,c4d4 e1e6,1041,78,91,1903,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/4KfggYXw/black#64,,True,https://lichess.org/training/ofgOK
ogAIa,7r/2nb1pk1/p3p1p1/Pp2P1Q1/3p4/3BP1P1/5P1r/R4RK1 w - - 0 35,e3d4 h2h1 g1g2 d7c6 d4d5 c6d5 d3e4 d5e4 f2f3 h8h2,1650,75,97,3357,kingsideAttack mate mateIn5 middlegame veryLong,https://lichess.org/ujErx4JW#69,,True,https://lichess.org/training/ogAIa
ohyNa,r6r/p4Rpp/1pk5/2p5/2P4P/P5P1/8/3R2K1 b - - 0 29,g7g6 f7d7 b6b5 d1d6,2214,76,93,605,endgame mate mateIn2 rookEndgame short,https://lichess.org/gbaaDiym/black#58,,True,https://lichess.org/training/ohyNa
ohyPI,r2r4/p4R2/2pp4/5R2/5k2/1B2p3/P1Pb2PP/7K b - - 0 36,f4e4 f5f4 e4e5 f7f5,1506,75,79,158,endgame mate mateIn2 short,https://lichess.org/yifRZGbv/black#72,,True,https://lichess.org/training/ohyPI
oiIsp,1q1r2k1/5rnR/3bQ1p1/3p2P1/B2P1P2/2P5/3B2K1/7R b - - 2 31,g7e6 h7h8 g8g7 h1h7,904,81,95,685,master mate mateIn2 middlegame short,https://lichess.org/z93mPJEI/black#62,,True,https://lichess.org/training/oiIsp
oj4ES,8/2b3p1/2R5/3k1p2/3r1Pr1/P1R2KP1/8/8 b - - 3 48,c7f4 c3c5,1385,94,61,110,endgame mate mateIn1 oneMove,https://lichess.org/1WGng8fS/black#96,,True,https://lichess.org/training/oj4ES
ojER0,7r/2p5/1p1p1k2/pP2p3/P1P2pPr/R1NP1b2/5R2/6K1 w - - 0 36,f2f3 h4h1 g1g2 h8h2,1433,81,85,89,endgame mate mateIn2 short,https://lichess.org/wSZPJo2X#71,,True,https://lichess.org/training/ojER0
ojrQk,r6k/pp3p1p/2b1pp2/4p3/3b3R/2NB3R/PP3r1P/4K3 b - - 1 23,a8e8 h4h7 h8g8 h7h8 g8g7 h3h7,1460,77,94,5634,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/oLnJw8EB/black#46,,True,https://lichess.org/training/ojrQk
okmf7,4R3/ppqn1kbp/2pp1pp1/3n4/3P1B2/2P2B2/PP1N1PPP/4R1K1 b - - 2 17,d5f4 e1e7,1170,74,96,193,mate mateIn1 middlegame oneMove,https://lichess.org/1GxxCze3/black#34,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,True,https://lichess.org/training/okmf7
olI02,2nQ1nk1/pr3r1R/1q4p1/3pPp2/BBpP4/P4P2/1P3PK1/7R b - - 0 32,b6d8 h7h8 g8g7 b4f8 f7f8 h1h7,1860,75,92,913,exposedKing kingsideAttack long master masterVsMaster mate mateIn3 middlegame,https://lichess.org/NAUGdStx/black#64,,True,https://lichess.org/training/olI02
olufB,1r3Rk1/2Q3p1/3p3p/4p2P/4P3/2KPq3/Pr6/5R2 b - - 6 32,g8h7 c7g7 h7g7 f1f7,1869,81,74,127,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/0pntckZz/black#64,,True,https://lichess.org/training/olufB
omiv3,r3r3/p5R1/b1pbp2k/6Rp/3P2pB/2N5/PPP5/6K1 b - - 0 29,d6f4 g5g6,1117,79,92,773,mate mateIn1 middlegame oneMove,https://lichess.org/3GZmDEVM/black#58,,True,https://lichess.org/training/omiv3
omkDs,8/4R3/3p2pk/3N2p1/3P1p2/5P2/1r4rP/4R1K1 w - - 0 35,g1f1 b2f2,1137,122,47,37,endgame mate mateIn1 oneMove,https://lichess.org/fiheSdrB#69,,True,https://lichess.org/training/omkDs
ooxXp,8/p4p1p/N1B1pk2/3p1p2/3P4/P1R2P2/1r4rP/4R1K1 w - - 0 24,g1f1 b2f2,959,77,96,547,endgame mate mateIn1 oneMove,https://lichess.org/yAtlN8ss#47,,True,https://lichess.org/training/ooxXp
opYOS,3q4/1p1r1rpk/1npp2RQ/p3pP2/2P1P3/1P5R/6PP/6K1 b - - 0 30,g7h6 h3h6,996,75,99,1221,endgame mate mateIn1 oneMove,https://lichess.org/X53TaBrE/black#60,,True,https://lichess.org/training/opYOS
orthN,8/4k2p/1pB3p1/2p5/P3n3/1P2P3/3r1r1P/2RRK3 w - - 2 29,c6e4 d2e2,1178,183,89,42,endgame master mate mateIn1 oneMove,https://lichess.org/43vWs0ot#57,,True,https://lichess.org/training/orthN
osAsw,8/r1p1kR2/2p4p/3p4/3Pp1rq/2p1P3/4Q1P1/5RK1 b - - 9 34,e7e6 e2g4 h4g4 f1f6,1996,76,89,2943,endgame mate mateIn2 sacrifice short,https://lichess.org/OIS28wqN/black#68,,True,https://lichess.org/training/osAsw
