PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Knight,puzzle_ref
agw8O,8/pp3pp1/4k1p1/n3b3/8/P4P2/1Pr2BPP/K2R1R2 w - - 0 25,d1e1 a5b3 a1b1 c2b2,1526,75,86,198,endgame mate mateIn2 short,https://lichess.org/tTfB0lur#49,,True,https://lichess.org/training/agw8O
atzFj,r2k3r/1p3Rp1/p2P4/7p/5N1P/2q2P2/P5P1/1K1R4 b - - 0 27,a8c8 f4e6 d8e8 f7e7,1763,81,89,70,endgame mate mateIn2 short,https://lichess.org/Zhu0GXwS/black#54,,True,https://lichess.org/training/atzFj
axOlv,8/p2r1pp1/8/2Rk3p/3pNP2/1P1Kn1PP/P7/8 b - - 2 33,d5e6 c5e5,1604,76,91,569,endgame mate mateIn1 oneMove,https://lichess.org/c51i61JA/black#66,,True,https://lichess.org/training/axOlv
ayQVX,2r1k1r1/4n1R1/2p1N3/3NPp1p/1q1P4/8/1PPQ1PPP/5RK1 b - - 0 18,b4d2 g7e7,1318,75,99,2002,mate mateIn1 middlegame oneMove,https://lichess.org/AhLheHBf/black#36,French_Defense French_Defense_Normal_Variation,True,https://lichess.org/training/ayQVX
b4igY,5k2/p5Rp/5P2/1pp3N1/8/3K4/P6r/4r3 b - - 8 37,e1f1 g5e6 f8e8 g7e7,1865,76,100,97,endgame mate mateIn2 short,https://lichess.org/bDpRR3bW/black#74,,True,https://lichess.org/training/b4igY
b5IXL,3k4/7R/3NP3/5K2/5P2/1r5p/4r3/8 b - - 2 55,b3e3 h7d7,1905,79,85,264,endgame mate mateIn1 oneMove,https://lichess.org/l2a3dfmO/black#110,,True,https://lichess.org/training/b5IXL
b9Cvz,6k1/R7/P2p4/2p3N1/4NPbP/4r3/6PK/r3b3 b - - 2 31,g8h8 a7h7 h8g8 e4f6 g8f8 h7f7,1911,79,89,114,exposedKing fork long mate mateIn3 middlegame,https://lichess.org/jXMKMFly/black#62,,True,https://lichess.org/training/b9Cvz
b9wKX,5r2/p3kBRR/2pNp3/1p1nP3/1P3r2/P5K1/2p5/8 b - - 0 36,c2c1q f7e8 f4f7 g7f7 f8f7 h7f7 e7d8 f7d7,1894,80,84,64,discoveredAttack mate mateIn4 middlegame veryLong,https://lichess.org/7XLoMQ9S/black#72,,True,https://lichess.org/training/b9wKX
bAZ9T,N2r4/pp3kpp/5p2/8/1b2b3/6B1/PPn2PPP/2RK1B1R w - - 4 21,d1e2 d8d2,1241,76,95,1346,mate mateIn1 middlegame oneMove,https://lichess.org/hmsDBwwK#41,,True,https://lichess.org/training/bAZ9T
bRl0L,2k5/3R1Rpp/3P4/8/1n6/pr4P1/7P/1K6 w - - 3 47,b1a1 b4c2 a1a2 b3b2,1079,79,100,66,endgame mate mateIn2 short,https://lichess.org/iKwJqRpW#93,,True,https://lichess.org/training/bRl0L
beqnW,r4n2/pp1R4/2p2N1k/4pn1B/8/7P/PPP5/6RK b - - 2 27,f8d7 g1g6,1132,83,88,65,endgame mate mateIn1 oneMove,https://lichess.org/dCf4Ir7m/black#54,,True,https://lichess.org/training/beqnW
biD2C,1R6/8/1p6/4Bp2/P4P2/5k2/r3n3/7K w - - 24 63,b8b6 e2g3 h1g1 a2g2,1903,76,92,310,endgame mate mateIn2 short,https://lichess.org/b3RLXfUf#125,,True,https://lichess.org/training/biD2C
bonCh,6k1/5ppp/6b1/p1Nn4/3P4/2P3P1/Pr1K4/4RR2 w - - 0 26,d2d1 d5c3 d1c1 b2c2,1760,75,99,683,endgame mate mateIn2 short,https://lichess.org/Qd5qXhtN#51,,True,https://lichess.org/training/bonCh
brssi,4k3/1R6/4NK2/6p1/3p2r1/8/5n1P/8 b - - 0 41,d4d3 b7e7,1846,77,83,288,endgame mate mateIn1 oneMove,https://lichess.org/ODj3C4So/black#82,,True,https://lichess.org/training/brssi
bw2fJ,8/6pp/4np1k/R7/3n2PN/7P/P6r/1K6 b - - 0 44,h2h3 a5h5,1351,75,94,594,endgame mate mateIn1 oneMove,https://lichess.org/RXg8CrZj/black#88,,True,https://lichess.org/training/bw2fJ
c5oqN,1R6/8/1P3p2/2np1P2/3N4/2k5/1r6/2K5 w - - 0 51,d4e6 c5d3 c1d1 b2d2,1766,75,100,326,endgame mate mateIn2 short,https://lichess.org/TrzQH4by#101,,True,https://lichess.org/training/c5oqN
cJTxz,6k1/ppp5/3p2P1/3PnB2/2P3Rp/1P6/P2Br2r/3R2K1 w - - 4 37,d2f4 e5f3 g1f1 h2f2,1231,156,100,7,mate mateIn2 middlegame short,https://lichess.org/z3fGFVH3#73,,True,https://lichess.org/training/cJTxz
cJdW3,4k1r1/1R5p/p3NBp1/3p4/8/4PK2/q4PPP/8 b - - 1 31,d5d4 b7e7,1609,77,95,1692,endgame mate mateIn1 oneMove,https://lichess.org/rzR41Oda/black#62,,True,https://lichess.org/training/cJdW3
cOB9b,8/P3p3/1Q2Pp2/1P1P1n2/8/5k2/r7/6K1 w - - 1 42,b6b7 a2g2 g1f1 f5e3 f1e1 g2e2,2105,78,91,330,endgame exposedKing long mate mateIn3,https://lichess.org/wdHKzmVw#83,,True,https://lichess.org/training/cOB9b
cbi6g,1r2k3/p7/4P3/N2p3p/1n3N1P/2p2P1B/2P5/1K1R4 w - - 0 38,b1a1 b4c2 a1a2 b8b2,1125,75,87,235,endgame mate mateIn2 short,https://lichess.org/ijzJS1Sd#75,,True,https://lichess.org/training/cbi6g
cdVVD,k1r5/pb2P2R/1p6/8/3p1QP1/P2Pnp2/1P1K4/8 w - - 1 41,f4f7 c8c2 d2e1 c2e2,2089,82,81,53,endgame mate mateIn2 short,https://lichess.org/IlyaWxCg#81,,True,https://lichess.org/training/cdVVD
cgY9I,4r2k/1R6/6KN/7p/5P1P/5r2/8/8 b - - 0 49,f3f4 b7h7,1375,101,89,24,endgame mate mateIn1 oneMove,https://lichess.org/6VmIHMO5/black#98,,True,https://lichess.org/training/cgY9I
cjcvD,r2k2r1/5Rp1/2bP4/2N5/pPp5/8/P6P/6K1 b - - 3 30,a8b8 c5e6 d8e8 f7e7,1475,75,99,784,endgame mate mateIn2 short,https://lichess.org/gqXTXa5U/black#60,,True,https://lichess.org/training/cjcvD
cwAO3,5k2/7R/5NPp/p1p2n2/8/8/1P1K4/r7 b - - 3 36,a1g1 h7f7,1726,77,82,345,endgame master mate mateIn1 oneMove,https://lichess.org/vfAiJlkb/black#72,,True,https://lichess.org/training/cwAO3
dM7cX,2kB4/1b4pp/4pp2/5n2/1PN2P2/8/7r/R3RK2 w - - 0 32,d8b6 f5g3 f1g1 h2g2,1656,353,100,6,mate mateIn2 middlegame short,https://lichess.org/b57gQk3A#63,,True,https://lichess.org/training/dM7cX
dNIjS,6k1/1R6/5nNP/8/8/4K3/1p4P1/5r2 b - - 2 49,b2b1q b7g7,1738,255,100,19,endgame mate mateIn1 oneMove,https://lichess.org/5P1BTYyL/black#98,,True,https://lichess.org/training/dNIjS
dPA6C,4k3/1b5Q/p3pB2/1p5p/2n2n1P/6P1/P5r1/2R3K1 w - - 1 28,g1f1 c4e3 f1e1 g2e2,2031,79,83,115,mate mateIn2 middlegame short,https://lichess.org/pAU4vJ6i#55,,True,https://lichess.org/training/dPA6C
dRmnw,8/8/p2p1kr1/1p4N1/3b1RKP/P7/1P6/8 b - - 0 40,f6e5 f4f5,1840,101,81,90,endgame master mate mateIn1 oneMove,https://lichess.org/5aguxqOf/black#80,,True,https://lichess.org/training/dRmnw
de55t,6k1/2R4p/b3pN2/3p2pB/2rb4/8/6PP/4K3 b - - 11 42,g8f8 c7f7,1774,86,85,157,endgame master mate mateIn1 oneMove,https://lichess.org/wp6apwyc/black#84,,True,https://lichess.org/training/de55t
dkQoY,2k5/1p3R2/p1p1p3/3p1P2/3P4/1Pn1n3/P2N3r/1B2K3 w - - 0 31,f5e6 h2e2,1673,78,89,726,endgame mate mateIn1 oneMove,https://lichess.org/dG54pqIq#61,,True,https://lichess.org/training/dkQoY
dm5M0,3R4/1kp1B3/p1p5/P7/1P4n1/2P3rp/8/4R2K w - - 0 41,d8h8 g4f2 h1h2 g3g2,1287,290,38,3,endgame mate mateIn2 short,https://lichess.org/qC5D9xMx#81,,True,https://lichess.org/training/dm5M0
dpzQI,2r4k/5R2/1q2p2p/p2pP1pN/1b4QN/7P/PP3PP1/3b2K1 b - - 0 28,d1g4 h4g6 h8g8 f7g7,1759,121,67,18,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/2KGBTV1a/black#56,,True,https://lichess.org/training/dpzQI
dvfys,8/7k/p2N2pp/1pP5/1P5P/P5P1/3rrn2/R4RK1 w - - 0 29,a1e1 f2h3 g1h1 e2h2,1322,90,82,52,endgame mate mateIn2 short,https://lichess.org/8KvAa2EY#57,,True,https://lichess.org/training/dvfys
eArtl,r3nrk1/1R2RNb1/6p1/2p4p/5P1P/pPN5/P1P3P1/2K5 b - - 0 26,g7c3 f7h6 g8h8 e7h7,930,97,67,27,mate mateIn2 middlegame short,https://lichess.org/iogLyd3u/black#52,,True,https://lichess.org/training/eArtl
eNrWn,8/6R1/p1pk1p2/K1n2P2/5N2/P7/1rP5/8 w - - 0 37,g7f7 b2b5,1272,75,100,392,endgame master mate mateIn1 oneMove,https://lichess.org/JNIoYeBK#73,,True,https://lichess.org/training/eNrWn
eUBj6,r3r1k1/1b1R3p/5nNQ/p3p3/1p2P3/5P2/1PPK2P1/q6R b - - 3 24,a1h1 d7g7,1337,76,94,1127,mate mateIn1 middlegame oneMove,https://lichess.org/RiSsL3Ld/black#48,,True,https://lichess.org/training/eUBj6
eclen,6k1/1N6/1R6/2p5/6pn/4r3/P2r2PK/6R1 w - - 0 39,b7c5 e3h3,1723,76,100,235,endgame master mate mateIn1 oneMove pin,https://lichess.org/VWNLhCSE#77,,True,https://lichess.org/training/eclen
edO8T,1r5k/p1p2R2/3p1pKN/b3p3/4P2P/3P4/8/8 b - - 0 37,a5d2 f7h7,1102,80,100,58,endgame mate mateIn1 oneMove,https://lichess.org/0tUTDBxH/black#74,,True,https://lichess.org/training/edO8T
eyyN2,4k3/pR6/1b2NK2/6P1/6r1/8/8/8 b - - 3 48,g4g1 b7e7,1801,78,87,451,endgame master mate mateIn1 oneMove,https://lichess.org/5J0YEKTN/black#96,,True,https://lichess.org/training/eyyN2
f5MW4,8/8/8/6N1/8/2kn1PR1/7r/3K4 w - - 0 44,f3f4 h2d2,1686,81,94,1586,endgame mate mateIn1 oneMove,https://lichess.org/7Zp2FTUy#87,,True,https://lichess.org/training/f5MW4
f6H4W,2r4k/pR3R1p/6pN/2pp4/4p3/2q1Q2P/P1P3K1/8 b - - 0 36,c3e3 f7h7,1029,77,87,141,endgame mate mateIn1 oneMove,https://lichess.org/U9kbgZSM/black#72,,True,https://lichess.org/training/f6H4W
f7BqR,3k4/1R3N2/4K3/p7/8/3bp1P1/5r2/8 b - - 5 51,d8c8 f7d6 c8d8 b7d7,1675,75,94,396,endgame mate mateIn2 short,https://lichess.org/X628LILR/black#102,,True,https://lichess.org/training/f7BqR
fXQMn,5r2/ppp2pkp/5Np1/5bP1/8/1BP2PK1/Pr6/7R b - - 1 24,f8d8 h1h7 g7f8 h7f7,1619,74,93,741,endgame mate mateIn2 short,https://lichess.org/KaJPRwrA/black#48,,True,https://lichess.org/training/fXQMn
fYljq,1r4k1/3nRpB1/p6N/3p2pP/2b5/5P2/PP3KP1/1Bb5 b - - 3 32,g8g7 e7f7 g7h8 f7h7,1840,76,89,283,fork mate mateIn2 middlegame short,https://lichess.org/TDGJbaMl/black#64,,True,https://lichess.org/training/fYljq
feBHk,6k1/b3rp1p/8/1B1b2p1/P4B2/3K1nPP/1PPN4/R7 w - - 0 29,f4d6 e7e3,1480,78,93,8579,master mate mateIn1 middlegame oneMove,https://lichess.org/2R3RtOL1#57,,True,https://lichess.org/training/feBHk
fi4OD,bR3r2/4Np2/p4Ppk/3p2Np/2n5/6R1/P1r4P/6K1 b - - 11 33,f8b8 e7f5 g6f5 g5f7 h6h7 g3g7,2420,78,99,438,long mate mateIn3 middlegame sacrifice,https://lichess.org/qrlRSvLe/black#66,,True,https://lichess.org/training/fi4OD
fjFQs,R7/5k2/P1N5/3p1PP1/8/6np/r7/6K1 w - - 4 47,a8h8 a2g2,1813,76,96,2367,endgame master mate mateIn1 oneMove,https://lichess.org/lMTOYPH5#93,,True,https://lichess.org/training/fjFQs
fmxOx,8/pR6/2pk3p/8/4P3/1BP1np2/PP5r/4K3 w - - 0 37,b7f7 h2e2,1819,79,90,495,endgame mate mateIn1 oneMove,https://lichess.org/mACvq4EU#73,,True,https://lichess.org/training/fmxOx
fowlc,8/7k/p1p5/1p4p1/1P1r1pP1/1R1n2P1/P3r1KP/2BR4 w - - 0 40,g2f3 e2f2,1433,75,100,830,endgame mate mateIn1 oneMove,https://lichess.org/k3GVJTCe#79,,True,https://lichess.org/training/fowlc
fq0Rz,5rk1/1R1R1N1p/p3p1p1/7n/8/4K3/r5PP/8 b - - 4 33,a2g2 f7h6 g8h8 d7h7,1063,75,100,232,discoveredAttack endgame mate mateIn2 short,https://lichess.org/ydHnt74q/black#66,,True,https://lichess.org/training/fq0Rz
frHbi,8/6p1/8/p4P2/P1B5/1P4nk/1r6/3R2K1 w - - 2 39,d1d7 b2g2,1695,108,75,72,endgame master mate mateIn1 oneMove,https://lichess.org/ViPQZhTG#77,,True,https://lichess.org/training/frHbi
g60nU,8/3PRp1p/5kp1/2p5/8/2P2prn/8/3R3K w - - 0 37,d7d8q h3f2 h1h2 g3g2,1735,77,100,72,endgame fork mate mateIn2 short,https://lichess.org/cUI2Pm4T#73,,True,https://lichess.org/training/g60nU
g7CaO,8/1p2NR2/1p3Ppk/5p1p/1P2b2P/P6K/6r1/8 b - - 1 36,g6g5 e7g8 h6g6 f7g7,1842,80,92,466,endgame mate mateIn2 short,https://lichess.org/NgFad7Qp/black#72,,True,https://lichess.org/training/g7CaO
g7KtC,6r1/kp2Rp2/7p/3pB3/8/1B4nP/PPP1n2K/8 w - - 4 36,b3d5 g3f1 h2h1 g8g1,1225,75,100,133,endgame mate mateIn2 short,https://lichess.org/3L5Pe2L1#71,,True,https://lichess.org/training/g7KtC
g8Iz5,4r1k1/3R1p2/p6N/1p6/5p1P/4nP2/PbB3P1/7K b - - 0 32,g8g7 d7f7 g7h8 f7h7,1347,75,99,1756,endgame mate mateIn2 short,https://lichess.org/GJcOS241/black#64,,True,https://lichess.org/training/g8Iz5
gAvnp,r6k/8/3N3P/6R1/8/p5P1/6PK/r7 b - - 1 52,a3a2 d6f7 h8h7 g5g7,819,80,100,62,endgame mate mateIn2 short,https://lichess.org/3AEnz61S/black#104,,True,https://lichess.org/training/gAvnp
gDydU,8/k1K1N3/8/7P/r7/1R6/1p6/2b5 b - - 7 62,a4a1 e7c6 a7a6 b3b6,1688,91,55,31,endgame mate mateIn2 short,https://lichess.org/OevHOebY/black#124,,True,https://lichess.org/training/gDydU
gL3hq,r7/pp5k/1np3p1/6N1/4N3/3P2P1/PP1K1R2/6q1 b - - 3 27,h7g7 f2f7 g7h8 f7h7 h8g8 e4f6 g8f8 h7f7,1655,75,96,679,endgame mate mateIn4 veryLong,https://lichess.org/x1nfs7jt/black#54,,True,https://lichess.org/training/gL3hq
gXFrG,Q7/1R5p/6pk/2n5/8/2P1p1P1/1P3r2/4K3 w - - 3 49,b7e7 c5d3 e1d1 f2d2,1733,76,86,115,endgame mate mateIn2 short,https://lichess.org/furJOsRj#97,,True,https://lichess.org/training/gXFrG
ghFM0,6k1/R7/5KNp/7P/P4p2/8/5rb1/8 b - - 0 41,f2c2 a7g7,1731,78,84,542,endgame mate mateIn1 oneMove,https://lichess.org/XEtlcxkD/black#82,,True,https://lichess.org/training/ghFM0
gmIaW,Rb1r4/1Pk2pp1/6n1/2NPp3/2P1P3/2KB2P1/7r/8 b - - 0 39,c7b6 a8a6 b6c7 a6c6,1919,76,94,1167,mate mateIn2 middlegame short,https://lichess.org/x8uQc36b/black#78,,True,https://lichess.org/training/gmIaW
gpCpF,8/1k3p2/p2P3p/1p5P/1P3P2/Pnp5/4r3/1K1R2R1 w - - 0 51,d1c1 e2b2,1512,78,89,812,endgame master mate mateIn1 oneMove,https://lichess.org/2Xcf5amJ#101,,True,https://lichess.org/training/gpCpF
h5mAB,8/8/p1nB4/1k6/2r5/2KR3P/PPP5/8 w - - 17 49,c3b3 c6a5 b3a3 c4a4,1246,75,72,179,endgame mate mateIn2 short,https://lichess.org/9pIUXVwr#97,,True,https://lichess.org/training/h5mAB
h7wxl,2k2b1N/3r2pp/p3p3/1p3n2/2n5/P1NK1P2/1P4PP/2BB3R w - - 0 24,d3e4 d7d4,1143,75,100,69,hookMate mate mateIn1 middlegame oneMove,https://lichess.org/7aicqDF4#47,,True,https://lichess.org/training/h7wxl
hKssf,3r1k2/6q1/pp1r1pNQ/2p5/8/8/PP3PPP/4R1K1 b - - 2 33,f8f7 e1e7 f7g8 e7g7,1301,75,86,371,endgame mate mateIn2 short,https://lichess.org/77lF1cgc/black#66,,True,https://lichess.org/training/hKssf
hYb1A,8/2R4B/5p2/4k3/P7/1nb1P1P1/3rP2P/2K5 w - - 5 40,c1b1 d2b2,1154,75,100,818,endgame mate mateIn1 oneMove,https://lichess.org/QBdb7FV2#79,,True,https://lichess.org/training/hYb1A
hZmc2,8/8/8/3R4/2kbp1PP/8/1r1n1P2/3RK3 w - - 9 54,d5d7 d2f3 e1f1 b2f2,1178,76,100,201,discoveredAttack endgame mate mateIn2 short,https://lichess.org/DXEV6PMK#107,,True,https://lichess.org/training/hZmc2
haxvh,1q3rk1/1nbR1Npp/7Q/2p2B2/8/2P4P/1P3PP1/6K1 b - - 2 34,g7h6 f7h6 g8h8 d7h7,1001,80,100,92,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/4wRjvr7s/black#68,,True,https://lichess.org/training/haxvh
hkGkw,6R1/8/8/2pp1p2/2r3k1/8/3KNn2/8 b - - 7 60,g4f3 g8g3 f3e4 g3e3,1334,75,100,505,endgame mate mateIn2 short,https://lichess.org/DEOseI86/black#120,,True,https://lichess.org/training/hkGkw
hsRRb,6k1/1p2R3/2p1PNp1/p6p/P1b5/5K2/1Pr5/8 b - - 2 52,g8f8 e7f7,1583,76,90,352,endgame mate mateIn1 oneMove,https://lichess.org/Y3TnM4ji/black#104,,True,https://lichess.org/training/hsRRb
hvik9,2r5/1p3pR1/8/2Pp1N1k/Pp2pB2/7r/4K3/8 b - - 5 48,c8c5 g7g5,1729,79,70,85,endgame mate mateIn1 oneMove,https://lichess.org/6ZZiToiM/black#96,,True,https://lichess.org/training/hvik9
hvuKK,5knR/r6K/p5p1/1p3p2/2p2Pb1/P5P1/2P5/2R2B2 w - - 5 37,h7g6 a7g7,920,75,100,138,endgame mate mateIn1 oneMove,https://lichess.org/VYIbrm3n#73,,True,https://lichess.org/training/hvuKK
i2zm0,8/Rb5p/5kp1/1pp1N3/1P4P1/1B6/2PrnPP1/4RK2 w - - 4 41,f2f4 e2g3 f1g1 d2g2,1347,88,56,54,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/z1kkW4VL#81,,True,https://lichess.org/training/i2zm0
i3JgW,6k1/2p1B1pp/8/2p2b2/1p6/1Pn2P2/6PP/R1Kr1B1R w - - 5 32,c1b2 d1d2 b2c1 d2c2,1511,75,99,2088,mate mateIn2 middlegame short,https://lichess.org/eQfn2gwg#63,,True,https://lichess.org/training/i3JgW
i40fy,r1b2b1r/pp1knNBp/2pp4/8/4R3/8/P1P2PPP/4R1K1 b - - 0 16,f8g7 e4e7,1132,184,82,7,mate mateIn1 middlegame oneMove,https://lichess.org/iWRsyGBf/black#32,Italian_Game Italian_Game_Scotch_Gambit,True,https://lichess.org/training/i40fy
i5tPA,r6r/p3kp2/1pp2Nnp/5b2/2B5/4PN2/P4PPP/1R1R2K1 b - - 0 24,f5b1 d1d7 e7f8 d7f7,1026,118,100,13,master mate mateIn2 middlegame short,https://lichess.org/f17I1NUt/black#48,,True,https://lichess.org/training/i5tPA
iMftF,1k6/p6R/1pNP4/8/5p2/2p5/5K2/3r4 b - - 1 49,b8c8 h7c7,1584,406,100,9,endgame mate mateIn1 oneMove,https://lichess.org/WY2S0qeF/black#98,,True,https://lichess.org/training/iMftF
iUQcO,2r5/p4N1k/1p2p2P/3p4/3n4/8/PP6/1K4R1 b - - 0 38,c8f8 g1g7,1174,76,91,248,endgame mate mateIn1 oneMove,https://lichess.org/uQq9v6if/black#76,,True,https://lichess.org/training/iUQcO
iVTON,6k1/4B3/3p2B1/2p4R/2Pb4/3P1nPP/1r6/5K2 w - - 10 36,g6e8 b2f2,1665,114,64,52,endgame master mate mateIn1 oneMove,https://lichess.org/Pc0f4Wr1#71,,True,https://lichess.org/training/iVTON
iaKRk,8/8/5p2/2nk4/rK2p2P/p3P1P1/3P4/B2R1R2 w - - 1 37,b4c3 a4c4,976,133,82,49,endgame mate mateIn1 oneMove,https://lichess.org/0RCgEwt2#73,,True,https://lichess.org/training/iaKRk
ii1KG,5r1k/2R3R1/7N/7B/5p2/7P/p4PPK/4r3 b - - 2 49,a2a1q g7h7,1169,77,100,116,mate mateIn1 middlegame oneMove,https://lichess.org/YZW6pWUC/black#98,,True,https://lichess.org/training/ii1KG
iqbzG,6k1/5ppp/1p6/p6n/P5R1/B1N4P/BP1r2P1/4n2K w - - 15 42,g4e4 h5g3 h1g1 d2g2,1947,76,88,103,fork mate mateIn2 middlegame short,https://lichess.org/ooPLR2GO#83,,True,https://lichess.org/training/iqbzG
jGFlf,1r1k4/p4N1p/1q3Pp1/2Q1R2n/8/3P3P/8/6K1 b - - 0 36,d8d7 e5e7,1395,139,25,16,endgame mate mateIn1 oneMove,https://lichess.org/VAQYnaGz/black#72,,True,https://lichess.org/training/jGFlf
jN8l0,7r/5pp1/3p1NRk/5P2/1p2P3/rP5K/8/6R1 b - - 6 41,f7g6 g1g6,1284,75,100,173,endgame mate mateIn1 oneMove,https://lichess.org/NzZuk7ts/black#82,,True,https://lichess.org/training/jN8l0
jO76X,8/2P2p1p/6pk/4Qp2/5n2/6bP/5r2/2R3K1 w - - 3 48,c7c8q f4h3 g1h1 f2h2,1677,86,84,61,endgame mate mateIn2 short,https://lichess.org/NY5yT5RW#95,,True,https://lichess.org/training/jO76X
jYiOE,8/8/pN2k2N/6Bp/7P/2P2bP1/PP2nr1K/R7 w - - 5 33,h2h3 f3g2 h3h2 g2f1 h2h1 e2g3 h1g1 f2g2,1787,75,98,331,deflection discoveredAttack mate mateIn4 middlegame veryLong,https://lichess.org/73gsSW3c#65,,True,https://lichess.org/training/jYiOE
jgSql,2k3r1/pp1b4/2n5/3p4/P2Ppqn1/2PB1PQp/1P6/R3RN1K w - - 0 29,g3f4 g4f2 h1h2 g8g2,1283,76,100,301,fork mate mateIn2 middlegame short,https://lichess.org/IvEL6XrW#57,,True,https://lichess.org/training/jgSql
jgbUE,8/pbk5/1p3p2/2p2n2/2P1N2r/1PN5/P7/4R1K1 w - - 0 28,e4f6 h4h1 g1f2 h1h2 f2f1 f5g3 f1g1 h2g2,1988,205,67,10,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/w4ckMxp4#55,,True,https://lichess.org/training/jgbUE
jimKl,8/7p/p2Nkb2/2p5/2Pnp3/7P/r7/2KR1R2 w - - 1 32,d6e4 d4b3 c1b1 a2b2,1983,77,92,216,endgame mate mateIn2 short,https://lichess.org/BX2h8yyu#63,,True,https://lichess.org/training/jimKl
jm51C,8/1p1k4/p4ppp/3p3n/1P3n1P/1NP2P2/1P2rKP1/1R1R4 w - - 0 32,f2f1 h5g3 f1g1 e2g2,1044,79,100,70,endgame mate mateIn2 short,https://lichess.org/Qqh1MYJi#63,,True,https://lichess.org/training/jm51C
jmTAX,2k5/p1n5/1p2pP2/2p5/P3P1n1/6rp/1P1B4/R3R2K w - - 0 34,d2f4 g4f2 h1h2 g3g2,1036,77,100,223,endgame mate mateIn2 short,https://lichess.org/r00xZoX7#67,,True,https://lichess.org/training/jmTAX
jsKJU,5r1k/3p1Bp1/p5PQ/1p2pP2/3qP3/4n3/PP5P/6RK b - - 0 28,g7h6 g6g7 h8h7 g7f8n h7h8 g1g8,1761,81,93,484,advancedPawn endgame exposedKing fork long mate mateIn3 promotion underPromotion,https://lichess.org/x4aKcOVz/black#56,,True,https://lichess.org/training/jsKJU
jsxGT,8/1p3pk1/p4np1/2bp4/4P3/1PN2nqr/PBP3K1/2RQRN2 w - - 2 29,f1g3 h3h2 g2f1 h2f2,1817,75,86,249,mate mateIn2 middlegame short,https://lichess.org/B30dNhYj#57,,True,https://lichess.org/training/jsxGT
jw8FS,5R2/4N1k1/6pp/2B5/3P4/3n4/1r4P1/3Kb3 w - - 6 36,f8f3 b2d2,1550,79,84,192,endgame master mate mateIn1 oneMove,https://lichess.org/4jM281t0#71,,True,https://lichess.org/training/jw8FS
jxXwm,6k1/6pp/2N1R3/p2p4/P6P/P1p5/2rn1PP1/K2R4 w - - 0 31,c6e5 d2b3 a1b1 c2b2,1237,75,88,113,endgame mate mateIn2 short,https://lichess.org/zXqEz5XZ#61,,True,https://lichess.org/training/jxXwm
jzc4a,4n1k1/pp6/2p1NB2/1r6/2n5/2K3r1/PP3R2/5R2 w - - 3 34,c3c4 e8d6 c4d4 b5d5,1812,76,82,93,mate mateIn2 middlegame short,https://lichess.org/w2kScQIn#67,,True,https://lichess.org/training/jzc4a
k8WgL,8/4k1r1/8/5R1p/P2Np1nP/4Pp1K/5P2/8 w - - 7 50,f5h5 g4f2 h3h2 g7g2,1140,97,100,33,endgame mate mateIn2 short,https://lichess.org/GnbwE31U#99,,True,https://lichess.org/training/k8WgL
kFAWM,8/p3R3/5p2/1P2nP2/P7/4k3/r7/5KN1 w - - 9 48,e7a7 a2f2 f1e1 e5d3 e1d1 f2d2,2010,75,96,275,endgame exposedKing long master mate mateIn3,https://lichess.org/RLyBWxLT#95,,True,https://lichess.org/training/kFAWM
kFYNs,5r1k/Q1R3p1/7p/7B/6K1/P1R4P/1PP2nP1/7r w - - 7 40,g4h4 g7g5 h4g3 f2e4 g3g4 f8f4,1796,75,100,78,fork long mate mateIn3 middlegame,https://lichess.org/im0hv5Ex#79,,True,https://lichess.org/training/kFYNs
kHaEB,3r3k/5R2/2pr2NP/p4KP1/8/2p2P2/P7/8 b - - 3 43,h8g8 f7g7,1410,102,89,70,endgame mate mateIn1 oneMove,https://lichess.org/uRNR9sCp/black#86,,True,https://lichess.org/training/kHaEB
kI32Y,r6k/pp2Rb2/2pp3B/8/3P3N/3n4/P7/5K2 b - - 3 30,f7c4 h4g6 h8g8 e7g7,1377,79,100,153,endgame mate mateIn2 short,https://lichess.org/847oJYhL/black#60,,True,https://lichess.org/training/kI32Y
kRtqB,r7/1R6/k1K2b2/2N5/8/8/8/8 b - - 1 92,a6a5 b7b5,1108,76,95,143,endgame master mate mateIn1 oneMove,https://lichess.org/eJtsZqGV/black#184,,True,https://lichess.org/training/kRtqB
kTIyu,5rk1/6pp/2N1R3/2Pp4/P1bP4/6P1/6BP/4n1K1 w - - 1 28,g2d5 f8f1,1391,77,94,903,endgame mate mateIn1 oneMove,https://lichess.org/2Lx0Kt6l#55,,True,https://lichess.org/training/kTIyu
kVV3U,r5k1/8/1p1pN3/2p3Np/1b5P/p4P2/3nK3/6R1 b - - 1 33,g8h8 g5f7 h8h7 g1g7,1199,75,100,956,endgame mate mateIn2 short,https://lichess.org/WwmWTo35/black#66,,True,https://lichess.org/training/kVV3U
