PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref,King_x,King_y,dir_detail
baqUj,4r1k1/ppp4p/2b5/4rp1q/2PP4/1P2R1P1/P4K2/4R1Q1 w - - 0 30,e3e5 h5f3,964,80,91,653,endgame mate mateIn1 oneMove,https://lichess.org/5yupga9P#59,,True,https://lichess.org/training/baqUj,5,1,Queen_above_King
mrzRa,r4rk1/pp3pp1/2p4p/4p2b/2BqP2b/3PNP2/PPP1K2P/R2Q2R1 w - - 2 18,e3f5 d4f2,964,78,100,328,mate mateIn1 middlegame oneMove,https://lichess.org/9OFgFCib#35,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,True,https://lichess.org/training/mrzRa,4,1,Queen_right_King
uE2ef,r2q3r/ppp1b1p1/3p1k1p/4P3/8/2PQ1P2/PP3P1P/RN2K1R1 b Q - 0 15,d6e5 d3g6,964,90,94,560,mate mateIn1 middlegame oneMove,https://lichess.org/ZONkQiKB/black#30,Scotch_Game Scotch_Game_Scotch_Gambit,True,https://lichess.org/training/uE2ef,5,5,Queen_right_King
NIVux,r1bq1bnr/ppp3pp/3pk3/n3NQ2/4P3/8/PPPP1PPP/RNB1K2R b KQ - 1 7,e6e7 f5f7,964,81,90,319,mate mateIn1 oneMove opening,https://lichess.org/BKijU0VZ/black#14,Italian_Game Italian_Game_Other_variations,True,https://lichess.org/training/NIVux,4,6,Queen_right_King
WYUcW,r1b3k1/pp1p3p/1q2p1pB/1BP1nr2/6nQ/6P1/PP3b1P/RN3R1K b - - 0 21,b6b5 h4d8 g8f7 d8f8,964,86,96,449,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/vn6cNA6g/black#42,,True,https://lichess.org/training/WYUcW,5,6,Queen_above_King
51Sho,r1bR4/5kb1/p1p1q1p1/B7/1Q1N1Pp1/7r/P5K1/8 b - - 5 35,g7d4 b4f8,965,79,98,1242,mate mateIn1 middlegame oneMove,https://lichess.org/dkZ1vQGk/black#70,,True,https://lichess.org/training/51Sho,5,6,Queen_above_King
iLzCX,8/p2Q4/6rk/2p5/3pP2p/1P1R1Pb1/P3K1R1/2q5 w - - 4 43,d7f5 c1e1,965,76,100,603,endgame mate mateIn1 oneMove,https://lichess.org/jC9DTDBQ#85,,True,https://lichess.org/training/iLzCX,4,1,Queen_below_King
BUJbu,r2q1bnr/pp1nk1p1/2p1p1Qp/3pP2P/5N2/8/PPP2PP1/RNB1K2R b KQ - 2 11,d7e5 g6e6,965,99,92,542,mate mateIn1 oneMove opening,https://lichess.org/cpw7ztz9/black#22,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,True,https://lichess.org/training/BUJbu,4,6,Queen_below_King
UnXnH,2k3r1/1p3p2/p4p2/4pP2/6q1/4Q1KR/PPP5/4R3 w - - 0 25,g3f2 g4g2,965,81,93,474,endgame mate mateIn1 oneMove,https://lichess.org/cxMWN1hA#49,,True,https://lichess.org/training/UnXnH,5,1,Queen_right_King
j9fhd,N1bk2nr/pp1p1ppp/8/2b1P3/5q2/P7/1PQKP1PP/3R1BNR w - - 0 13,d2d3 f4d4,965,89,95,574,mate mateIn1 oneMove opening,https://lichess.org/mLPUgkDL#25,Englund_Gambit Englund_Gambit_Other_variations,True,https://lichess.org/training/j9fhd,3,2,Queen_above_King
PsNaF,rnbq1b1r/p5k1/4pp2/1p1P3p/2pP2pN/2P3P1/PPQ1BPP1/RN2K2R b KQ - 0 15,e6d5 c2g6,965,97,96,321,mate mateIn1 middlegame oneMove,https://lichess.org/bAnxw7Ee/black#30,Indian_Defense Indian_Defense_Other_variations,True,https://lichess.org/training/PsNaF,6,6,Queen_below_King
vz7y7,6R1/pp2kp2/2p1p2p/4P2P/2P4Q/P7/5PK1/1q1r4 b - - 4 35,e7d7 h4d8,965,77,67,134,endgame master mate mateIn1 oneMove,https://lichess.org/kX8aMxFX/black#70,,True,https://lichess.org/training/vz7y7,3,6,Queen_above_King
Tgk9B,4r1k1/ppp2ppp/2nbr3/8/3PB1Pq/2PQ1P1P/PP1B2K1/5R1R w - - 11 21,d4d5 h4g3,966,84,89,385,mate mateIn1 middlegame oneMove,https://lichess.org/LDz58r1X#41,,True,https://lichess.org/training/Tgk9B,6,1,Queen_above_King
r4ew4,r2q2Nr/pp2kp1p/3p4/2b1pQ2/2BnP3/8/PP3PPP/R4RK1 b - - 2 16,h8g8 f5f7,966,78,85,310,mate mateIn1 middlegame oneMove,https://lichess.org/rB59rJ9k/black#32,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit,True,https://lichess.org/training/r4ew4,4,6,Queen_right_King
ag7vE,r1b1k2r/pp3ppp/1qn5/3P4/6n1/2N1BN2/PP3KPP/R2Q1B1R w kq - 3 12,f2e2 b6e3,966,93,93,385,mate mateIn1 oneMove opening,https://lichess.org/U3nuHYvf#23,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Declined,True,https://lichess.org/training/ag7vE,4,1,Queen_above_King
MO4x2,2kr3r/ppp5/3q4/6p1/2B5/P2P1Q2/1PP3K1/R4R2 w - - 0 23,a1e1 d6h2,966,88,97,378,mate mateIn1 middlegame oneMove,https://lichess.org/NAlRR3A9#45,,True,https://lichess.org/training/MO4x2,6,1,Queen_right_King
AAs5L,Q7/6k1/3p4/3Np2q/PP2P3/3P1Pb1/6P1/6K1 w - - 0 40,a8b8 h5h2 g1f1 h2h1 f1e2 h1e1,966,77,92,376,endgame long mate mateIn3,https://lichess.org/IBaAljHo#79,,True,https://lichess.org/training/AAs5L,4,1,Queen_below_King
a88u6,8/5kpp/3p4/1Q1Pp3/8/2P1Rb2/PP5P/2K3q1 w - - 1 30,c1d2 g1d1,966,91,90,1391,endgame mate mateIn1 oneMove,https://lichess.org/8DgUj1dG#59,,True,https://lichess.org/training/a88u6,3,1,Queen_below_King
fjePW,2q1b1r1/p2k1p1r/2n1pQpp/Pp1BP3/1PpP2PP/2P5/R2B1P2/4N1K1 b - - 0 27,e6d5 f6d6,966,78,76,108,mate mateIn1 middlegame oneMove,https://lichess.org/3ipqrdq4/black#54,,True,https://lichess.org/training/fjePW,3,6,Queen_below_King
6j2Do,r3k2r/pppb1ppp/8/3p4/3Pn1Pq/1PP4P/P1Q1P1KN/R4B1R w kq - 0 19,h2f3 h4f2,966,95,100,75,mate mateIn1 middlegame oneMove,https://lichess.org/uLLm5ug4#37,,True,https://lichess.org/training/6j2Do,6,1,Queen_left_King
Sztdk,rnb1k2r/pp1p1ppp/1q6/4p3/4P1n1/2N1BN2/PPP2KPP/R2Q1B1R w kq - 5 8,f2e2 b6e3,966,83,86,102,mate mateIn1 oneMove opening,https://lichess.org/o9FyZqOM#15,Benoni_Defense Benoni_Defense_Benoni_Gambit_Accepted,True,https://lichess.org/training/Sztdk,4,1,Queen_above_King
sFnf5,4r1k1/5pp1/3q3p/5p2/2pPbP2/4P1K1/Q5PP/R3R3 w - - 2 35,a2c4 d6g6 g3f2 g6g2,967,78,100,318,endgame mate mateIn2 short,https://lichess.org/Fl35BjBk#69,,True,https://lichess.org/training/sFnf5,5,1,Queen_right_King
9z3Un,3r4/1ppk4/1b1p4/pP2pQ2/P3P1nq/2P5/3N1R1B/7K b - - 2 32,d7e7 f5f7,967,76,100,100,mate mateIn1 middlegame oneMove,https://lichess.org/bjQY73Aj/black#64,,True,https://lichess.org/training/9z3Un,4,6,Queen_right_King
nWe6E,r2q1b1k/pp6/2p1bp2/4n2Q/3P4/3B4/PPP2PP1/R3K3 b Q - 1 15,h8g7 h5h7,967,76,98,529,mate mateIn1 middlegame oneMove,https://lichess.org/ez3uIcOS/black#30,Caro-Kann_Defense Caro-Kann_Defense_Alien_Gambit,True,https://lichess.org/training/nWe6E,6,6,Queen_right_King
eAsgA,Q7/4Bp1k/1p1Rb1pp/2p1P3/p1q4K/8/5P1P/8 w - - 0 39,h4g3 c4g4,967,83,62,80,endgame mate mateIn1 oneMove,https://lichess.org/lHYkA28z#77,,True,https://lichess.org/training/eAsgA,6,2,Queen_above_King
SHhkY,r2q1b1r/ppp1pk2/2n1bp1p/7Q/8/3B4/PPP2PPP/RN3RK1 b - - 1 10,f7g7 h5g6,967,112,100,50,mate mateIn1 oneMove opening,https://lichess.org/5BdQmA6K/black#20,Zukertort_Opening Zukertort_Opening_Tennison_Gambit,True,https://lichess.org/training/SHhkY,6,6,Queen_below_King
QAWou,rnb1k2r/1p3p2/p2pp2p/q5bQ/4P3/5PB1/PPP4P/R2NKB1R w KQkq - 4 16,e1e2 a5d2,967,77,73,175,master mate mateIn1 middlegame oneMove,https://lichess.org/nJvMKG0t#31,Sicilian_Defense Sicilian_Defense_Najdorf_Variation,True,https://lichess.org/training/QAWou,4,1,Queen_left_King
JZWer,rnbq1b1r/pppk3p/3p4/3QNp2/8/2NP4/PPP2PPP/R3K2R b KQ - 5 16,d7e7 d5f7,968,94,94,215,mate mateIn1 middlegame oneMove,https://lichess.org/NYBuVEsu/black#32,Russian_Game Russian_Game_Italian_Variation,True,https://lichess.org/training/JZWer,4,6,Queen_right_King
IDrhf,8/2pk2p1/p6p/2P1q3/1P6/P4QKP/6P1/8 w - - 9 43,g3g4 e5g5,968,97,96,716,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/RcWn4HWr#85,,True,https://lichess.org/training/IDrhf,6,3,Queen_above_King
9Klwo,3R4/1q4pk/p6p/P1K2P2/1P1R2P1/8/8/8 w - - 14 51,d8d6 b7b5,968,168,100,19,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/IMuaZql5#101,,True,https://lichess.org/training/9Klwo,2,4,Queen_left_King
RZ5Hx,rnbqk2r/ppp4p/3b1p2/3pN1pQ/3Pnp2/3B4/PPP3PP/RNB2RK1 b kq - 1 9,e8e7 h5f7,968,83,52,79,mate mateIn1 oneMove opening,https://lichess.org/Xo45Ob3e/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_Schallopp_Defense,True,https://lichess.org/training/RZ5Hx,4,6,Queen_right_King
SLwPx,2k2R2/6r1/p1p1p2p/3n4/8/1Q5K/PP5P/4q3 b - - 1 32,c8c7 b3b8 c7d7 b8d8,968,76,97,1856,endgame mate mateIn2 short,https://lichess.org/t6xI8Nbx/black#64,,True,https://lichess.org/training/SLwPx,3,6,Queen_above_King
75FZr,8/3r1p1p/p4kp1/1p4Q1/1P3PKR/P2p3P/3q2P1/2r5 b - - 3 38,f6e6 g5e5,968,78,76,116,endgame mate mateIn1 oneMove,https://lichess.org/97vDWN81/black#76,,True,https://lichess.org/training/75FZr,4,5,Queen_below_King
M9K4S,r1b3k1/pp1n2pp/2p1p2r/2Pp1B2/3P1nPq/2N1PP2/PPQN2KP/4RR2 w - - 1 18,e3f4 h4h2,968,79,98,392,mate mateIn1 middlegame oneMove,https://lichess.org/MTgkcbUT#35,Queens_Gambit_Declined Queens_Gambit_Declined_Queens_Knight_Variation,True,https://lichess.org/training/M9K4S,6,1,Queen_right_King
jxjPn,r7/1R3k2/p3r3/5p1p/2bQ3P/q4P2/P5P1/K6R b - - 0 37,f7g6 d4g7,968,75,81,174,mate mateIn1 middlegame oneMove,https://lichess.org/UDCvaEQS/black#74,,True,https://lichess.org/training/jxjPn,6,5,Queen_above_King
TLK2f,2r4r/1p1k1ppp/p3b3/3nQp2/2q2B2/P6P/1P3PP1/3RR1K1 b - - 13 26,h8e8 e5d6,968,90,93,257,mate mateIn1 middlegame oneMove,https://lichess.org/0IBuZG3Q/black#52,,True,https://lichess.org/training/TLK2f,3,6,Queen_below_King
Womxk,r2q1b1r/1pk1p1pp/p1np1n2/2p5/5B2/1Q1P1B1P/PPP2PP1/RN3RK1 b - - 4 14,c6d4 b3b7,969,84,93,757,mate mateIn1 oneMove opening,https://lichess.org/cL4PvlRe/black#28,Sicilian_Defense Sicilian_Defense_Modern_Variations,True,https://lichess.org/training/Womxk,2,6,Queen_left_King
u7ZPu,r1bq1k1r/ppppn1N1/7p/1N6/2B1n3/5Q2/PPP3PP/R1B1bK2 b - - 2 13,f8g7 f3f7,969,80,81,255,mate mateIn1 middlegame oneMove,https://lichess.org/izOBT94X/black#26,Four_Knights_Game Four_Knights_Game_Italian_Variation,True,https://lichess.org/training/u7ZPu,6,6,Queen_left_King
Jw6t3,3r3k/6p1/7p/2bP3P/4Q3/5R1B/8/2q2K2 w - - 11 38,f1g2 c1g1,969,76,96,1778,endgame master mate mateIn1 oneMove,https://lichess.org/fK8Z2Nq7#75,,True,https://lichess.org/training/Jw6t3,6,1,Queen_below_King
BwG3I,r7/pp2b1q1/3pk2p/3Q4/4P3/8/P4PPP/R5K1 b - - 1 19,e6f6 d5f5,969,80,97,232,endgame mate mateIn1 oneMove,https://lichess.org/ppjm56nc/black#38,,True,https://lichess.org/training/BwG3I,5,5,Queen_below_King
61Gww,8/8/8/8/5pk1/5N1q/3R2KP/4R1B1 w - - 5 51,g2f2 h3f3,969,88,75,88,endgame mate mateIn1 oneMove,https://lichess.org/bMOND4kb#101,,True,https://lichess.org/training/61Gww,5,1,Queen_above_King
1Xrdw,8/1p3p1k/4P1pp/1Np3bP/2P1Q1P1/3P4/1rqNKP2/8 w - - 0 30,e6f7 c2d2 e2f3 d2f2,969,85,91,1128,endgame mate mateIn2 short,https://lichess.org/9lGYgO8L#59,,True,https://lichess.org/training/1Xrdw,5,2,Queen_below_King
OssRg,2kr2nr/pp3ppp/8/3pPn2/3q4/2b2P2/PPPBK2P/R2Q1B1R w - - 0 15,d2c3 d4e3,969,94,81,217,mate mateIn1 middlegame oneMove,https://lichess.org/J3lKDxE2#29,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation,True,https://lichess.org/training/OssRg,4,1,Queen_above_King
sH3fE,2b1r1k1/3q2p1/p7/1p2B1P1/1P1pPQ2/P2P4/2P2RK1/8 w - - 1 35,g2g3 d7h3,969,94,94,112,endgame master mate mateIn1 oneMove,https://lichess.org/O8QOUX2U#69,,True,https://lichess.org/training/sH3fE,6,2,Queen_right_King
ZOtiy,4rrk1/2p2pp1/1p1p4/p2Pb1p1/P1P1P1bq/1P1B1R1P/2Q1N1K1/5R2 w - - 0 28,h3g4 h4h2,969,77,100,408,mate mateIn1 middlegame oneMove,https://lichess.org/1pCncADC#55,,True,https://lichess.org/training/ZOtiy,6,1,Queen_right_King
1wcHR,5b2/1pP3k1/p4qp1/P6p/K1R1P3/6P1/2B4P/8 w - - 3 47,c7c8q f6a1 a4b3 a1a3,969,79,86,310,endgame mate mateIn2 short,https://lichess.org/cbEOAs1C#93,,True,https://lichess.org/training/1wcHR,1,2,Queen_left_King
EnL6C,8/6Q1/3k1N2/2p1p2K/1p4PR/1P3b2/3p4/5q2 b - - 0 54,d2d1q g7d7,969,91,97,357,endgame mate mateIn1 oneMove,https://lichess.org/TIpDRX0a/black#108,,True,https://lichess.org/training/EnL6C,3,5,Queen_above_King
EGwVq,2kr4/pnp3p1/1pBp2b1/3Pp2p/1PP1PqnP/P1N2N2/4K3/R2Q1R2 w - - 2 24,f3g5 f4e3,969,89,95,2783,mate mateIn1 middlegame oneMove,https://lichess.org/mm0Ya8GA#47,,True,https://lichess.org/training/EGwVq,4,1,Queen_above_King
rY2HD,8/1Qpk4/2p1p1p1/p1q5/8/1K1P3P/P1P3P1/8 w - - 0 29,b7a6 c5b4,969,105,96,444,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/P5FX7HKS#57,,True,https://lichess.org/training/rY2HD,1,2,Queen_above_King
EvgGT,8/5pkp/6p1/4b2q/8/5R1K/7P/5Q2 w - - 1 36,h3g2 h5h2,969,77,100,337,endgame mate mateIn1 oneMove,https://lichess.org/u67061dX#71,,True,https://lichess.org/training/EvgGT,6,1,Queen_right_King
O38WP,r2q2r1/1p4p1/p1np1k1p/8/4PQ2/8/PPP3PP/2KR1R2 b - - 0 20,f6e7 f4f7,970,86,92,271,mate mateIn1 middlegame oneMove,https://lichess.org/w3b24jgN/black#40,,True,https://lichess.org/training/O38WP,4,6,Queen_right_King
BvWFu,r2q1bnr/pp1nk1p1/4p1Qp/4P3/3N4/8/PP3PPP/RNB2RK1 b - - 0 12,d7e5 g6e6,970,77,84,214,mate mateIn1 oneMove opening,https://lichess.org/GKqDw1aI/black#24,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,True,https://lichess.org/training/BvWFu,4,6,Queen_below_King
YWf46,r1bq2kr/pppp4/7p/3QP3/4n2p/8/PPP3PP/RN3RK1 b - - 1 13,g8g7 d5f7,970,76,100,229,mate mateIn1 middlegame oneMove,https://lichess.org/1RbkTUDS/black#26,Italian_Game Italian_Game_Giuoco_Piano,True,https://lichess.org/training/YWf46,6,6,Queen_left_King
ufhss,7k/p4r2/6Q1/5p2/3Pq3/2P3K1/Pn3P1P/8 w - - 0 38,g6f7 e4g4,970,80,100,301,endgame mate mateIn1 oneMove,https://lichess.org/vi8IKPA7#75,,True,https://lichess.org/training/ufhss,6,2,Queen_above_King
9Jy7o,3q3r/bp2k3/p1ppb1r1/4p2N/2P4P/1P2PQ1B/P2B4/R4R1K b - - 6 25,e6h3 f3f7,970,78,100,173,master mate mateIn1 middlegame oneMove,https://lichess.org/IuPxNx0n/black#50,,True,https://lichess.org/training/9Jy7o,4,6,Queen_right_King
HxZtm,r2q1r2/pp4bQ/2p1Rk1p/5B2/3P1n2/8/PP3PPP/2R3K1 b - - 8 26,f4e6 h7g6 f6e7 g6e6,970,83,97,1489,mate mateIn2 middlegame short,https://lichess.org/j57mDaRU/black#52,,True,https://lichess.org/training/HxZtm,4,6,Queen_below_King
DLIn0,r1bq1r2/p3p1k1/2pp1p2/4b1pQ/8/2NB4/PPP2PP1/R3R1K1 b - - 1 18,d8e8 h5h7,970,79,100,251,mate mateIn1 middlegame oneMove,https://lichess.org/UBljoGTM/black#36,Sicilian_Defense Sicilian_Defense_Dragon_Variation,True,https://lichess.org/training/DLIn0,6,6,Queen_right_King
Pdbe8,8/8/1Q6/3b1pp1/2qk4/P7/5PPP/3K4 b - - 4 52,d4e4 b6e3,970,78,100,331,endgame mate mateIn1 oneMove,https://lichess.org/C3lR1hEs/black#104,,True,https://lichess.org/training/Pdbe8,4,3,Queen_below_King
sQDjF,3R4/p4Qrk/8/8/6b1/2P1P1N1/PP1K1P2/6q1 w - - 1 35,f7f6 g1d1,970,97,94,290,endgame master mate mateIn1 oneMove,https://lichess.org/HQDNIdKW#69,,True,https://lichess.org/training/sQDjF,3,1,Queen_below_King
oblaS,6k1/6p1/p3q3/8/P1Pp1P1P/1P6/4K3/1R1Q4 w - - 11 59,e2d3 e6e3 d3c2 e3c3,970,76,97,3627,endgame mate mateIn2 short,https://lichess.org/RLTGIRbo#117,,True,https://lichess.org/training/oblaS,2,1,Queen_above_King
QlvFR,6k1/5p2/4p1pp/p2pP3/3P4/1P2K2P/P2Q1Pq1/8 w - - 0 35,h3h4 g2e4,970,79,95,1020,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/XozbSEKo#69,,True,https://lichess.org/training/QlvFR,4,2,Queen_above_King
jVzft,6k1/6p1/7p/4q3/8/5QKP/6P1/8 w - - 10 45,g3g4 e5g5,970,75,100,495,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/7i7FvROQ#89,,True,https://lichess.org/training/jVzft,6,3,Queen_above_King
iG6Td,1Q6/p2qkr2/2p3p1/3p4/3P3P/8/PPP3P1/4B1K1 b - - 0 45,e7e6 b8e5,970,82,97,1413,endgame master mate mateIn1 oneMove,https://lichess.org/alSBzBzH/black#90,,True,https://lichess.org/training/iG6Td,4,5,Queen_below_King
ZD2d0,r4r1k/ppp1b1B1/1nnqbp2/3p4/3P4/3B3Q/PPP2PPP/RN2K1NR b KQ - 0 14,h8g7 h3h7,970,160,83,24,mate mateIn1 middlegame oneMove,https://lichess.org/vaa0SVUh/black#28,Kings_Pawn_Game Kings_Pawn_Game_Wayward_Queen_Attack,True,https://lichess.org/training/ZD2d0,6,6,Queen_right_King
uuU6X,rnb1r1k1/1p4p1/p1np1pB1/5P1Q/2P1qP2/1P3R2/P6P/5R1K b - - 1 25,g8f8 h5h8 f8e7 h8e8,970,78,97,369,mate mateIn2 middlegame short,https://lichess.org/jiNUAR3H/black#50,,True,https://lichess.org/training/uuU6X,4,6,Queen_above_King
eFz99,8/pp6/5Qp1/3p2kp/3P4/1P5q/1r4rP/5R1K b - - 4 34,g5g4 f6f4,970,91,98,510,endgame master mate mateIn1 oneMove,https://lichess.org/bCNTlmId/black#68,,True,https://lichess.org/training/eFz99,6,3,Queen_left_King
sgAfO,8/1p2Qb1p/p1p3k1/5p1q/5P2/1P2P1KP/P5B1/8 b - - 4 32,h5d1 e7g5,970,90,93,258,endgame master mate mateIn1 oneMove,https://lichess.org/Gr3NulFd/black#64,,True,https://lichess.org/training/sgAfO,6,5,Queen_below_King
cBTPA,8/p4pkp/2p1b1p1/2P1p3/1Pq5/P1r1P1P1/1KQ3P1/2R5 w - - 0 31,c2c3 c4a2,970,76,96,1359,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/Mz74FHY4#61,,True,https://lichess.org/training/cBTPA,1,1,Queen_left_King
GkqyD,2k1r3/1p6/p1p4p/5bp1/2PQ4/4BB2/1P3PPP/1qK1R3 w - - 1 30,c1d2 b1c2,970,78,100,363,mate mateIn1 middlegame oneMove,https://lichess.org/wCWYf5OT#59,,True,https://lichess.org/training/GkqyD,3,1,Queen_left_King
bGJET,8/8/3R4/1p1bQ2p/2k2P1P/P7/5BPK/1r1q4 w - - 7 52,e5e3 d1h1 h2g3 h1g2,970,82,97,14143,endgame mate mateIn2 short,https://lichess.org/3CQ8lixU#103,,True,https://lichess.org/training/bGJET,6,2,Queen_below_King
Alk9q,2Q5/p3k1pp/Pp1r1p2/1Pp1n2B/2P5/7P/3r2P1/6K1 b - - 2 36,d2c2 c8e8,970,82,43,60,endgame master mate mateIn1 oneMove,https://lichess.org/SQwc9ZQm/black#72,,True,https://lichess.org/training/Alk9q,4,6,Queen_above_King
M9kVP,8/pp3p1k/2p5/5q2/5BbQ/1P4P1/P7/6K1 b - - 13 38,h7g6 h4h6,971,87,86,826,endgame master mate mateIn1 oneMove,https://lichess.org/P3h6SMKg/black#76,,True,https://lichess.org/training/M9kVP,6,5,Queen_right_King
5btjt,2b2Q2/4Pkbp/4q1p1/1pB2p2/p2Pp3/4P2P/6P1/5NK1 b - - 1 30,g7f8 e7f8q,971,81,89,263,advancedPawn endgame mate mateIn1 oneMove promotion,https://lichess.org/LFHrB9h9/black#60,,True,https://lichess.org/training/5btjt,5,6,Queen_above_King
K98VF,6R1/1q2kr2/2b1p3/4P1Qp/3P4/3P1p2/6PP/1rR3K1 b - - 4 36,e7d7 g5d8,971,87,92,139,mate mateIn1 middlegame oneMove,https://lichess.org/Sy4BqZxR/black#72,,True,https://lichess.org/training/K98VF,3,6,Queen_above_King
IfOrG,r1b2rk1/pp1p1ppp/1qn1p3/4P3/6n1/2N1BN2/PPP2KPP/R2Q1B1R w - - 3 10,f2e2 b6e3,971,78,100,284,mate mateIn1 oneMove opening,https://lichess.org/oqPfQIic#19,Horwitz_Defense Horwitz_Defense_Other_variations,True,https://lichess.org/training/IfOrG,4,1,Queen_above_King
ifVsl,Nn5r/p2k1p1p/1pnp2p1/1Bb5/4P3/3K1P2/PPP2qPP/R1BQ3R w - - 5 17,d1e2 f2d4,971,102,94,51,mate mateIn1 middlegame oneMove,https://lichess.org/UNQB4r12#33,Kings_Pawn_Game Kings_Pawn_Game_Busch-Gass_Gambit,True,https://lichess.org/training/ifVsl,3,2,Queen_above_King
6KzT2,5k1r/pp2np2/7p/7N/1b3P1Q/8/2r3PP/qRKR4 w - - 0 28,c1c2 a1c3,971,102,96,612,master mate mateIn1 middlegame oneMove,https://lichess.org/WvD0cyFF#55,,True,https://lichess.org/training/6KzT2,2,1,Queen_above_King
Qyh0H,3r4/3P4/2Q5/1B2pp2/1p2k3/1P2q3/P5PK/8 b - - 8 49,e4d4 c6c4,971,83,95,1323,endgame master mate mateIn1 oneMove,https://lichess.org/xUjPJqdF/black#98,,True,https://lichess.org/training/Qyh0H,3,3,Queen_left_King
YW00g,rnb1qr1k/ppp3B1/4pb2/3p3Q/3P3P/2PB4/P1P2PP1/R3K1NR b KQ - 0 13,h8g7 h5h7,971,79,81,187,mate mateIn1 middlegame oneMove,https://lichess.org/kTDEocZ6/black#26,Alekhine_Defense Alekhine_Defense_Scandinavian_Variation,True,https://lichess.org/training/YW00g,6,6,Queen_right_King
k4YvI,8/8/2R5/6kp/P1Q1Kb2/8/8/4q3 w - - 7 55,e4d5 e1e5,972,92,100,190,endgame mate mateIn1 oneMove,https://lichess.org/A6k3mixa#109,,True,https://lichess.org/training/k4YvI,3,4,Queen_right_King
Dik9L,2b5/p4p2/1k2p3/2p1q1p1/QpPbB1P1/5P2/PP6/1KB5 b - - 12 36,e5c7 a4b5,972,76,98,2238,endgame master mate mateIn1 oneMove,https://lichess.org/O6CFVXCf/black#72,,True,https://lichess.org/training/Dik9L,1,5,Queen_below_King
KbNvY,6r1/3q3b/P2pk3/2p5/8/5QPP/1B4PK/8 b - - 0 43,d6d5 f3f6,972,77,80,218,endgame mate mateIn1 oneMove,https://lichess.org/mTxBJXlx/black#86,,True,https://lichess.org/training/KbNvY,4,5,Queen_right_King
vL3nj,3k4/8/1p1p4/p2P4/2P1P1B1/P3bR1P/1R6/4q2K w - - 1 41,h1g2 e1g1,972,79,100,326,endgame mate mateIn1 oneMove,https://lichess.org/ZEyy66Xz#81,,True,https://lichess.org/training/vL3nj,6,1,Queen_below_King
CohnX,r3k3/pppb1p1p/2n5/2b1P3/4Qp1q/2P2Nr1/PP2P1KP/RN3B1R w q - 0 14,h2g3 h4g3,972,76,100,102,mate mateIn1 middlegame oneMove,https://lichess.org/zMGSY963#27,Indian_Defense Indian_Defense_Other_variations,True,https://lichess.org/training/CohnX,6,1,Queen_above_King
1gi22,r2qkbnr/pp3Pp1/2n1p3/2ppP2p/3P1N2/3Q1P2/PPP4P/RNB1K2R b KQkq - 0 12,e8f7 d3g6 f7e7 g6e6,972,76,88,296,mate mateIn2 middlegame short,https://lichess.org/Ljw11s1q/black#24,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,True,https://lichess.org/training/1gi22,4,6,Queen_below_King
aeHQj,r3r1k1/p6p/1p2pp1P/6N1/3n1Q2/8/3K4/8 b - - 0 34,f6g5 f4g5 g8f7 g5g7,972,82,92,566,endgame mate mateIn2 short,https://lichess.org/tlsjdlPs/black#68,,True,https://lichess.org/training/aeHQj,5,6,Queen_right_King
GVFSx,r3r3/p1p2p1p/P1k1q1p1/2QN4/1Pp3P1/5P1K/1B5P/8 b - - 1 38,c6d7 c5c7,972,78,100,209,endgame mate mateIn1 oneMove,https://lichess.org/QzVAeSjc/black#76,,True,https://lichess.org/training/GVFSx,3,6,Queen_left_King
ZSdKC,7k/3r2qp/pp1P1n2/2pPB3/P5p1/2P2K2/3Q1P2/6RR w - - 0 29,g1g4 g7g4 f3e3 g4e4,972,79,100,233,mate mateIn2 middlegame short,https://lichess.org/yaxH4CAJ#57,,True,https://lichess.org/training/ZSdKC,4,2,Queen_above_King
GtH9W,8/5ppk/p5n1/P3P3/4Q1Pp/2R4P/1P2R2K/q4r2 w - - 13 43,c3f3 f1h1 h2g2 a1g1,972,78,89,261,endgame master mate mateIn2 short,https://lichess.org/3CkBR0bM#85,,True,https://lichess.org/training/GtH9W,6,1,Queen_below_King
