PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,Quadrant,rook_king_dir,puzzle_ref
AExXo,2k3r1/2ppnp2/p7/1pb1P2p/8/1BNP1b1K/PP5P/R1B1R3 w - - 0 21,c3e4 f3g2 h3h4 e7f5 h4h5 g2f3,1920,77,95,5156,exposedKing long mate mateIn3 middlegame,https://lichess.org/HwjCZ0lR#41,,True,,,https://lichess.org/training/AExXo
v9J9q,3r2rk/1b2qp1p/p3p2b/4P2B/QP1N3P/P5P1/5P2/3R1RK1 w - - 1 26,g1h2 e7h4 g3h4 h6f4 h2h3 b7g2,1920,76,88,134,long mate mateIn3 middlegame sacrifice,https://lichess.org/yb0xgf90#51,,True,,,https://lichess.org/training/v9J9q
mZXtC,5r1k/2R3Rp/rp2p2N/4B3/3P3K/4P2P/6q1/3q4 b - - 1 28,d1e1 g7g3 f8f6 e5f6,1921,76,96,1183,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/Nv3lt1h8/black#56,,True,,,https://lichess.org/training/mZXtC
Y7dqA,4rrk1/p2N1ppp/3b1q2/8/7R/1P2P1Q1/1BP3PP/6K1 b - - 1 25,d6g3 d7f6 g7f6 h4g4 g8h8 b2f6,1921,75,87,138,fork intermezzo long mate mateIn3 middlegame,https://lichess.org/NnsPJk2T/black#50,,True,,,https://lichess.org/training/Y7dqA
QIICh,4r1k1/2pq2pp/1pB5/8/Q7/2NPb1Pb/PPP2r1P/R3R2K w - - 1 21,c6d7 h3g2 h1g1 f2e2,1921,83,67,43,discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/MYJXFFsI#41,,True,,,https://lichess.org/training/QIICh
TcudH,5rk1/N2R4/7p/8/6P1/2Bb3P/8/2n3K1 w - - 5 43,c3b2 c1e2 g1h2 f8f2 h2h1 d3e4,1922,97,50,32,endgame exposedKing long mate mateIn3,https://lichess.org/ujwf58gE#85,,True,,,https://lichess.org/training/TcudH
ZkITa,8/5R1p/4rppk/p1B5/2n3PP/2P5/r4P2/6K1 b - - 0 29,c4e5 c5f8,1922,79,93,2501,endgame mate mateIn1 oneMove,https://lichess.org/np3a1jte/black#58,,True,,,https://lichess.org/training/ZkITa
R1kR2,7k/3R3p/6p1/3N4/5PK1/1r5P/5b2/8 w - - 5 39,d5f6 b3g3 g4h4 g3g2,1923,77,88,1443,discoveredAttack endgame mate mateIn2 short,https://lichess.org/3G8bIb53#77,,True,,,https://lichess.org/training/R1kR2
wJUgQ,7r/8/1R6/2p1k3/4p1B1/N3P1K1/7p/4N3 b - - 0 46,h2h1q a3c4 e5d5 g4e6,1923,83,71,127,endgame mate mateIn2 short,https://lichess.org/AR43cXYn/black#92,,True,,,https://lichess.org/training/wJUgQ
v2Coq,2kr3r/pp1n1ppp/2p5/2b2P2/2B1QBP1/3P3P/P1q5/1R3R1K b - - 2 22,h8e8 e4c6 b7c6 c4a6,1923,75,94,12407,master mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/owvoKkMl/black#44,,True,,,https://lichess.org/training/v2Coq
9UbKB,6rr/p4p2/k7/1q2p3/7B/3B1b2/P2Q1PPP/1R3RK1 w - - 2 29,b1b5 g8g2 g1h1 g2g7,1924,79,92,931,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/8GN8JKAI#57,,True,,,https://lichess.org/training/9UbKB
nTivF,8/5Bp1/R6p/4r1p1/1p1b3k/1P5P/P2r1pPK/5R2 b - - 7 40,g5g4 g2g3 h4g5 h3h4 g5f5 f7g6,1924,75,95,505,endgame long mate mateIn3,https://lichess.org/GsgT6u71/black#80,,True,,,https://lichess.org/training/nTivF
0MZdu,3r1rk1/p4pb1/2p1p2p/1p2P3/3q1PQ1/1P1B2B1/P1P2P1K/6R1 b - - 6 26,g8h8 g4g7 h8g7 g3h4 g7h8 h4f6,1924,76,94,8685,discoveredAttack exposedKing kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/zpkzHBco/black#52,,True,,,https://lichess.org/training/0MZdu
rE8ks,1r3k1r/2pQbppp/p3p3/qN2Pb2/2P5/P3BB1P/KPn2PP1/3R3R b - - 1 21,a6b5 d7e7 f8e7 e3c5 e7e8 f3c6,1925,73,95,15065,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/xLv9UjvX/black#42,,True,,,https://lichess.org/training/rE8ks
QfVEL,8/1k4p1/R3R2p/2bN1r2/P1P3K1/7P/5r2/8 w - - 4 37,a6a5 f5g5 g4h4 f2f4 d5f4 c5f2,1925,80,95,10531,clearance endgame long mate mateIn3 sacrifice,https://lichess.org/Cg4cmV4q#73,,True,,,https://lichess.org/training/QfVEL
af19v,1r2r3/1p4R1/p2p1p1p/2nN3k/P1P5/KP6/1B6/8 b - - 0 34,f6f5 d5f4 h5h4 b2f6,1925,75,95,10367,endgame mate mateIn2 short,https://lichess.org/Trvl5cdJ/black#68,,True,,,https://lichess.org/training/af19v
5CEyo,3k4/pp4p1/2b1B3/7p/6n1/1P3r1P/PBP4b/R4R1K w - - 1 24,e6g4 f3f2 g4f3 c6f3,1926,79,86,369,discoveredAttack master masterVsMaster mate mateIn2 middlegame short,https://lichess.org/2Y2FzCuj#47,,True,,,https://lichess.org/training/5CEyo
mQXRn,2kr4/ppp1nB2/7p/1b2P1p1/1B6/P4N2/P3KPPP/7R w - - 2 20,e2e3 e7f5 e3e4 b5d3,1926,76,96,14002,mate mateIn2 middlegame short,https://lichess.org/ahYLm6oH#39,,True,,,https://lichess.org/training/mQXRn
Jn9KP,b7/2R4p/5P2/7k/5Q2/6K1/5P1P/6r1 w - - 9 47,g3h3 a8g2 h3g3 g2d5 g3h3 d5e6 f4f5 e6f5,1926,73,95,13694,discoveredAttack endgame exposedKing mate mateIn4 veryLong,https://lichess.org/xuFT6vq3#93,,True,,,https://lichess.org/training/Jn9KP
aKGG2,r1b5/p2p2kp/4P3/4nr2/5n1B/2Q5/qP1N3P/2K3R1 b - - 2 24,g7h8 c3e5 f5e5 h4f6,1926,78,87,98,mate mateIn2 middlegame sacrifice short,https://lichess.org/5a7sdFup/black#48,,True,,,https://lichess.org/training/aKGG2
K3aZQ,5k2/1b4bp/1p3n2/p1p1pN2/2P4Q/P3P2P/1P3r1B/2R2R1K w - - 0 25,h1g1 f2g2 g1h1 g2g4 e3e4 b7e4 f1f3 e4f3,1926,77,100,79,discoveredAttack exposedKing kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/eRRWiB2G#49,,True,,,https://lichess.org/training/K3aZQ
3kqp6,r7/1p1bkppp/8/p2R1P2/8/4B3/n1r3PP/1N2R1K1 b - - 2 25,d7c6 e3c5 e7f6 c5e7,1926,76,86,391,doubleCheck mate mateIn2 middlegame short,https://lichess.org/sweVEMaZ/black#50,,True,,,https://lichess.org/training/3kqp6
8VLAj,8/8/4kr2/1Q1bP2p/2pB2r1/P2n2PK/7P/3R4 w - - 0 46,e5f6 d3f4 g3f4 d5g2,1927,80,90,559,endgame mate mateIn2 sacrifice short,https://lichess.org/MGwuePGq#91,,True,,,https://lichess.org/training/8VLAj
CsBK9,r6r/ppN1kppp/3Rpn2/1bB5/4p3/8/PPP2PPP/5RK1 b - - 3 16,b5f1 d6d1,1927,80,94,1277,discoveredAttack master mate mateIn1 middlegame oneMove,https://lichess.org/KGplOf81/black#32,French_Defense French_Defense_Other_variations,True,,,https://lichess.org/training/CsBK9
fESw8,5rk1/p1p3p1/1p1p3p/3Pp1n1/1PP1B1b1/P1R3P1/4N2P/2R3K1 w - - 7 27,e4d3 g5h3 g1g2 f8f2 g2h1 g4f3,1927,78,95,13714,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/dmIC0PuH#53,,True,,,https://lichess.org/training/fESw8
ZR0eY,r1kr4/pppb2b1/2p2p2/6pp/1Q2P3/P4P2/2qBB1PP/3R1RK1 b - - 5 23,g7f8 b4b7 c8b7 d1b1 c2b1 f1b1 f8b4 b1b4 b7c8 e2a6,1928,77,95,3478,attraction mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/NumymIE3/black#46,,True,,,https://lichess.org/training/ZR0eY
nXCfX,2k5/7p/p1PPn3/N2bP3/1P6/4B3/6rP/R6K w - - 0 36,a1c1 g2g6,1928,78,86,326,discoveredAttack endgame mate mateIn1 oneMove,https://lichess.org/zQ3BPX80#71,,True,,,https://lichess.org/training/nXCfX
iNvDQ,2rkr3/3n2pp/1qR2pb1/pP1Q4/1b6/5P2/P4KPP/5BNR w - - 0 23,c6b6 b4e1,1929,80,91,1028,mate mateIn1 middlegame oneMove,https://lichess.org/ama0UDZ8#45,,True,,,https://lichess.org/training/iNvDQ
zYo9D,r4rk1/pp5p/5p2/3P1R2/1P1Q4/Pq4P1/1B5P/7K b - - 0 29,a8e8 f5g5 g8h8 d4f6 f8f6 b2f6,1930,75,96,12591,endgame long mate mateIn3 sacrifice,https://lichess.org/tRVTerio/black#58,,True,,,https://lichess.org/training/zYo9D
ofxJb,2r4r/pp3Bpp/8/6k1/5R2/4B2K/P5P1/8 b - - 10 36,h7h5 f4f1,1930,79,84,246,discoveredAttack endgame mate mateIn1 oneMove,https://lichess.org/fkyEAxBW/black#72,,True,,,https://lichess.org/training/ofxJb
MW89o,6R1/2r5/7p/5B2/3r3k/1K6/6P1/8 b - - 3 61,d4d5 g2g3 h4h5 f5g4,1930,80,83,472,endgame mate mateIn2 short,https://lichess.org/5TxyvxnC/black#122,,True,,,https://lichess.org/training/MW89o
BPlHZ,N7/1p3p2/p1kp1B1p/4p3/4P3/P2B1n1b/1PP3rP/R4K1R w - - 2 22,d3e2 g2h2,1934,76,93,7060,discoveredAttack mate mateIn1 middlegame oneMove,https://lichess.org/urcxso1V#43,,True,,,https://lichess.org/training/BPlHZ
UGWQ9,r2q4/7p/b1n1B2k/4r3/pbN5/2p5/1P2pB1P/R1Q1K1R1 b Q - 1 26,h6h5 e6f7,1936,79,95,214,mate mateIn1 middlegame oneMove,https://lichess.org/qXE6tD5g/black#52,,True,,,https://lichess.org/training/UGWQ9
hqfUW,8/8/1R6/2B3pk/1P2b3/4N2K/7P/6r1 w - - 1 54,c5f8 e4f5 e3g4 f5g4,1936,79,74,106,endgame mate mateIn2 short,https://lichess.org/x9tDZwLj#107,,True,,,https://lichess.org/training/hqfUW
a8tuG,7k/1Q4bp/1P4p1/8/8/3P1PK1/6rr/1B6 w - - 1 43,g3f4 h2h4 f4e3 g7d4,1937,77,93,4838,endgame mate mateIn2 short,https://lichess.org/Tt3TTMnK#85,,True,,,https://lichess.org/training/a8tuG
CTWhJ,1r6/p1p3Bp/b1p1k1p1/8/3P1P2/7P/Pb4PK/4R3 b - - 0 30,e6f5 e1e5 f5f4 g7h6 g6g5 h6g5,1937,75,86,858,endgame long mate mateIn3,https://lichess.org/rMitGIPu/black#60,,True,,,https://lichess.org/training/CTWhJ
Sshhe,r3q1kr/ppp3bp/6n1/5bP1/2p5/B7/P2NB1PP/2Q2RK1 b - - 13 22,f5d3 c1c4 d3c4 e2c4 e8e6 c4e6,1937,75,81,108,kingsideAttack long mate mateIn3 middlegame sacrifice xRayAttack,https://lichess.org/g2zwjQgM/black#44,,True,,,https://lichess.org/training/Sshhe
hVOHu,3r1rk1/1pqb1pp1/p1n1pQ1p/2p4P/6B1/1P2PN2/PBP2P2/2K3R1 b - - 0 24,g7f6 g4f5 c7g3 g1g3 g8h8 b2f6,1937,75,85,460,discoveredAttack kingsideAttack long mate mateIn3 middlegame,https://lichess.org/hZW1B3ms/black#48,,True,,,https://lichess.org/training/hVOHu
etG7I,2b5/1p3r1Q/4pN1k/2Bpq3/1Pp5/6R1/6PK/8 b - - 1 34,f7h7 c5f8 h7g7 f8g7,1937,77,86,67,endgame mate mateIn2 short,https://lichess.org/dJQbYPPh/black#68,,True,,,https://lichess.org/training/etG7I
QIZoA,rn2kb1r/1b3ppp/2Q1pn2/1N2p3/5P2/2N1B3/PPP3PP/2KR3R b kq - 0 13,b7c6 b5c7 e8e7 e3c5,1938,129,74,30,fork mate mateIn2 middlegame short,https://lichess.org/99AM3lFX/black#26,Sicilian_Defense Sicilian_Defense_Najdorf_Variation,True,,,https://lichess.org/training/QIZoA
dtrNY,5r2/2q2P2/p5pk/1p1pn3/3BpR2/8/P1P2R2/7K b - - 1 47,e5f7 f4h4 h6g5 d4f6,1938,80,89,2415,endgame mate mateIn2 short,https://lichess.org/6PmdtUbu/black#94,,True,,,https://lichess.org/training/dtrNY
wVuGA,2k1rb2/5pp1/pR1p3p/B1pP4/2b3B1/8/P4PPP/6K1 b - - 1 38,c8c7 b6b5,1939,81,90,3015,discoveredAttack endgame master mate mateIn1 oneMove,https://lichess.org/mmkEhqmY/black#76,,True,,,https://lichess.org/training/wVuGA
4Q0GN,r4rk1/pb5p/1p2p1p1/6N1/8/2Pqn2Q/PP2KbP1/R1B4R w - - 0 21,e2d3 a8d8 d3e2 b7a6 c3c4 a6c4,1939,75,95,1710,long mate mateIn3 middlegame,https://lichess.org/br9f21G3#41,,True,,,https://lichess.org/training/4Q0GN
YWOP0,5B2/1p3p2/3R2pr/p2R2k1/Pn2P2p/1q3P2/1P4PP/K7 b - - 4 29,g5f4 f8h6 g6g5 h6g5,1940,95,66,104,endgame hangingPiece mate mateIn2 short,https://lichess.org/MYM7jak8/black#58,,True,,,https://lichess.org/training/YWOP0
6tLHg,2r4k/2R4p/4NBp1/3p1p2/8/5rP1/5PKP/3q4 b - - 2 37,h8g8 c7g7 g8h8 g7g6,1940,79,72,144,discoveredAttack endgame mate mateIn2 short,https://lichess.org/zguNZRw8/black#74,,True,,,https://lichess.org/training/6tLHg
uXBWl,2r3k1/Q4bpp/7r/3p1p2/3BpP2/4Pq2/PP1K1P1P/5RR1 b - - 2 24,h6h2 g1g7 g8h8 g7g1,1940,114,54,37,discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/puiiNBj6/black#48,,True,,,https://lichess.org/training/uXBWl
8N7PV,4rrk1/1b1N2p1/p3pbp1/1p1p4/2p3P1/3P3P/PPP2qBB/1R1QR1K1 w - - 0 22,g1f2 f6d4 f2g3 d4f2,1941,76,100,164,doubleCheck mate mateIn2 middlegame short,https://lichess.org/l0egJM4T#43,,True,,,https://lichess.org/training/8N7PV
SSEPt,6k1/pp6/5b2/2p3r1/2P3BK/1P2r3/P6P/3R3R w - - 8 30,h1f1 g5f5,1941,83,90,1623,discoveredAttack endgame mate mateIn1 oneMove,https://lichess.org/G14GdSjw#59,,True,,,https://lichess.org/training/SSEPt
Ww4IM,8/1P5p/6pk/6r1/8/4PbQq/P1P2P1P/R4RK1 w - - 1 27,b7b8q h3g2 g3g2 g5g2 g1h1 g2g4,1942,74,94,9911,discoveredAttack long mate mateIn3 middlegame xRayAttack,https://lichess.org/aCy9Au7q#53,,True,,,https://lichess.org/training/Ww4IM
SmOQT,R7/3P1pk1/2N3p1/4P3/6K1/4bP1P/1r6/8 w - - 3 42,d7d8q b2g2 g4h4 e3f2,1942,75,93,2956,endgame mate mateIn2 short,https://lichess.org/px8MUJdu#83,,True,,,https://lichess.org/training/SmOQT
RE9MV,4R3/pR3pkp/6p1/8/2B2P1n/P1b4P/3r3K/8 w - - 2 35,h2g3 d2g2 g3h4 c3f6,1943,81,88,464,endgame mate mateIn2 sacrifice short,https://lichess.org/2QsM0qMT#69,,True,,,https://lichess.org/training/RE9MV
KTXa9,6r1/1bp2k2/3p4/4P3/2N2n1P/3P1nPK/PP6/R4R2 w - - 1 31,g3f4 b7c8 e5e6 c8e6 f4f5 e6f5,1943,109,78,47,endgame long mate mateIn3,https://lichess.org/ZyzZQBU4#61,,True,,,https://lichess.org/training/KTXa9
idePC,3r3k/pp5p/2p5/3bNp2/3PpB1b/P1P4P/1P3PRK/8 b - - 7 29,e4e3 e5f7 d5f7 f4e5 h4f6 e5f6,1943,76,88,1406,clearance endgame kingsideAttack long mate mateIn3 sacrifice,https://lichess.org/3loF0hzF/black#58,,True,,,https://lichess.org/training/idePC
pvRQt,5b1r/p3kppp/2B1b3/B3N3/4P3/2K3P1/P4r1P/3R4 b - - 1 20,f2a2 a5d8,1943,87,77,118,mate mateIn1 middlegame oneMove,https://lichess.org/EIquYFSC/black#40,,True,,,https://lichess.org/training/pvRQt
jwEzx,r4r2/p1p3bp/1p1p3k/5RB1/8/2P2P1P/1P3P1K/6R1 b - - 2 30,h6h5 g5f6 h5h6 f6g7,1943,77,93,2281,discoveredAttack endgame mate mateIn2 short,https://lichess.org/4zDoyMHH/black#60,,True,,,https://lichess.org/training/jwEzx
XBrOF,6k1/5p2/7p/1PN3p1/PR2P3/2p2PK1/2Pr2PP/5b2 w - - 5 40,b5b6 d2g2 g3h3 g2g1,1943,79,64,125,discoveredAttack endgame mate mateIn2 short,https://lichess.org/EIazGOpE#79,,True,,,https://lichess.org/training/XBrOF
pJ6NC,r4rk1/p4ppp/bp2p1q1/4Q3/3R4/2B1R3/P1P3PP/7K b - - 9 22,g6f5 e5g7 g8g7 d4g4 g7h6 e3h3 f5h5 c3g7,1944,75,95,9718,attraction doubleCheck kingsideAttack mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/G3Us2YvN/black#44,,True,,,https://lichess.org/training/pJ6NC
TenRf,2k5/1pp4p/8/p4N2/P2N2P1/2P3bP/4rr2/3R1K1R w - - 5 33,f1g1 f2g2 g1f1 e2f2 f1e1 f2f5,1944,102,88,42,discoveredAttack exposedKing long mate mateIn3 middlegame,https://lichess.org/BbmsjoK5#65,,True,,,https://lichess.org/training/TenRf
WX5Jt,7k/ppp3p1/2bp1n1p/7q/2P2Q2/1P1B2RP/PB3PPK/4r3 b - - 4 28,h5d1 f4h6 g7h6 b2f6,1945,75,97,1623,deflection kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/3NoWzLk8/black#56,,True,,,https://lichess.org/training/WX5Jt
32nuK,3R4/8/4pp2/1pB3p1/1Pb1k1P1/3p2KP/3r1P2/8 b - - 1 49,d2b2 f2f3 e4e5 c5d4,1945,77,88,697,endgame mate mateIn2 short,https://lichess.org/EoFnynG9/black#98,,True,,,https://lichess.org/training/32nuK
OrrZW,r7/p1Rk1p2/3P2p1/8/4PBK1/r7/8/8 b - - 2 33,d7e6 c7e7 e6f6 f4e5,1946,79,89,993,endgame mate mateIn2 short,https://lichess.org/CZ4ptpQ3/black#66,,True,,,https://lichess.org/training/OrrZW
lcjYe,8/6k1/8/2b1p1KB/6P1/P3n3/1P3r2/1R2R3 w - - 1 45,e1e3 c5e7,1946,80,80,398,endgame mate mateIn1 oneMove,https://lichess.org/AGwY7xzp#89,,True,,,https://lichess.org/training/lcjYe
kvd4x,Rk1r1br1/2q5/1Nnp4/4pN1p/4Pp2/2PB1P2/6Pp/1R5K b - - 0 28,b8b7 d3a6,1946,75,95,2774,mate mateIn1 middlegame oneMove,https://lichess.org/1ckIAGFs/black#56,,True,,,https://lichess.org/training/kvd4x
0dr8p,2r5/1bkp3p/p2bp3/1p6/2P1q3/1B4Q1/PP3PPP/RNB2RK1 w - - 5 20,g3f3 e4f3 g2f3 c8g8 c1g5 g8g5 g1h1 b7f3,1947,76,94,9704,kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/qkzkbn0h#39,,True,,,https://lichess.org/training/0dr8p
vNMZh,2r5/5k1p/2r3p1/b1P2p2/P1R5/3KP2P/5PP1/2R5 w - - 7 37,d3d4 c8d8 d4e5 a5c7,1947,97,83,47,endgame mate mateIn2 short,https://lichess.org/Em0l8Cys#73,,True,,,https://lichess.org/training/vNMZh
hkRTK,r3k2r/4Ppp1/p4n1p/1p2pN2/8/P3B1P1/1PP2P1P/3R2K1 b kq - 1 20,g7g6 f5g7 e8e7 e3c5,1948,76,80,190,endgame mate mateIn2 short,https://lichess.org/wuZ7m0JV/black#40,,True,,,https://lichess.org/training/hkRTK
10sSp,6B1/3b2R1/8/b3B2p/1pp1kP2/4N3/1PK3P1/r7 w - - 6 44,e3c4 b4b3 c2b3 d7a4,1948,169,54,12,attraction mate mateIn2 middlegame short,https://lichess.org/u5Gz2yYw#87,,True,,,https://lichess.org/training/10sSp
kshcs,r5k1/p1p3pp/1p1Np1r1/5q2/1P6/P2P1b2/2Q2PPP/4RRK1 w - - 0 20,d6f5 g6g2 g1h1 g2g5,1948,77,95,332,discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/WszUYC5e#39,,True,,,https://lichess.org/training/kshcs
5Kh67,4r1k1/8/1Q1p2p1/1p1Pb2b/pB3r1p/P1PBp2P/1P4PK/R6N w - - 2 32,g2g4 f4f2 h2g1 e5h2,1948,78,91,778,doubleCheck mate mateIn2 middlegame short,https://lichess.org/qjxhmumq#63,,True,,,https://lichess.org/training/5Kh67
xvjOY,rq3k1r/4Qpp1/ppb2n1p/2p5/P1B5/2N1B2P/1PP2PP1/3RR1K1 b - - 0 17,f8e7 e3c5,1949,76,92,1966,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/50SnT8RH/black#34,Scotch_Game Scotch_Game_Scotch_Gambit,True,,,https://lichess.org/training/xvjOY
FtgZq,2k5/pb1p3r/1p3P2/2p3rp/2PBB3/P2P4/1P4PP/R4RK1 w - - 0 26,e4h7 g5g2 g1h1 g2g6 f1f3 b7f3,1949,75,88,1402,discoveredAttack endgame kingsideAttack long mate mateIn3,https://lichess.org/E8JqYODW#51,,True,,,https://lichess.org/training/FtgZq
5Il7V,1kr5/1p3QR1/p7/n2NP3/1P2p3/P2bB3/8/1K6 w - - 1 37,b1b2 c8c2 b2a1 a5b3 a1b1 c2h2,1949,76,96,695,discoveredAttack long mate mateIn3 middlegame,https://lichess.org/bi3Z6XbI#73,,True,,,https://lichess.org/training/5Il7V
8V92U,8/5B2/3R1b1p/6kP/4K3/6P1/1r1p4/8 b - - 1 45,f6c3 d6g6 g5h5 g6g8,1949,74,94,12160,discoveredAttack endgame mate mateIn2 short,https://lichess.org/xoz0TGSI/black#90,,True,,,https://lichess.org/training/8V92U
ht9co,1q1rk3/3nQ1b1/pP4p1/1b1B3p/8/4B1PP/P4P2/4R1K1 b - - 5 31,e8e7 e3c5 e7f6 c5e7 f6f5 d5e6,1950,92,64,33,doubleCheck exposedKing fork long mate mateIn3 middlegame,https://lichess.org/lcIB6NdS/black#62,,True,,,https://lichess.org/training/ht9co
Fsrjo,r1br2k1/p4ppp/1p6/8/1b1NpB2/4P3/PP2KPPP/R6R w - - 0 17,d4c6 c8a6,1950,79,90,2629,mate mateIn1 middlegame oneMove,https://lichess.org/gLJvfV36#33,Queens_Pawn_Game Queens_Pawn_Game_Torre_Attack,True,,,https://lichess.org/training/Fsrjo
s0PUF,7R/1ppkqp2/2bP3p/8/2B2Br1/2P5/4N2P/3Q1R1K w - - 2 25,c4d5 e7e4 d5e4 c6e4 f1f3 e4f3,1950,75,95,3625,long mate mateIn3 middlegame sacrifice xRayAttack,https://lichess.org/4wjggL7D#49,,True,,,https://lichess.org/training/s0PUF
RskC0,6rk/pb3B1p/1p5R/5N2/5p1P/2P4K/PP3p2/5Rr1 w - - 2 34,f1f2 g1h1 f2h2 b7g2,1951,78,88,285,mate mateIn2 middlegame short,https://lichess.org/V9YXLU4g#67,,True,,,https://lichess.org/training/RskC0
4Z05p,6rk/5p2/p4p2/1p1P3p/P3p1b1/8/1PPR1P1P/R6K w - - 3 30,h1g1 g4e2 g1h1 e2f3,1952,78,94,13243,discoveredAttack endgame mate mateIn2 short,https://lichess.org/3VQojENd#59,,True,,,https://lichess.org/training/4Z05p
E0Hw8,r2q1r2/ppp2pk1/2n2N1Q/2b1n3/5R2/3P3P/PPP3K1/R1B5 b - - 0 22,g7h6 f4g4 c5e3 c1e3,1953,78,87,964,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/QqH1YnqE/black#44,,True,,,https://lichess.org/training/E0Hw8
TgreS,r7/3R3p/5k2/5p2/1pB5/1Pr1b1P1/7P/3R3K b - - 9 34,a8a2 d1d6 f6g5 d7g7 g5h5 c4f7,1954,75,85,110,endgame long mate mateIn3,https://lichess.org/prMlfw9n/black#68,,True,,,https://lichess.org/training/TgreS
lVCy1,1rb2b1r/pp3ppp/2n1kn2/2pNp1B1/2B1P3/8/PPP2PPP/2KR2NR b - - 7 12,f6e4 d5e3,1955,80,82,1410,discoveredAttack master masterVsMaster mate mateIn1 oneMove opening,https://lichess.org/ZhLmCCcU/black#24,Van_Geet_Opening Van_Geet_Opening_Other_variations,True,,,https://lichess.org/training/lVCy1
VES60,2kr3r/pp1n1ppp/2pBpn2/8/2B5/P2P1Q1P/1qP2PP1/1R3RK1 b - - 2 15,b2d4 f3c6 b7c6 c4a6,1955,84,92,1614,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/U4OwpCF6/black#30,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation,True,,,https://lichess.org/training/VES60
7E9HB,4r1kb/8/8/5K1p/RR1P1N2/4r2P/8/8 w - - 2 45,d4d5 e8e5 f5g6 e3g3 g6h6 h8g7,1955,78,92,716,endgame long mate mateIn3,https://lichess.org/yINzSI5l#89,,True,,,https://lichess.org/training/7E9HB
Et9At,r1b4R/p2nkppp/2N1p3/B7/2q1n3/8/1P1Q1PPP/4K2R b K - 1 20,c4c6 a5d8,1955,79,94,9302,mate mateIn1 middlegame oneMove,https://lichess.org/2NNCuPIr/black#40,,True,,,https://lichess.org/training/Et9At
XsimM,8/p1k1b3/3p1nrN/2p3B1/2Pnb2Q/NP6/P5PP/R4RK1 w - - 0 25,g5f6 g6g2 g1h1 g2g4 f1f3 e4f3,1955,77,73,123,discoveredAttack kingsideAttack long mate mateIn3 middlegame,https://lichess.org/PsEr1SUM#49,,True,,,https://lichess.org/training/XsimM
CIPlk,8/b2rk3/3r2p1/PR1BKpP1/5P2/2R5/8/8 w - - 4 41,c3c8 d6e6 d5e6 a7d4,1955,74,100,239,endgame mate mateIn2 sacrifice short,https://lichess.org/PhyyrfF1#81,,True,,,https://lichess.org/training/CIPlk
MJwAi,8/p4kp1/2p3p1/8/3P3B/P4b1R/5rrP/4R2K w - - 0 45,h4f2 g2g3,1956,81,90,2852,discoveredAttack endgame mate mateIn1 oneMove,https://lichess.org/htuLcWP2#89,,True,,,https://lichess.org/training/MJwAi
dl9aS,2k3r1/p4p2/2p5/2p2p2/5bb1/2PP2P1/PP3P1P/R3R1K1 w - - 0 23,g3f4 g4e2 g1h1 e2f3,1956,77,96,1898,discoveredAttack endgame mate mateIn2 short,https://lichess.org/MrXQY4z5#45,,True,,,https://lichess.org/training/dl9aS
Iddbw,2r1r3/pp4pp/6k1/2b5/2B2nP1/2N2PK1/PP6/2R4R w - - 2 24,g3f4 c5d6,1956,77,80,959,master mate mateIn1 middlegame oneMove,https://lichess.org/j2rAVgjP#47,,True,,,https://lichess.org/training/Iddbw
ocT24,4rnk1/p1q2ppp/2p2B1b/7P/p2P2Q1/1P5P/P1P2P2/6RK b - - 5 23,c7d7 g4g7 h6g7 g1g7 g8h8 g7g1,1956,77,93,8974,discoveredAttack kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/sxpMdV2u/black#46,,True,,,https://lichess.org/training/ocT24
Iv4xq,2kr4/3pq3/n3p1p1/pNp1P1p1/4b3/P6R/2PB1Pr1/1R3K2 b - - 1 26,e4c6 b5a7 c8c7 d2a5,1957,83,85,3168,mate mateIn2 middlegame queensideAttack short,https://lichess.org/XAfCQ2bt/black#52,,True,,,https://lichess.org/training/Iv4xq
